so2,so2,so2,so2,so2,so2,so2,so2,so2,so2,so2,so2,so2,so2
0.62477545,-1.248172641,9.549492718,-4.610985767,-17.1071817,-11.76280961,-6.525894711,2.884113773,2.70426401,4.125024819,-5.118245701,-0.640457408,1.746947833,69.24912893
2.397531711,1.40671892,1.771459008,-0.443174821,-17.79891564,-11.63281365,-5.905730478,2.995931095,2.627131451,4.171149153,-5.130209712,-0.635679013,1.747503509,69.24909846
0.346441773,3.286214347,-5.480294576,3.849329364,-18.4189593,-11.44434207,-5.275641809,3.106055473,2.549897453,4.21723408,-5.142162263,-0.630899445,1.74805898,69.24906799
-1.694990883,3.181059499,-11.84014479,8.126015436,-18.95772287,-11.19529773,-4.636625574,3.214430497,2.472567971,4.263278676,-5.154103291,-0.626118707,1.748614249,69.24903752
-2.349701257,0.82677989,-17.35080958,12.24637204,-19.40557538,-10.88362464,-3.98967864,3.32099976,2.395148964,4.309282018,-5.166032736,-0.621336803,1.749169314,69.24900704
-1.045999148,-2.625193683,-22.63553734,16.06988782,-19.75222047,-10.5079322,-3.335797876,3.425706854,2.317646387,4.35524318,-5.177950535,-0.616553735,1.749724175,69.24897657
1.853546054,-5.279738009,-28.38700932,19.45605143,-19.98515128,-10.06904032,-2.675980151,3.528495369,2.240066199,4.401161239,-5.189856628,-0.611769508,1.750278832,69.24894609
3.803944491,-4.735859697,-35.05135647,22.26435152,-20.09051616,-9.569113706,-2.011222332,3.629308899,2.162414355,4.44703527,-5.201750953,-0.606984123,1.750833286,69.24891562
1.899800644,-0.304195849,-41.94267358,24.35427672,-20.05342583,-9.011354662,-1.342521288,3.728091034,2.084696812,4.492864351,-5.213633448,-0.602197584,1.751387535,69.24888514
-1.464644452,5.161799174,-47.29187476,25.58531569,-19.85817577,-8.399780749,-0.670873887,3.824785367,2.006919528,4.538647555,-5.225504052,-0.597409895,1.751941581,69.24885466
-4.415448838,8.188429866,-49.11982734,25.8200884,-19.49146721,-7.738641637,0.002723002,3.91933549,1.92908846,4.584383961,-5.237362705,-0.592621057,1.752495423,69.24882418
-2.879309527,5.614749952,-46.11315328,24.97606639,-18.95118909,-7.032206499,0.677272512,4.011684994,1.851209563,4.630072643,-5.249209344,-0.587831075,1.753049061,69.2487937
2.743917709,-0.735208668,-38.58746888,23.14315765,-18.24049187,-6.284744509,1.351777772,4.10177747,1.773288795,4.675712677,-5.261043907,-0.583039952,1.753602494,69.24876322
6.626305459,-7.043242126,-27.27616118,20.45528338,-17.36486881,-5.500524839,2.025241917,4.189556512,1.695332114,4.721303139,-5.272866335,-0.57824769,1.754155724,69.24873274
4.539441757,-11.16633301,-13.06694617,17.05311237,-16.33656079,-4.683816663,2.696668076,4.27496571,1.617345475,4.766843106,-5.284676564,-0.573454293,1.754708749,69.24870226
1.367223742,-12.67601955,2.874706652,13.07900032,-15.16949558,-3.838889155,3.365059382,4.357948657,1.539334836,4.812331652,-5.296474535,-0.568659763,1.755261569,69.24867178
-0.636122416,-10.97369879,19.0228576,8.675302935,-13.87760095,-2.970011488,4.029418966,4.438448944,1.461306153,4.857767855,-5.308260184,-0.563864105,1.755814185,69.24864129
-4.638315686,-5.945115742,33.99786011,3.984375909,-12.47480468,-2.081452835,4.68874996,4.516410164,1.383265384,4.90315079,-5.320033452,-0.559067321,1.756366597,69.24861081
-9.94208032,1.969798981,46.47925845,-0.851425059,-10.97503454,-1.17748237,5.342055496,4.591775907,1.305218485,4.948479532,-5.331794277,-0.554269414,1.756918803,69.24858032
-6.92176625,11.02308902,55.14624838,-5.689744269,-9.392218315,-0.262369266,5.988338705,4.664489766,1.227171414,4.993753158,-5.343542596,-0.549470388,1.757470806,69.24854984
5.834466648,17.17060797,58.68202839,-10.39222882,-7.740283768,0.659617304,6.626602719,4.734495332,1.149130126,5.038970744,-5.35527835,-0.544670245,1.758022603,69.24851935
11.06007643,15.71641314,56.0720098,-14.84256027,-6.033158678,1.584208166,7.255850669,4.801736198,1.07110058,5.084131366,-5.367001476,-0.539868988,1.758574195,69.24848886
2.690172453,3.735996219,47.64661421,-18.9525161,-4.284770819,2.507134146,7.875085688,4.866155954,0.993088731,5.129234099,-5.378711913,-0.535066622,1.759125583,69.24845838
-11.34062649,-10.98964313,34.80726903,-22.63989708,-2.509047967,3.424126072,8.483310907,4.927698194,0.915100537,5.17427802,-5.390409599,-0.530263148,1.759676766,69.24842789
-7.427457554,-19.40595033,19.15160274,-25.82396311,-0.718458729,4.33091477,9.079529457,4.986306509,0.837141955,5.219262204,-5.402094474,-0.52545857,1.760227743,69.2483974
4.437447039,-19.38373872,2.289706787,-28.42981081,1.080364956,5.223231067,9.66274447,5.04192449,0.759218941,5.264185727,-5.413766476,-0.520652892,1.760778515,69.24836691
11.04662568,-13.10865506,-14.27826455,-30.38399593,2.882250313,6.096805789,10.23195908,5.094495729,0.681337452,5.309047666,-5.425425543,-0.515846115,1.761329082,69.24833641
8.913803471,-2.350212694,-29.65947715,-31.61362756,4.682577898,6.947369763,10.78617641,5.143963819,0.603503446,5.353847095,-5.437071614,-0.511038244,1.761879444,69.24830592
-0.311002387,10.8407934,-43.03610735,-32.04834723,6.479260707,7.770653815,11.32439961,5.19027235,0.525722879,5.398583092,-5.448704627,-0.506229282,1.7624296,69.24827543
-9.681885035,20.97915318,-53.54180606,-31.61643122,8.268846484,8.562388772,11.84563179,5.233364915,0.448001707,5.443254732,-5.460324522,-0.501419231,1.762979551,69.24824493
-8.483160613,22.41072754,-60.58107213,-30.23368478,10.03541195,9.318305462,12.34887609,5.273185121,0.370345874,5.487861091,-5.471931237,-0.496608095,1.763529296,69.24821444
-4.280632595,16.88013012,-64.59533913,-27.81300963,11.75979953,10.03413471,12.83313565,5.309676979,0.292760916,5.532401245,-5.48352471,-0.491795877,1.764078836,69.24818394
1.802230092,6.826659513,-65.98084852,-24.28950919,13.42284187,10.70560734,13.29741359,5.342785911,0.215250959,5.576874269,-5.49510488,-0.486982579,1.76462817,69.24815345
6.476158811,-4.669865188,-64.94207446,-19.71477506,15.00537159,11.32845419,13.74071305,5.372457684,0.137819786,5.62127924,-5.506671686,-0.482168206,1.765177298,69.24812295
7.305891006,-14.8790292,-61.53679167,-14.29170001,16.48822133,11.89840607,14.16203716,5.398638066,0.060471177,5.665615234,-5.518225066,-0.47735276,1.76572622,69.24809245
4.167774423,-21.47360574,-55.80859405,-8.255779977,17.85222373,12.41119382,14.56038904,5.421272827,-0.016791088,5.709881326,-5.529764959,-0.472536244,1.766274937,69.24806195
0.59467771,-22.17129214,-47.58267221,-1.842510882,19.0782114,12.86254825,14.93477184,5.440307733,-0.093963229,5.754076593,-5.541291303,-0.467718662,1.766823447,69.24803145
-5.804455044,-16.18883308,-35.95124495,4.712611343,20.14701699,13.24820021,15.28418868,5.455688554,-0.171041465,5.79820011,-5.552804038,-0.462900017,1.767371751,69.24800095
5.33517105,-6.954777619,-20.42057742,11.17409077,21.03947312,13.56388051,15.6076427,5.467361057,-0.248022015,5.842250953,-5.564303101,-0.458080311,1.767919849,69.24797045
3.657004728,-6.187128826,-1.106134631,17.30643146,21.73641244,13.80531999,15.90413702,5.475270987,-0.324901076,5.886228199,-5.575788431,-0.453259548,1.768467741,69.24793995
-4.556384874,-12.10260282,19.93621105,22.8741375,22.21866757,13.96824946,16.17267478,5.47936393,-0.401674684,5.930130923,-5.587259967,-0.448437731,1.769015426,69.24790945
4.258704269,-11.65662273,39.70816137,27.64171294,22.46707115,14.04839975,16.41225911,5.479585206,-0.478338611,5.9739582,-5.598717647,-0.443614863,1.769562905,69.24787894
-4.021751296,5.561640679,55.49289124,31.37366187,22.46132936,14.04249868,16.6220226,5.475880109,-0.554888602,6.017709108,-5.610161411,-0.438790948,1.770110178,69.24784844
3.833577115,20.10455706,65.20668294,33.83448835,22.17604617,13.95180463,16.80166949,5.468194086,-0.631320556,6.061382722,-5.621591196,-0.433965987,1.770657244,69.24781793
-0.72414195,26.49397381,66.9065012,34.78869645,21.58231331,13.78062746,16.95136479,5.456472622,-0.70763041,6.104978117,-5.633006941,-0.429139985,1.771204104,69.24778743
-3.531516776,27.29997942,59.26832098,34.08109949,20.66084228,13.5333546,17.07179238,5.440661205,-0.783814101,6.148494371,-5.644408586,-0.424312945,1.771750756,69.24775692
3.379262737,22.59252837,43.61173088,31.87774778,19.43320958,13.21425726,17.16375239,5.420705318,-0.859867566,6.191930558,-5.655796067,-0.41948487,1.772297202,69.24772641
3.15749251,5.284958129,22.62092521,28.4250009,17.93120795,12.82760661,17.22804484,5.396550576,-0.935786742,6.235285754,-5.667169325,-0.414655762,1.772843441,69.2476959
-3.061628348,-15.86409025,-0.551108504,23.96921841,16.18663011,12.37767384,17.26545518,5.368157146,-1.011567565,6.278559036,-5.678528297,-0.409825625,1.773389473,69.2476654
0.60985514,-26.87403675,-22.67607756,18.75675986,14.23126881,11.86873013,17.27670948,5.335544577,-1.087205975,6.32174948,-5.689872923,-0.404994463,1.773935299,69.24763489
-0.717097079,-25.57930371,-40.83369186,13.03398484,12.09691677,11.30504667,17.26250316,5.298763082,-1.162697906,6.364856161,-5.701203141,-0.400162277,1.774480917,69.24760437
1.604952128,-18.08008537,-53.57436661,7.047252887,9.815366741,10.69089464,17.22351088,5.257883609,-1.238039297,6.407878155,-5.712518888,-0.395329072,1.775026328,69.24757386
2.255588858,-8.4956643,-60.80157764,1.042923585,7.418411449,10.03054523,17.1604029,5.21298153,-1.313226084,6.450814538,-5.723820105,-0.390494851,1.775571531,69.24754335
-0.560558486,-0.009432231,-63.05966015,-4.732717282,4.937843632,9.328269625,17.07384947,5.164132218,-1.388254205,6.493664387,-5.73510673,-0.385659615,1.776116528,69.24751284
-0.302128197,5.166555788,-61.12554946,-10.0588538,2.405456025,8.588339006,16.96452085,5.111411044,-1.463119596,6.536426776,-5.746378701,-0.38082337,1.776661316,69.24748232
-0.549736593,7.406889857,-55.75429684,-14.83122122,-0.146958636,7.81502456,16.83308727,5.054893379,-1.537818195,6.579100783,-5.757635957,-0.375986118,1.777205898,69.24745181
0.564185453,7.085679206,-47.78888772,-19.03532519,-2.687607617,7.012597472,16.68021899,4.994654596,-1.612345939,6.621685482,-5.768878436,-0.371147861,1.777750272,69.24742129
0.494556741,5.708581775,-38.14949725,-22.67838007,-5.184698182,6.185328927,16.50658627,4.930770067,-1.686698765,6.664179951,-5.780106077,-0.366308604,1.778294438,69.24739078
-0.966783177,4.904145778,-27.79462898,-25.7690828,-7.606437596,5.337490109,16.31285935,4.863315163,-1.760872609,6.706583264,-5.791318819,-0.361468348,1.778838397,69.24736026
-2.98645392,6.170016716,-17.65342458,-28.31613032,-9.921033123,4.473352204,16.09970849,4.792365257,-1.83486341,6.748894497,-5.8025166,-0.356627098,1.779382148,69.24732974
-0.762237527,10.09404375,-8.38406698,-30.32821959,-12.09669203,3.597186397,15.86780393,4.71799572,-1.908667103,6.791112727,-5.813699359,-0.351784857,1.779925691,69.24729922
3.149703222,15.02430368,-0.086585992,-31.81404754,-14.10162158,2.713263873,15.61781594,4.640281923,-1.982279627,6.83323703,-5.824867034,-0.346941627,1.780469026,69.2472687
3.521364623,18.93763617,7.302066642,-32.78231113,-15.90402903,1.825855817,15.35041474,4.55929924,-2.055696918,6.875266481,-5.836019565,-0.342097412,1.781012153,69.24723818
0.420635663,20.60604939,13.96387796,-33.2417073,-17.47212166,0.939233413,15.06627061,4.475123041,-2.128914913,6.917200157,-5.847156889,-0.337252215,1.781555072,69.24720766
-4.095916013,21.51163277,20.1420751,-33.20012974,-18.77490998,0.057667846,14.76605379,4.387828699,-2.20192955,6.959037133,-5.858278945,-0.332406038,1.782097782,69.24717714
2.560829935,22.0091776,26.21463064,-32.65648225,-19.79039441,-0.814569698,14.45043452,4.297491585,-2.274736765,7.000776484,-5.869385673,-0.327558886,1.782640285,69.24714662
3.304669283,18.74598229,32.57233459,-31.584897,-20.52134698,-1.673208034,14.12008307,4.204187071,-2.347332496,7.042417289,-5.880477009,-0.322710761,1.783182579,69.2471161
3.25107626,9.640117547,39.01352624,-29.95028588,-20.97976001,-2.513975978,13.77566969,4.10799053,-2.41971268,7.083958621,-5.891552894,-0.317861666,1.783724665,69.24708557
-2.459772188,-3.301863614,44.54335981,-27.71579078,-21.17939585,-3.332602344,13.41786461,4.008977332,-2.491873253,7.125399557,-5.902613265,-0.313011604,1.784266542,69.24705505
-3.155109353,-17.20559644,47.99658807,-24.84091688,-21.13753994,-4.12492951,13.0473381,3.90722285,-2.563810153,7.166739173,-5.913658062,-0.308160579,1.784808211,69.24702452
1.638022924,-24.74690765,48.20789644,-21.28419291,-20.87158132,-4.887605419,12.66476041,3.802802456,-2.635519316,7.207976544,-5.924687223,-0.303308594,1.785349671,69.24699399
-4.183368786,-17.59586272,44.36859052,-17.03057736,-20.3972432,-5.61894387,12.27080178,3.695791522,-2.706996681,7.249110748,-5.935700686,-0.298455652,1.785890923,69.24696347
-5.301669175,-1.083897307,37.10990503,-12.18419644,-19.7292588,-6.318248621,11.86613247,3.586265418,-2.778238184,7.290140859,-5.94669839,-0.293601756,1.786431966,69.24693294
-0.854029849,15.44212949,27.46971934,-6.925630648,-18.88201765,-6.985167137,11.45142272,3.474299518,-2.849239762,7.331065953,-5.957680274,-0.288746908,1.7869728,69.24690241
6.496359201,24.27139696,16.49835164,-1.447899297,-17.86988058,-7.61937559,11.0273428,3.359969193,-2.919997352,7.371885108,-5.968646276,-0.283891113,1.787513425,69.24687188
6.744224834,20.33316675,5.168120909,4.0559783,-16.70721463,-8.22054391,10.59456294,3.243349815,-2.990506891,7.412597397,-5.979596334,-0.279034373,1.788053841,69.24684135
-1.115672709,8.008664094,-5.860650843,9.392982832,-15.40846787,-8.788261042,10.15375341,3.124516756,-3.060764317,7.453201898,-5.990530389,-0.274176692,1.788594047,69.24681082
-7.870180809,-5.631278943,-16.00564082,14.37009499,-13.98840048,-9.321803773,9.705584451,3.003545387,-3.130765566,7.493697686,-6.001448377,-0.269318072,1.789134045,69.24678029
-5.820691584,-15.28128555,-24.68452623,18.79429545,-12.46185053,-9.820371049,9.250726313,2.880511081,-3.200506575,7.534083837,-6.012350238,-0.264458517,1.789673834,69.24674975
-3.210709936,-20.72386614,-31.31498427,22.47256491,-10.84365605,-10.28316182,8.789849249,2.755489209,-3.269983282,7.574359428,-6.023235911,-0.259598029,1.790213413,69.24671922
8.202646496,-22.91768272,-35.32492781,25.21188406,-9.148655093,-10.70937502,8.323623509,2.628555143,-3.339191624,7.614523533,-6.034105333,-0.254736613,1.790752783,69.24668868
8.785880974,-22.45026498,-36.34602082,26.82823146,-7.391685704,-11.0982096,7.852719346,2.499784255,-3.408127538,7.65457523,-6.044958444,-0.24987427,1.791291943,69.24665815
1.514420676,-19.00082288,-34.68119616,27.22160857,-5.587583576,-11.44886451,7.377807009,2.369251917,-3.47678696,7.694513593,-6.055795181,-0.245011005,1.791830894,69.24662761
-6.02699272,-13.0770095,-30.83539082,26.492095,-3.750129799,-11.76053869,6.899556749,2.237033501,-3.545165828,7.734337699,-6.066615485,-0.24014682,1.792369635,69.24659708
-9.108383934,-4.729946373,-25.32334071,24.78511027,-1.8904116,-12.03243109,6.418638818,2.103204378,-3.61326008,7.774046623,-6.077419293,-0.235281719,1.792908166,69.24656654
-7.332874709,5.072342016,-18.65978174,22.25098581,-0.02442815,-12.26374065,5.935723467,1.967839921,-3.681065651,7.813639443,-6.088206543,-0.230415704,1.793446488,69.246536
3.068851474,14.36939291,-11.3594498,19.04154234,1.830332091,-12.45366631,5.451480946,1.831015501,-3.74857848,7.853115232,-6.098977175,-0.225548778,1.7939846,69.24650546
7.529644823,20.45720986,-3.937080813,15.30860059,3.656380663,-12.60140704,4.966581506,1.69280649,-3.815794502,7.892473069,-6.109731127,-0.220680946,1.794522502,69.24647492
8.96979099,20.71992421,3.167026098,11.20398129,5.436229109,-12.70616176,4.481695399,1.55328826,-3.882709656,7.931712028,-6.120468338,-0.215812209,1.795060194,69.24644438
-4.305023707,13.55121036,9.767628065,6.87950517,7.152388968,-12.76712942,3.997492875,1.412536183,-3.949319879,7.970831185,-6.131188746,-0.210942572,1.795597676,69.24641384
-8.590461906,2.102418105,15.5831558,2.486992949,8.787371782,-12.78350897,3.514644185,1.27062563,-4.015621106,8.009829616,-6.14189229,-0.206072036,1.796134948,69.2463833
-8.167308679,-9.157289542,20.28934921,-1.821734642,10.32368909,-12.75447512,3.03379534,1.127631974,-4.081609277,8.048706397,-6.152578909,-0.201200606,1.796672009,69.24635275
-1.620626143,-16.70447252,23.55908647,-5.891995148,11.74385244,-12.67907196,2.555461744,0.983630587,-4.147280327,8.087460605,-6.163248541,-0.196328285,1.79720886,69.24632221
6.734904176,-18.87607134,25.04894611,-9.552806446,13.03037336,-12.55616142,2.079976634,0.838696839,-4.212630193,8.126091314,-6.173901124,-0.191455074,1.797745501,69.24629167
7.952086344,-15.21114559,24.51370114,-12.64674748,14.16576341,-12.38447135,1.607539151,0.692906104,-4.277654814,8.164597602,-6.184536597,-0.186580979,1.798281931,69.24626112
-2.445405902,-6.238158293,22.18514081,-15.15487959,15.13253411,-12.16267472,1.138293593,0.546333753,-4.342350125,8.202978543,-6.1951549,-0.181706001,1.798818151,69.24623057
-7.614806717,4.230701957,18.4155216,-17.09409795,15.91319701,-11.88943191,0.672371621,0.399055157,-4.406712064,8.241233214,-6.20575597,-0.176830144,1.799354161,69.24620003
-2.124185732,12.35408205,13.55709998,-18.48129769,16.49026366,-11.56342757,0.209929214,0.251145689,-4.470736568,8.27936069,-6.216339746,-0.171953412,1.799889959,69.24616948
4.778771207,16.56271278,7.959664726,-19.33337396,16.84624559,-11.18335349,-0.248870554,0.102680721,-4.534419575,8.317360049,-6.226906166,-0.167075806,1.800425547,69.24613893
7.29706779,16.61219238,1.99744766,-19.66721941,16.96382293,-10.74807259,-0.70386454,-0.046264377,-4.59775702,8.355230365,-6.23745517,-0.162197331,1.800960924,69.24610838
1.736928202,12.86487804,-3.845298856,-19.50050229,16.82720057,-10.25719693,-1.154889602,-0.195614231,-4.660744842,8.392970714,-6.247986696,-0.157317989,1.80149609,69.24607783
-7.285456866,5.567916288,-9.149078325,-18.85911444,16.42961054,-9.711142184,-1.601782599,-0.34529347,-4.723378977,8.430580173,-6.258500683,-0.152437783,1.802031045,69.24604728
-2.639185791,-4.171489807,-13.51916169,-17.790081,15.78739841,-9.112304203,-2.044380388,-0.495226722,-4.785655362,8.468057816,-6.268997068,-0.147556717,1.802565789,69.24601673
4.995733982,-12.23522813,-16.56081991,-16.34556506,14.92410432,-8.465172044,-2.48248324,-0.645338615,-4.847569935,8.505402722,-6.279475791,-0.142674794,1.803100321,69.24598618
7.611820493,-14.79771202,-17.86630945,-14.59075782,13.8637027,-7.774801843,-2.915745069,-0.795553778,-4.909118632,8.542613964,-6.289936791,-0.137792017,1.803634643,69.24595562
1.730135384,-10.00257639,-17.14957368,-12.62848564,12.63016803,-7.046286324,-3.343783201,-0.945796839,-4.970297392,8.579690619,-6.300380005,-0.132908389,1.804168753,69.24592507
-7.455461833,-1.668965707,-14.80652047,-10.51689864,11.24747476,-6.284718214,-3.766214964,-1.095992425,-5.031102149,8.616631764,-6.310805373,-0.128023913,1.804702652,69.24589452
-8.105045862,5.647231849,-11.40680248,-8.299724271,9.739597345,-5.495190238,-4.182657685,-1.246065165,-5.091528843,8.653436473,-6.321212833,-0.123138593,1.80523634,69.24586396
-3.446359989,10.51779667,-7.520072336,-6.020689978,8.130510249,-4.682795119,-4.592728689,-1.395939687,-5.151573409,8.690103823,-6.331602323,-0.11825243,1.805769815,69.2458334
3.954455164,12.75290649,-3.715982686,-3.723523206,6.444187928,-3.852625585,-4.996045303,-1.545540619,-5.211231786,8.72663289,-6.341973783,-0.11336543,1.80630308,69.24580285
8.331939014,11.9233454,-0.43547257,-1.451951401,4.704604841,-3.009774359,-5.392224855,-1.694792589,-5.270499909,8.763022749,-6.352327151,-0.108477593,1.806836132,69.24577229
9.330243609,7.391960074,2.378843768,0.750297991,2.935735447,-2.159334166,-5.78088467,-1.843620226,-5.329373717,8.799272477,-6.362662366,-0.103588925,1.807368973,69.24574173
5.51377381,0.498749123,4.846947319,2.839497525,1.161554203,-1.306397733,-6.161642075,-1.991948158,-5.387849146,8.83538115,-6.372979365,-0.098699428,1.807901602,69.24571117
-7.593703798,-6.259120967,7.072289485,4.771919756,-0.593964433,-0.456057783,-6.534114398,-2.139701012,-5.445922133,8.871347843,-6.383278088,-0.093809104,1.808434019,69.24568061
-7.171771706,-10.52113463,9.158321665,6.503837238,-2.306846001,0.386592958,-6.897918963,-2.286803418,-5.503588615,8.907171632,-6.393558474,-0.088917958,1.808966224,69.24565005
-8.450492541,-9.469194354,11.14139343,7.991522525,-3.953116043,1.216461764,-7.252673099,-2.433180002,-5.56084453,8.942851594,-6.40382046,-0.084025992,1.809498217,69.24561949
-11.02179259,-3.234931625,12.78944704,9.191021131,-5.50857306,2.028455911,-7.597994132,-2.578755394,-5.617685815,8.978386804,-6.414063986,-0.079133209,1.810029998,69.24558893
-1.519384005,4.658909754,13.80101949,10.0600723,-6.94840587,2.817482674,-7.933499388,-2.72345422,-5.674108405,9.013776338,-6.42428899,-0.074239613,1.810561567,69.24555836
11.22219531,8.590411733,13.85379487,10.57855236,-8.249087428,3.578449327,-8.258806194,-2.867201111,-5.73010824,9.049019272,-6.43449541,-0.069345206,1.811092923,69.2455278
-10.76687965,4.81194074,12.67120506,10.7745224,-9.390020678,4.306263146,-8.573531876,-3.009920693,-5.785681256,9.084114682,-6.444683186,-0.064449993,1.811624067,69.24549724
-10.83811936,-1.48646177,10.34347572,10.68146989,-10.35881823,4.995831405,-8.877293762,-3.151537595,-5.840823389,9.119061644,-6.454852256,-0.059553975,1.812154999,69.24546667
3.085046226,-5.453837474,7.055440733,10.34053661,-11.15435261,5.642061379,-9.169709178,-3.291976445,-5.895530577,9.153859233,-6.465002558,-0.054657156,1.812685718,69.2454361
10.34398917,-6.684030073,2.991933978,9.795970299,-11.77860236,6.239860343,-9.45039545,-3.431161871,-5.949798757,9.188506527,-6.475134032,-0.049759539,1.813216224,69.24540554
9.772328463,-5.718648016,-1.596692822,9.092765205,-12.23429248,6.784135572,-9.718969905,-3.569018501,-6.003623866,9.2230026,-6.485246615,-0.044861127,1.813746518,69.24537497
5.576781475,-2.569526407,-6.192959687,8.276148954,-12.52440401,7.269816998,-9.97504987,-3.705470964,-6.057001841,9.257346528,-6.495340247,-0.039961924,1.814276599,69.2453444
-1.247199641,1.148931896,-10.19555366,7.391370219,-12.65240051,7.692295984,-10.21825267,-3.840443887,-6.10992862,9.291537389,-6.505414865,-0.035061933,1.814806467,69.24531383
-5.717377777,4.08813258,-13.00575528,6.483677677,-12.62391053,8.049177459,-10.44824417,-3.973861899,-6.162400139,9.325574256,-6.515470409,-0.030161156,1.815336122,69.24528326
-7.75938651,4.606396994,-14.03389007,5.598320003,-12.44769614,8.341393981,-10.66488434,-4.105649627,-6.214412335,9.359456207,-6.525506817,-0.025259596,1.815865565,69.24525269
-4.215410734,2.011488259,-12.91483005,4.772201918,-12.13368298,8.571090197,-10.8680817,-4.235731701,-6.265961146,9.393182317,-6.535524028,-0.020357258,1.816394794,69.24522212
1.430483469,-1.682373044,-10.07467654,4.00888117,-11.69192278,8.740536854,-11.05774476,-4.364032748,-6.317042508,9.426751662,-6.54552198,-0.015454143,1.81692381,69.24519155
5.692452266,-3.743139849,-6.197350992,3.303686908,-11.13246727,8.852004702,-11.23378204,-4.490477396,-6.367652359,9.460163319,-6.555500612,-0.010550256,1.817452613,69.24516097
1.487845776,-1.986411198,-2.082351542,2.652051943,-10.46544301,8.90776449,-11.39610205,-4.614990274,-6.417786635,9.493416362,-6.565459862,-0.005645599,1.817981202,69.2451304
-2.202892998,1.155995972,1.933948683,2.050622724,-9.702190182,8.910087025,-11.54461337,-4.737496009,-6.467441275,9.526509869,-6.57539967,-0.000740175,1.818509579,69.24509982
-3.715251875,3.276992353,5.646379749,1.499811521,-8.85781481,8.861276696,-11.67925813,-4.85791923,-6.516612214,9.559442914,-6.585319973,0.004166012,1.819037741,69.24506925
-1.168986968,2.705022157,8.858506499,1.00118704,-7.94857934,8.76378715,-11.80012777,-4.976184565,-6.56529539,9.592214574,-6.595220711,0.00907296,1.81956569,69.24503867
2.262465087,0.382700903,11.44340299,0.556588764,-6.991017001,8.620208433,-11.90745008,-5.092216642,-6.61348674,9.624823925,-6.605101822,0.013980665,1.820093426,69.2450081
1.897321608,-2.355871353,13.40100478,0.166910321,-6.000715164,8.433305347,-12.00162764,-5.205940089,-6.661182201,9.657270042,-6.614963244,0.018889124,1.820620948,69.24497752
-1.705298891,-3.174578849,14.72833054,-0.168561033,-4.991654831,8.205882426,-12.08310274,-5.317279535,-6.708377711,9.689552002,-6.624804916,0.023798334,1.821148256,69.24494694
1.389710716,-0.70299034,15.57209484,-0.452381775,-3.975973267,7.940744202,-12.15231767,-5.426159607,-6.755069205,9.721668881,-6.634626777,0.028708292,1.82167535,69.24491636
-0.612121165,2.376422981,16.11149341,-0.689368593,-2.963547529,7.640695207,-12.20971475,-5.532504934,-6.801252622,9.753619753,-6.644428765,0.033618994,1.822202231,69.24488578
-0.551439348,3.500024803,16.52306031,-0.88689421,-1.961698639,7.308539975,-12.25573626,-5.636240143,-6.846923899,9.785403697,-6.65421082,0.038530439,1.822728897,69.2448552
0.075314353,2.210229382,16.88307603,-1.054870014,-0.975208953,6.947083038,-12.2908245,-5.737289863,-6.892078972,9.817019786,-6.663972878,0.043442622,1.82325535,69.24482462
0.921251808,-0.811018592,16.86343249,-1.198962595,-0.007801147,6.559128929,-12.31542177,-5.835578723,-6.936713778,9.848467098,-6.67371488,0.04835554,1.823781588,69.24479404
-0.801685894,-3.31807073,16.02691628,-1.307555226,0.936091163,6.147482181,-12.32997037,-5.93103135,-6.980824255,9.879744707,-6.683436764,0.053269191,1.824307612,69.24476345
-0.980449432,-4.225152384,13.95838408,-1.380705391,1.85040402,5.714947326,-12.33491259,-6.023572372,-7.02440634,9.910851691,-6.693138468,0.05818357,1.824833422,69.24473287
1.364635618,-3.291788851,10.39612059,-1.422206758,2.728056445,5.264328898,-12.33069043,-6.113126719,-7.06745597,9.941787125,-6.702819931,0.063098676,1.825359017,69.24470228
-0.651527024,-0.091450149,5.607152893,-1.435721915,3.561809457,4.798431428,-12.31774375,-6.199621456,-7.109969081,9.972550084,-6.712481091,0.068014505,1.825884398,69.2446717
-1.770164819,3.415469094,0.121563827,-1.425076171,4.344586799,4.32005945,-12.29650674,-6.282989313,-7.151941612,10.00313965,-6.722121888,0.072931053,1.826409565,69.24464111
1.482053941,5.128844869,-5.525393539,-1.394162394,5.06937977,3.832017497,-12.26740481,-6.363171823,-7.193369498,10.03355488,-6.731742259,0.077848318,1.826934516,69.24461053
2.212793676,4.325978607,-10.85022429,-1.346944918,5.729251135,3.337110101,-12.23085613,-6.440117725,-7.234248678,10.06379488,-6.741342143,0.082766297,1.827459254,69.24457994
-2.437589497,1.44776426,-15.35571774,-1.287596799,6.317472384,2.838141795,-12.187275,-6.513779647,-7.274575088,10.0938587,-6.75092148,0.087684986,1.827983776,69.24454935
-1.920300016,-1.650154262,-18.53785259,-1.220763843,6.827722081,2.337982784,-12.13706923,-6.584116708,-7.314344665,10.12374543,-6.760480207,0.092604382,1.828508084,69.24451876
0.897970776,-4.03664614,-19.89260755,-1.152369353,7.254718515,1.839741049,-12.08064208,-6.651092574,-7.353553346,10.15345414,-6.770018263,0.097524483,1.829032176,69.24448817
2.871148006,-5.451197031,-18.91811372,-1.088951303,7.595981054,1.346490549,-12.01838835,-6.714679363,-7.392197069,10.1829839,-6.779535587,0.102445284,1.829556054,69.24445758
