pm2_5,pm2_5,pm2_5,pm2_5,pm2_5,pm2_5,pm2_5,pm2_5,pm2_5,pm2_5,pm2_5,pm2_5,pm2_5
-20.99185232,-34.90396524,-33.45223942,-21.8418314,1.585133059,3.008049612,-229.2757847,-6.177130489,91.26570305,69.32265041,59.6794131,45.56817685,227.1536775
-13.75518097,-20.82180125,-17.65716981,5.03513647,-8.884715319,4.60042308,-222.8367128,-3.124004007,91.56982228,69.41186498,59.63243936,45.50768568,227.1522123
12.21888926,11.65945771,3.369938912,33.99653089,-19.17884922,6.136243166,-216.1264932,-0.071295741,91.86384076,69.49848449,59.58532178,45.44718392,227.1507473
1.942876224,49.03277804,26.19196766,62.93971051,-28.72223083,7.51881092,-209.1473692,2.979232632,92.14771275,69.58249694,59.53806033,45.38667158,227.1492825
-8.880538627,67.71396753,46.90197347,89.75885285,-36.93982234,8.651427388,-201.9015842,6.025819436,92.42139249,69.66389034,59.490655,45.32614868,227.1478179
21.2934894,49.29273998,61.35614787,112.2189317,-43.25658591,9.437393619,-194.3913811,9.066702992,92.68483425,69.74265267,59.44310575,45.26561522,227.1463536
34.16788096,22.96238795,65.18460924,127.6093392,-47.09748375,9.780812077,-186.6198049,12.10012163,92.93799228,69.81877193,59.39541258,45.20507123,227.1448895
-16.15376303,12.79833105,57.85760503,133.2640905,-47.92856563,9.603648603,-178.594235,15.12431366,93.18082083,69.89223612,59.34757545,45.14451673,227.1434257
-25.95116656,-20.40507071,47.41873133,127.5521946,-45.52053206,8.894046149,-170.3275357,18.13751741,93.41327415,69.96303323,59.29959434,45.08395172,227.1419621
0.758402245,-64.54303038,39.18316696,110.2956609,-40.2414864,7.681878429,-161.8343649,21.13797121,93.63530651,70.03115127,59.25146925,45.02337624,227.1404987
21.81939126,-91.76441955,34.62848194,82.22985302,-32.58028884,6.004138681,-153.1295462,24.12391338,93.84687215,70.09657822,59.20320014,44.96279028,227.1390355
27.5920367,-80.77921572,34.81875573,45.36396354,-23.02091368,3.897913813,-144.2279035,27.09358223,94.04792534,70.15930209,59.15478699,44.90219387,227.1375726
-1.606566924,-30.45496875,42.80013283,2.725833903,-12.04733524,1.400290732,-135.1442606,30.0452161,94.23842031,70.21931086,59.10622978,44.84158703,227.1361099
-45.34827815,43.81190031,52.40676287,-42.26687531,-0.143527813,-1.451643654,-125.8934412,32.97705331,94.41831134,70.27659255,59.05752849,44.78096978,227.1346475
-23.59668241,111.7393251,54.66360452,-85.93994032,12.20653428,-4.620450069,-116.4906215,35.88733218,94.58755267,70.33113513,59.0086831,44.72034212,227.1331852
43.14589417,112.666925,42.43733322,-124.8337993,24.51887674,-8.067279766,-106.9523871,38.77429103,94.74609856,70.38292661,58.95969359,44.65970407,227.1317232
-40.81796083,30.92715021,15.8859586,-156.457969,36.30952525,-11.75293163,-97.2956761,41.63616818,94.89390326,70.43195499,58.91055994,44.59905566,227.1302615
-12.11078762,18.05026632,-21.93649845,-179.6306651,47.0945055,-15.63820454,-87.53742638,44.47120196,95.03092102,70.47820826,58.86128212,44.53839689,227.1288
34.40462143,19.04331566,-64.88627335,-193.4620837,56.39555555,-19.68389738,-77.69457598,47.2776307,95.15710611,70.52167441,58.81186011,44.47772779,227.1273387
-30.92620083,-50.24336891,-104.9212173,-197.1670168,63.83900893,-23.85080904,-67.78406289,50.0536927,95.27241278,70.56234145,58.7622939,44.41704836,227.1258776
27.7701512,-126.9695837,-131.816925,-190.300157,69.39113903,-28.09977728,-57.82282511,52.79762631,95.37679527,70.60019737,58.71258346,44.35635864,227.1244168
-7.62015661,-115.3830093,-135.0445406,-172.8960963,73.13260577,-32.39545375,-47.82780063,55.50766984,95.47020785,70.63523017,58.66272877,44.29565862,227.1229562
-23.90719054,-85.38803121,-106.771836,-146.4071019,75.16540531,-36.71658641,-37.81592744,58.1820616,95.55260476,70.66742783,58.61272981,44.23494834,227.1214958
24.17359233,-92.31006772,-51.02831449,-112.3872947,75.58474746,-41.03512795,-27.80414355,60.81903994,95.62393849,70.69678015,58.56258655,44.1742278,227.1200357
-2.201473355,-35.84938043,13.56270159,-72.32392509,74.4508387,-45.28802781,-17.80938695,63.41684316,95.6841544,70.723284,58.51229899,44.11349702,227.1185758
-29.17103011,46.82632715,78.22030899,-27.7042435,71.80845066,-49.3968005,-7.848595629,65.97370959,95.73319607,70.74693805,58.46186709,44.05275602,227.1171161
5.945333654,91.03641794,135.347484,19.9844997,67.70066006,-53.28126567,2.061292412,68.48787756,95.77100709,70.76774097,58.41129083,43.99200482,227.1156567
39.96677114,105.5719343,169.3467817,69.2550541,62.17064716,-56.8613465,11.90333918,70.95758539,95.79753103,70.78569142,58.3605702,43.93124342,227.1141975
13.25340122,111.5722699,164.7294255,118.4921842,55.26161096,-60.05698488,21.66060667,73.3810714,95.81271149,70.80078808,58.30970516,43.87047186,227.1127385
-30.15908558,109.7366291,113.3248729,165.4370378,47.01675043,-62.78930984,31.31734403,75.75657391,95.81649204,70.8130296,58.25869571,43.80969013,227.1112798
-63.9255143,88.38487796,28.60712482,207.1760735,37.48126932,-64.98620364,40.86254884,78.08233124,95.80881551,70.82241543,58.20754182,43.74889827,227.1098213
-57.69036105,35.43888452,-66.96049302,240.6640738,26.7134928,-66.58985709,50.28640585,80.35658173,95.78962117,70.82894853,58.15624347,43.68809628,227.108363
17.13942054,-33.4824288,-152.2492316,262.8558214,14.79415979,-67.56518881,59.57941383,82.57756369,95.7588456,70.83263459,58.10480063,43.62728419,227.1069049
83.50651679,-91.747144,-206.2929773,270.725611,1.789599086,-67.88255438,68.7324063,84.74351544,95.71642395,70.83348068,58.05321329,43.566462,227.1054471
92.79346342,-115.6800749,-209.2611209,261.6579727,-12.23170895,-67.50828698,77.73219431,86.85267531,95.66228809,70.83149721,58.00148142,43.50562974,227.1039896
37.07175471,-99.06844693,-152.8721087,235.0786529,-26.89999189,-66.40519343,86.56206264,88.90328163,95.596369,70.82669544,57.949605,43.44478743,227.1025322
-63.07805524,-49.06386613,-56.20330243,193.5174334,-41.7652762,-64.53541542,95.20463087,90.8935727,95.51859769,70.81908661,57.89758402,43.38393506,227.1010751
-114.4794269,12.77571495,54.99533481,140.1970581,-56.37758834,-61.86109091,103.6425149,92.82178686,95.42890517,70.8086819,57.8454185,43.32307268,227.0996182
-12.49160704,48.70723665,156.3647333,78.34027142,-70.28695477,-58.34435785,111.8583305,94.68616244,95.32722244,70.79549227,57.79310872,43.26220028,227.0981616
117.3430648,51.91164737,229.0949081,11.16981729,-83.04431847,-53.94643769,119.8346937,96.48493774,95.21348051,70.77952864,57.74065499,43.20131789,227.0967052
-115.4766839,38.9654951,253.2856742,-58.07802679,-94.20428843,-48.62488585,127.5542202,98.2163511,95.08761039,70.76080189,57.68805764,43.14042553,227.095249
-67.0829235,63.157198,203.1891588,-126.040368,-103.3223902,-42.33634123,134.999526,99.87864084,94.94954307,70.73932293,57.635317,43.07952321,227.0937931
104.9480118,62.59212588,68.72133994,-189.0508517,-109.9541491,-35.03744276,142.1532269,101.4700453,94.79920957,70.71510266,57.58243337,43.01861094,227.0923374
-96.67408562,-26.25981296,-108.1549521,-243.3706411,-113.6538833,-26.68603693,148.9979387,102.9888028,94.63654088,70.68815198,57.5294071,42.95768874,227.0908819
53.71664861,-51.99050688,-249.481162,-285.2608994,-113.9381895,-17.27769133,155.5162774,104.4331516,94.46146802,70.6584818,57.47623849,42.89675663,227.0894266
75.63657614,-27.43466203,-292.3764143,-310.9827898,-110.186663,-6.944975102,161.6908589,105.80133,94.27392199,70.62610302,57.42292788,42.83581463,227.0879716
61.519972,-11.55454983,-231.3598779,-317.9216649,-101.7551985,4.129728156,167.5042989,107.0915765,94.07383378,70.59102653,57.36947558,42.77486275,227.0865168
43.83522855,-5.42500224,-105.4910657,-307.7141613,-88.34538884,15.75980393,172.9392134,108.3021293,93.86113442,70.55326324,57.31588192,42.71390101,227.0850623
-19.25544848,16.391425,33.24472347,-282.13921,-70.66683623,27.7586377,177.9782182,109.4312268,93.6357549,70.51282406,57.26214723,42.65292942,227.083608
-36.20395931,24.68448658,163.803986,-242.7302678,-49.67461655,39.93961494,182.6039292,110.4771071,93.39762623,70.46971987,57.20827181,42.591948,227.0821539
11.87171611,-7.514152292,276.0373877,-191.0207918,-26.32380571,52.11612115,186.7989622,111.4380088,93.14667941,70.42396159,57.154256,42.53095677,227.0807001
27.44251587,-19.70070953,341.0345593,-128.5442389,-1.569479626,64.10154179,190.5459332,112.3121701,92.88284545,70.37556012,57.10010012,42.46995574,227.0792465
-27.4335255,19.97121788,335.7724435,-57.14109548,23.6332858,75.70926236,193.8274579,113.0978293,92.60605535,70.32452636,57.0458045,42.40894493,227.0777931
5.472704777,-8.091747964,292.2788461,19.91599183,48.32941466,86.75266834,196.6261524,113.7932248,92.31624012,70.2708712,56.99136945,42.34792436,227.0763399
37.78650434,-26.99307642,188.9386834,98.23117259,71.56383104,97.0451452,198.9246323,114.3965948,92.01333076,70.21460556,56.93679529,42.28689404,227.074887
-46.68981674,33.40781845,10.00046144,173.0639386,92.38145903,106.4000784,200.7055137,114.9061778,91.69725828,70.15574033,56.88208236,42.22585399,227.0734343
-37.8455705,19.24821155,-181.7399238,239.111325,109.8272227,114.6308535,201.9514123,115.3201906,91.36797509,70.09428641,56.82723097,42.16480422,227.0719819
29.37520904,-36.75361786,-330.0522445,290.9297528,122.9460462,121.5508559,202.6449441,115.6367645,91.0255192,70.03025471,56.77224144,42.10374476,227.0705297
89.97352404,-60.86697016,-385.6437295,323.0756431,130.7828536,126.9734712,202.7684969,115.8542339,90.66995349,69.96365613,56.7171141,42.04267561,227.0690777
76.8020832,-23.30144617,-315.8280248,331.6404278,132.3825689,130.7120847,202.3031589,115.9722088,90.3013651,69.89450157,56.66184928,41.9815968,227.0676259
-22.30470885,56.54728189,-154.3444451,318.4683725,127.1209017,132.6355197,201.2292272,115.9920313,89.91988771,69.82280193,56.60644729,41.92050833,227.0661744
-139.7765922,90.26909266,48.46127734,285.3899103,115.6967033,132.8293547,199.5355575,115.9154172,89.52566919,69.74856811,56.55090845,41.85941024,227.0647232
-49.45568866,-6.851351123,242.2810082,233.8482635,99.1396102,131.4124789,197.2341205,115.7440823,89.11885745,69.67181101,56.4952331,41.79830253,227.0632721
162.7315583,-104.7816086,376.0231566,165.2866541,78.47925919,128.4902111,194.3504568,115.4797427,88.69960016,69.59254154,56.43942155,41.73718521,227.0618213
-169.3327317,-53.55192392,405.3654362,81.56312167,54.7452869,124.1657267,190.9122511,115.1241143,88.26804499,69.5107706,56.38347412,41.67605832,227.0603707
-138.7808178,95.52803966,325.9214949,-12.80643054,28.96732999,118.5422008,186.9471877,114.6789132,87.82433961,69.42650909,56.32739114,41.61492185,227.0589204
170.7165144,112.8507538,138.1621749,-108.8969021,2.175025134,111.7228088,182.4829511,114.1458553,87.36863169,69.33976791,56.27117293,41.55377584,227.0574703
-165.4341661,-85.38124026,-135.2177006,-196.7845978,-24.60199101,103.810726,177.5472258,113.5266566,86.9010689,69.25055797,56.21481982,41.49262028,227.0560204
98.58229298,-105.9245638,-356.4727294,-266.5458221,-50.33408177,94.90912755,172.1676962,112.8230333,86.42179889,69.15889015,56.15833212,41.43145521,227.0545707
144.7229346,-35.64872025,-402.7265176,-308.2568799,-73.99161049,85.12118882,166.3720468,112.0367012,85.93096935,69.06477538,56.10171016,41.37028064,227.0531213
86.31789973,27.64113618,-298.8588066,-314.9753877,-94.5449405,74.55008505,160.187962,111.1693763,85.42872794,68.96822454,56.04495427,41.30909658,227.0516722
-4.178465618,71.99197853,-108.5304215,-291.4792585,-111.1693875,63.29899151,153.6431263,110.2227748,84.91522233,68.86924854,55.98806475,41.24790306,227.0502232
-96.66138796,78.14340432,104.2560725,-244.7189215,-123.8490627,51.47108348,146.7652242,109.1986126,84.39060019,68.76785828,55.93104195,41.18670007,227.0487745
-69.5726688,22.66830782,279.2113887,-181.4839095,-132.7289739,39.16953624,139.5819401,108.0986057,83.85500919,68.66406467,55.87388618,41.12548766,227.047326
55.07099229,-59.47399631,373.1647177,-108.5747691,-137.9431152,26.49752504,132.1209585,106.9244702,83.30859698,68.55787859,55.81659775,41.06426582,227.0458778
39.32258549,-37.08315682,375.8494137,-32.52693654,-139.6248347,13.55757966,124.4099638,105.6779219,82.75151126,68.44931097,55.75917701,41.00303457,227.0444298
-43.25766045,42.60322944,306.7634362,41.57025595,-137.9022293,0.446978169,116.4766404,104.360677,82.18389967,68.33837269,55.70162426,40.94179394,227.042982
-3.320227412,15.55509095,205.8401723,110.435234,-132.8927255,-12.74767163,108.348673,102.9744515,81.60590989,68.22507466,55.64393984,40.88054394,227.0415345
29.56817904,-30.18294948,72.18887631,171.1720853,-124.7160014,-25.93751011,100.0537458,101.5209613,81.01768959,68.10942779,55.58612405,40.81928458,227.0400871
-27.48511486,13.84143467,-88.93293274,220.8848974,-113.5016166,-39.02379636,91.6195434,100.0019225,80.41938644,67.99144296,55.52817724,40.75801588,227.0386401
-13.48313297,21.50482743,-215.6616434,256.6777578,-99.38143757,-51.90548259,83.07375021,98.41905107,79.81114811,67.87113109,55.47009971,40.69673787,227.0371932
32.19852473,-0.005374379,-292.7418808,275.6547541,-82.48733073,-64.48152099,74.4440507,96.77406302,79.19312225,67.74850308,55.4118918,40.63545054,227.0357466
25.8142731,0.47325813,-321.013317,274.9302159,-62.96140443,-76.65086377,65.75812933,95.06867438,78.56545655,67.62356982,55.35355382,40.57415392,227.0343003
-11.57623804,8.076071658,-289.3532277,252.9138961,-41.08173969,-88.31246312,57.04367054,93.30460114,77.92829867,67.49634222,55.2950861,40.51284804,227.0328541
-54.79086533,2.988222626,-200.7589959,213.0436138,-17.51989411,-99.36205676,48.32835882,91.48355931,77.28179628,67.36683119,55.23648896,40.45153289,227.0314082
-67.64971307,-16.35349678,-75.80684308,160.0116437,6.944711774,-109.6825245,39.6398786,89.60726492,76.62609705,67.23504761,55.17776273,40.3902085,227.0299625
13.45235368,-36.33423672,58.62371192,98.51026088,31.52944295,-119.1535318,31.00591434,87.67743395,75.96134865,67.1010024,55.11890772,40.32887489,227.0285171
89.95762066,-40.0053206,176.1421729,33.2317401,55.45166439,-127.6547438,22.45415052,85.69578243,75.28769873,66.96470646,55.05992426,40.26753207,227.0270719
-99.78044577,-3.882608819,251.9514,-31.13164373,77.9287411,-135.0658261,14.01227158,83.66402636,74.60529499,66.82617069,55.00081267,40.20618006,227.0256269
-66.95728555,57.13086075,257.3575262,-89.8548047,98.17803805,-141.2664439,5.707961977,81.58388176,73.91428507,66.68540598,54.94157328,40.14481888,227.0241822
115.8051726,65.90415287,172.7878639,-138.8394504,115.4169202,-146.1362625,-2.431093823,79.45706462,73.21481665,66.54242324,54.8822064,40.08344853,227.0227377
-121.640517,-32.5203745,26.02128893,-176.9866279,128.8762275,-149.5684222,-10.37721137,77.28529097,72.5070374,66.39723338,54.82271236,40.02206904,227.0212934
42.7296886,-78.28942077,-121.2977165,-203.9554219,137.8406989,-151.5099625,-18.10270619,75.0702768,71.79109499,66.24984729,54.76309149,39.96068043,227.0198494
128.2829669,-71.2735954,-208.9538947,-219.4049171,141.6085484,-151.9213954,-25.5798961,72.81373814,71.06713709,66.10027588,54.7033441,39.89928271,227.0184056
127.7462869,-38.81231166,-214.2767513,-223.3500419,139.4969563,-150.7801848,-32.78349444,70.51739098,70.33531136,65.94853004,54.64347052,39.83787589,227.016962
53.36976554,22.36940163,-155.6144403,-217.1109232,131.1494529,-148.1435978,-39.69844604,68.18295134,69.59576547,65.79462069,54.58347107,39.77645999,227.0155187
-70.20979893,82.72644331,-61.07956042,-201.9045303,117.2441774,-144.1327072,-46.31582165,65.81213522,68.84864709,65.63855871,54.52334608,39.71503504,227.0140756
-129.696096,99.24420013,40.85927481,-178.8755006,98.75559767,-138.8757592,-52.63216408,63.40665864,68.09410389,65.48035502,54.46309586,39.65360104,227.0126328
-71.28645303,48.68430812,123.9408405,-149.1408141,76.63052434,-132.4967974,-58.64821899,60.96823761,67.33228354,65.32002051,54.40272074,39.59215801,227.0111901
23.85659129,-35.17000147,171.8675276,-113.7864612,51.78477868,-125.1184608,-64.36613671,58.49858813,66.5633337,65.15756609,54.34222104,39.53070597,227.0097477
110.6851199,-105.2137514,175.1435093,-73.95107599,25.12867553,-116.8632268,-69.78822912,55.99942621,65.78740205,64.99300265,54.28159709,39.46924494,227.0083056
119.976005,-99.07376138,124.7709091,-31.17423474,-2.427470296,-107.8537256,-74.91665511,53.47246787,65.00463625,64.8263411,54.22084921,39.40777492,227.0068637
-7.074459175,14.66867848,21.13842403,12.27296076,-29.97334395,-98.21319965,-79.75296157,50.91942911,64.21518398,64.65759235,54.15997772,39.34629594,227.005422
-113.8290761,111.3053889,-85.02091806,53.95106481,-56.59863059,-88.06504421,-84.29854242,48.34202593,63.41919289,64.48676728,54.09898294,39.28480802,227.0039805
-50.658716,71.12396854,-142.4718002,91.42063172,-81.39301539,-77.53265463,-88.55479158,45.74197436,62.61681066,64.31387682,54.0378652,39.22331117,227.0025393
49.26210214,-39.02045162,-149.3412336,122.40066,-103.4461835,-66.73942624,-92.52310294,43.1209904,61.80818496,64.13893184,53.97662481,39.1618054,227.0010983
104.7204099,-116.5833198,-116.924127,145.4770746,-121.8478201,-55.80875437,-96.20487042,40.48079006,60.99346346,63.96194327,53.91526211,39.10029073,226.9996576
68.92210561,-104.5241861,-58.22119595,160.3379768,-135.6987448,-44.86403434,-99.60148793,37.82308934,60.17279382,63.78292199,53.85377741,39.03876719,226.998217
-29.81745429,-22.65608838,11.11772379,166.9668969,-144.1620566,-34.02866147,-102.7143494,35.14960426,59.34632371,63.60187891,53.79217104,38.97723478,226.9967768
-95.7450949,71.58252713,75.00038678,165.6285849,-146.6816301,-23.42647522,-105.5448487,32.46205083,58.5142008,63.41882494,53.73044332,38.91569352,226.9953367
-17.72350441,125.5059883,117.3776364,157.415993,-143.5467706,-13.16408664,-108.0943797,29.76214505,57.67657276,63.23377097,53.66859457,38.85414343,226.9938969
89.34744534,111.2396125,126.3667504,143.6268885,-135.3774139,-3.272531406,-110.3643365,27.05160294,56.83358726,63.04672791,53.60662512,38.79258452,226.9924573
-85.85686164,28.46868416,106.8132487,125.3095573,-122.8264846,6.23615971,-112.3561128,24.3321405,55.98539196,62.85770665,53.54453528,38.73101681,226.991018
-5.221079381,-19.96766835,67.97910039,103.2120306,-106.5469076,15.34995592,-114.0711026,21.60547374,55.13213454,62.6667181,53.48232539,38.66944033,226.9895789
78.1710512,-49.55122986,19.18877796,78.01983604,-87.19160734,24.05682644,-115.5106998,18.87331867,54.27396267,62.47377317,53.41999576,38.60785507,226.98814
-74.04377133,-93.20422468,-30.2332459,50.41850116,-65.41350864,32.34474049,-116.6762983,16.13739131,53.411024,62.27888274,53.35754672,38.54626106,226.9867014
-31.79764916,-127.0500763,-70.96249858,21.09355349,-41.86553614,40.20166727,-117.569292,13.39940766,52.54346622,62.08205773,53.29497859,38.48465833,226.985263
8.728688473,-144.7025413,-95.31554753,-9.269479385,-17.20061452,47.61557602,-118.1910749,10.66108373,51.67143698,61.88330904,53.23229168,38.42304687,226.9838248
41.21583717,-142.5255762,-102.6862821,-39.68887254,7.928331548,54.57443594,-118.5430408,7.924135521,50.79508396,61.68264756,53.16948634,38.36142671,226.9823868
58.67212118,-118.9651855,-96.41780814,-67.99936551,32.86837738,61.06621625,-118.6265836,5.190279055,49.91455483,61.4800842,53.10656287,38.29979787,226.9809491
28.28879277,-72.67619939,-81.20029406,-91.94463218,56.97849296,67.07888616,-118.4431271,2.461260101,49.02999725,61.27562986,53.0435216,38.23816036,226.9795117
-14.85891596,-15.12064343,-61.22585322,-110.0707645,79.66522685,72.60041489,-117.9942377,-0.261032739,48.14155889,61.06929545,52.98036286,38.17651419,226.9780745
-35.99858055,39.52226447,-40.49557335,-121.1080056,100.3282531,77.61877166,-117.2815998,-2.974593005,47.24938742,60.86109186,52.91708696,38.11485939,226.9766375
-50.84014208,85.08567192,-23.00984105,-123.7637261,118.3436722,82.12192569,-116.3068814,-5.677430528,46.35363051,60.65102999,52.85369423,38.05319598,226.9752007
-9.395079871,110.3942648,-12.76904292,-117.0037602,133.3460482,86.09784618,-115.0716793,-8.367626561,45.45443583,60.43912075,52.79018499,37.99152396,226.9737642
54.88940315,130.7091234,-13.23252167,-100.5720367,145.306325,89.53450235,-113.5775135,-11.04333883,44.55195105,60.22537504,52.72655957,37.92984335,226.9723279
9.307655545,168.8609123,-24.1166007,-76.16785884,154.2666658,92.41986343,-111.825881,-13.70274839,43.64632383,60.00980376,52.66281828,37.86815417,226.9708918
-62.91751322,150.841309,-38.75449966,-46.42310716,160.2692337,94.74189862,-109.8182497,-16.34406515,42.73770184,59.79241781,52.59896145,37.80645644,226.969456
-4.423654847,26.23942538,-51.03328516,-14.16288869,163.3534173,96.49135177,-107.5560803,-18.96550626,41.82623276,59.5732281,52.53498941,37.74475017,226.9680204
75.41285737,-114.2171989,-56.29080254,17.82886211,163.5478146,97.67050746,-105.0415839,-21.56528887,40.91206425,59.35224552,52.47090247,37.68303538,226.9665851
52.67516496,-172.7118852,-50.2973092,46.97196915,160.8773359,98.28833852,-102.279972,-24.14163013,39.99534397,59.12948098,52.40670096,37.62131208,226.9651499
-26.81401817,-164.107147,-30.84078365,71.35359712,155.3586353,98.36280133,-99.27718321,-26.69274716,39.0762196,58.90494538,52.3423852,37.55958029,226.9637151
-94.28548053,-125.7704741,-1.990744276,89.94092922,147.0062816,97.91379477,-96.03901388,-29.21685713,38.15483881,58.67864962,52.27795551,37.49784004,226.9622804
-96.15164651,-91.91733993,30.64141209,101.8563432,135.8711623,96.96087291,-92.57093035,-31.71217716,37.23134926,58.4506046,52.21341222,37.43609132,226.960846
25.49967337,-67.06783177,61.44428862,106.0319205,122.1944614,95.52305578,-88.87786498,-34.17692442,36.30589862,58.22082123,52.14875565,37.37433417,226.9594118
122.2177996,-16.74916799,84.80568549,101.2073296,106.4105785,93.61897415,-84.9643996,-36.60927729,35.37863457,57.9893104,52.08398612,37.3125686,226.9579779
-128.4804082,79.64389388,94.77796098,86.50626786,88.90532642,91.26763089,-80.83564316,-39.00725917,34.44970476,57.75608302,52.01910396,37.25079461,226.9565442
-79.53803422,163.3365402,83.65780246,62.83152063,70.04110087,88.49131853,-76.50003299,-41.36885473,33.51925687,57.52114998,51.95410948,37.18901224,226.9551107
137.3705834,142.2623886,46.10588087,33.11471242,50.18029745,85.31668611,-71.97036294,-43.69204861,32.58743857,57.2845222,51.88900302,37.12722149,226.9536775
-139.7107238,-20.8744035,-6.043064041,0.684689426,29.68531179,81.77477006,-67.26381426,-45.97482548,31.65439752,57.04621057,51.82378489,37.06542239,226.9522445
22.29784172,-126.2184673,-56.55428838,-31.13688366,8.91853951,77.89857271,-62.39953409,-48.21516998,30.7202814,56.80622599,51.75845541,37.00361494,226.9508117
118.3256688,-147.6140252,-89.19304827,-59.02834213,-11.75762375,73.72137559,-57.39694876,-50.41106677,29.78523786,56.56457937,51.69301491,36.94179917,226.9493792
138.5997928,-118.0094532,-92.14564554,-80.0104687,-31.98078237,69.27646024,-52.27548464,-52.56050051,28.84941459,56.32128161,51.62746372,36.87997509,226.9479469
111.6220681,-59.62419962,-71.07080016,-92.86537442,-51.38854071,64.59710821,-47.05456809,-54.66145586,27.91295925,56.0763436,51.56180214,36.81814272,226.9465148
22.84142401,14.68780057,-35.18560845,-98.29938249,-69.61850315,59.71660104,-41.75362544,-56.71191746,26.9760195,55.82977625,51.49603052,36.75630207,226.945083
-67.38070846,82.43988476,6.567038676,-97.39578906,-86.3852804,54.66822026,-36.39208306,-58.70986997,26.03874302,55.58159047,51.43014916,36.69445317,226.9436514
-112.3308477,119.1733396,45.25986047,-90.95456973,-101.7024139,49.48524743,-30.98936731,-60.65329805,25.10127747,55.33179715,51.3641584,36.63259601,226.9422201
-106.4852961,109.3765644,72.95824784,-79.7350724,-115.6240728,44.20096408,-25.56490452,-62.54018635,24.16377052,55.0804072,51.29805855,36.57073064,226.940789
-43.91493759,51.06198814,86.30814299,-64.50573962,-128.1953315,38.84865175,-20.13812106,-64.36851953,23.22636985,54.82743151,51.23184994,36.50885705,226.9393581
41.70974549,-28.12049166,85.177166,-45.8189261,-139.4668999,33.46159199,-14.72844328,-66.13628224,22.28922311,54.57288099,51.1655329,36.44697526,226.9379274
76.34453041,-84.52710201,69.57308596,-23.73472956,-149.512029,28.07306633,-9.355297541,-67.84145914,21.35247799,54.31676654,51.09910773,36.3850853,226.936497
53.28953182,-88.4766784,40.74986818,0.414462494,-158.4096054,22.71635633,-4.038110183,-69.48203488,20.41628214,54.05909907,51.03257477,36.32318718,226.9350668
21.82297426,-49.61852407,1.645930242,24.92416816,-166.2385153,17.42474351,1.203692434,-71.05599412,19.48078323,53.79988947,50.96593434,36.26128091,226.9336369
1.471536072,-1.425760228,-39.0749461,48.08990553,-173.0776452,12.23150943,6.350683957,-72.56132151,18.54612894,53.53914864,50.89918677,36.19936652,226.9322072
-6.32422704,33.86534132,-71.30970587,68.2071927,-179.0058816,7.169935614,11.38343803,-73.99600171,17.61246692,53.27688749,50.83233236,36.13744401,226.9307777
-13.88886474,52.85361411,-84.95529405,83.57154777,-184.1021108,2.273303617,16.28252831,-75.35801937,16.67994486,53.01311692,50.76537146,36.0755134,226.9293485
-36.42710349,60.62806851,-70.36853887,92.93837203,-188.4452193,-2.425105024,21.02852843,-76.64535916,15.74871042,52.74784783,50.69830437,36.01357472,226.9279195
-35.19001828,30.65025197,-24.30198998,96.93310998,-192.1446038,-6.892008767,25.60201205,-77.85600571,14.81891126,52.48109112,50.63113143,35.95162797,226.9264908
20.56527292,-30.11727543,35.5069501,96.78309883,-195.4516706,-11.09412607,29.9835528,-78.98794369,13.89069506,52.21285769,50.56385295,35.88967318,226.9250622
39.92951767,-49.72230853,79.31336825,93.75209892,-198.654249,-14.99817539,34.15372434,-80.03915776,12.96420949,51.94315845,50.49646927,35.82771035,226.9236339
-28.8712769,3.588814702,87.48179188,88.97210141,-201.7645562,-18.57087519,38.09310031,-81.00763256,12.0396022,51.6720043,50.42898069,35.76573951,226.9222059
-33.31503758,45.57278875,64.11100808,83.7388181,-204.7218883,-21.77894393,41.78225437,-81.89135276,11.11702088,51.39940614,50.36138755,35.70376067,226.9207781
30.14128954,31.64784275,20.58836679,78.1371424,-207.4658011,-24.58910006,45.20176014,-82.68830301,10.19661319,51.12537486,50.29369016,35.64177385,226.9193505
-27.24745869,-29.09815354,-29.27147534,71.91323738,-209.9358503,-26.96806204,48.3321913,-83.39646795,9.278526793,50.84992138,50.22588886,35.57977907,226.9179231
16.00803535,-43.92395524,-71.13171752,64.81326611,-212.067542,-28.88659817,51.15412147,-84.01383226,8.362909363,50.57305659,50.15798395,35.51777633,226.916496
22.64882036,-21.43078873,-93.52481882,56.58339169,-213.7782533,-30.33360547,53.6481243,-84.53838058,7.449908569,50.2947914,50.08997578,35.45576566,226.9150692
17.02736759,8.949940231,-96.8326704,47.03796615,-214.9725761,-31.31154878,55.79555586,-84.96809758,6.539672078,50.0151367,50.02186465,35.39374708,226.9136425
9.211111862,33.26793735,-85.83603859,36.30414164,-215.5484962,-31.83361317,57.58188649,-85.30096789,5.632347558,49.7341034,49.95365089,35.3317206,226.9122161
-4.522122161,46.52672227,-65.81754873,24.70672554,-215.4006039,-31.92168325,58.99811696,-85.53520279,4.728082678,49.45170241,49.88533482,35.26968623,226.9107899
-11.00127386,49.67026965,-41.43071908,12.48772721,-214.4252119,-31.60050494,60.04073831,-85.66991994,3.827025107,49.16794461,49.81691677,35.207644,226.909364
-10.06564879,43.33004311,-14.87548018,-0.141554535,-212.5273162,-30.89239409,60.71272162,-85.70446362,2.929322514,48.88284092,49.74839706,35.14559391,226.9079383
