date,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10
10/1/2021 1:00,-774.0753353,383.2851262,71.07449763,-69.29123889,-70.13160903,2381.128966,-689.6556048,3711.639043,814.9289184,-1326.222763
10/1/2021 2:00,-560.2778099,1533.411983,-428.1515416,-189.1719573,-159.3847902,2416.1828,-698.4456672,3717.353333,819.7707135,-1324.337063
10/1/2021 3:00,827.4369799,1694.428279,-850.5335253,-296.1730294,-242.3220089,2437.228051,-707.0096305,3723.053937,824.6028068,-1322.45186
10/1/2021 4:00,-836.6800787,601.3071068,-1151.878664,-380.8357377,-314.6783965,2444.390062,-715.312511,3728.740446,829.4249395,-1320.567166
10/1/2021 5:00,61.44946332,-547.5849491,-1322.56522,-433.7013651,-372.1890842,2437.793183,-723.3183342,3734.412443,834.2368531,-1318.682989
10/1/2021 6:00,821.8142243,-1338.778577,-1359.649922,-445.369465,-410.5553646,2417.576741,-731.0061024,3740.069518,839.0382885,-1316.79934
10/1/2021 7:00,566.9106847,-1712.672327,-1255.790716,-410.1559942,-426.1609097,2383.884108,-738.3588602,3745.711256,843.8289874,-1314.91623
10/1/2021 8:00,-3.919905876,-1787.72722,-996.6291882,-336.0958531,-418.8914647,2336.851015,-745.3596523,3751.337246,848.6086906,-1313.033668
10/1/2021 9:00,-605.9464498,-1676.112642,-609.1373556,-233.6168185,-390.6567541,2276.728992,-751.9915234,3756.947076,853.3771398,-1311.151665
10/1/2021 10:00,-543.0980837,-1418.05629,-149.628689,-112.8740567,-344.2311861,2204.361647,-758.2375183,3762.540332,858.134076,-1309.27023
10/1/2021 11:00,-380.0489177,-829.6785969,320.8010513,15.97726634,-282.5926833,2120.796097,-764.0806817,3768.1166,862.8792405,-1307.389375
10/1/2021 12:00,-449.7659723,201.4329135,741.0561047,142.7819844,-208.7334584,2027.093751,-769.5040582,3773.675468,867.6123748,-1305.509108
10/1/2021 13:00,-96.14986291,1252.564313,1050.040711,257.3849315,-125.6457237,1924.31602,-774.4906927,3779.216524,872.3332198,-1303.62944
10/1/2021 14:00,516.2355953,1813.754873,1186.659109,349.6309415,-36.32169182,1813.524311,-779.0236297,3784.739355,877.0415171,-1301.750383
10/1/2021 15:00,433.1840477,1607.343513,1111.5133,410.9599807,56.24642474,1695.780035,-783.0859141,3790.243549,881.7370078,-1299.871944
10/1/2021 16:00,-357.4539919,762.4107117,871.2844139,439.9044536,149.0664135,1572.1446,-786.6605905,3795.728691,886.4194332,-1297.994135
10/1/2021 17:00,-193.3516393,-420.5523129,531.5037058,439.5772847,239.008311,1443.679415,-789.7307036,3801.19437,891.0885346,-1296.116965
10/1/2021 18:00,186.3747984,-1429.231152,156.9905213,414.355406,322.3900553,1311.445889,-792.2792982,3806.640173,895.7440532,-1294.240446
10/1/2021 19:00,-193.1196973,-1755.932686,-187.4357936,368.7180803,395.4272537,1176.505432,-794.289419,3812.065686,900.3857304,-1292.364587
10/1/2021 20:00,-390.1884294,-1487.247893,-450.6835105,306.9227204,454.5521548,1039.924661,-795.7441107,3817.470498,905.0133074,-1290.489397
10/1/2021 21:00,-346.2754592,-922.3149199,-634.2829747,232.5084398,496.8926243,902.7928765,-796.626418,3822.854194,909.6265254,-1288.614889
10/1/2021 22:00,136.9994785,-281.8821976,-744.390924,147.2655838,521.3650479,766.2119779,-796.9193874,3828.216366,914.2251258,-1286.741071
10/1/2021 23:00,364.6235737,330.0165226,-785.0360809,52.54781796,527.4995374,631.2671976,-796.6060288,3833.556564,918.8088498,-1284.867953
10/2/2021 0:00,68.027885,890.2736213,-760.1443438,-50.43740735,515.1354787,498.7778852,-795.6691778,3838.874167,923.3774387,-1282.995546
10/2/2021 1:00,-218.3480601,1347.13301,-674.3318867,-159.7923662,484.8980537,368.777594,-794.0916264,3844.168509,927.9306337,-1281.123861
10/2/2021 2:00,64.62148578,1570.762381,-535.2209892,-270.6132268,437.6042644,241.1080572,-791.8561663,3849.438924,932.4681762,-1279.252906
10/2/2021 3:00,326.6055851,1247.231541,-355.3904784,-374.6350409,374.0711129,115.6110078,-788.9455892,3854.684748,936.9898074,-1277.382693
10/2/2021 4:00,-217.1029539,343.478275,-154.998491,-462.395274,295.1156012,-7.871820797,-785.342687,3859.905314,941.4952685,-1275.513231
10/2/2021 5:00,-14.46778277,-464.5677407,44.06775418,-524.2977402,201.5547313,-129.4986955,-781.0302514,3865.099956,945.9843008,-1273.644531
10/2/2021 6:00,115.3563711,-960.3057549,219.9210382,-550.7462533,94.20550532,-249.4278832,-775.9910743,3870.268008,950.4566458,-1271.776603
10/2/2021 7:00,-164.6793517,-1182.280884,350.6741421,-532.7035562,-25.55614604,-367.8176507,-770.2079474,3875.408805,954.9120444,-1269.909456
10/2/2021 8:00,-63.19473509,-1349.46732,414.5175015,-463.9271626,-153.6371754,-484.8262648,-763.6636625,3880.521683,959.3502382,-1268.043101
10/2/2021 9:00,-104.537452,-1217.226713,396.4121812,-343.327554,-283.3168504,-600.6119923,-756.3410115,3885.605972,963.7709682,-1266.177549
10/2/2021 10:00,-60.4939951,-896.5043189,308.6846829,-180.9834757,-407.1191855,-715.3331,-748.222786,3890.661011,968.1739759,-1264.312808
10/2/2021 11:00,17.37256988,-502.9983245,175.9124723,5.95668757,-518.6200152,-829.1478548,-739.2917779,3895.686131,972.5590023,-1262.448891
10/2/2021 12:00,-29.89242389,-18.26635579,24.12075317,199.2350327,-611.7623549,-942.2145236,-729.5307789,3900.680668,976.9257891,-1260.585806
10/2/2021 13:00,-12.78522569,474.6655443,-120.6652704,380.8674113,-680.7629745,-1054.691373,-718.9225809,3905.643955,981.2740771,-1258.723564
10/2/2021 14:00,59.25136665,864.7578812,-232.7086128,533.2263319,-719.9070828,-1166.73667,-707.4499757,3910.575328,985.6036079,-1256.862174
10/2/2021 15:00,26.01521642,1071.530499,-287.6566007,640.0686156,-723.5484499,-1278.44012,-695.0957549,3915.47412,989.9141225,-1255.001648
10/2/2021 16:00,11.22313575,1040.940547,-267.3934147,688.1372672,-686.3151937,-1389.592663,-681.8427105,3920.339666,994.2053625,-1253.141995
10/2/2021 17:00,50.99106652,769.65862,-177.9330798,673.7943208,-605.0438355,-1499.8186,-667.6736342,3925.171299,998.4770689,-1251.283226
10/2/2021 18:00,40.35000439,306.4667853,-45.54009286,604.5470076,-485.3531427,-1608.671232,-652.5713178,3929.968355,1002.728983,-1249.425349
10/2/2021 19:00,-62.74124875,-198.9331294,99.71415039,490.9160329,-335.9019352,-1715.517952,-636.5185531,3934.730166,1006.960846,-1247.568377
10/2/2021 20:00,-31.17774709,-585.5854403,227.7582542,343.5840991,-165.5575076,-1819.679676,-619.4981319,3939.456069,1011.1724,-1245.712318
10/2/2021 21:00,31.66161313,-802.6606217,308.5208227,173.0481765,16.99857772,-1920.47732,-601.4928459,3944.145396,1015.363385,-1243.857184
10/2/2021 22:00,58.82761289,-849.0142808,312.4703884,-11.17967656,203.4251983,-2017.231798,-582.485487,3948.797483,1019.533543,-1242.002984
10/2/2021 23:00,36.9150539,-727.1896267,222.2194806,-201.6409463,385.53436,-2109.264026,-562.4588469,3953.411664,1023.682615,-1240.149727
10/3/2021 0:00,-44.81175366,-425.5794681,61.56530223,-389.0695456,555.3959133,-2195.89492,-541.3957174,3957.987273,1027.810343,-1238.297425
10/3/2021 1:00,-77.27944181,0.882126909,-132.880215,-563.585625,705.1434186,-2276.445395,-519.2788903,3962.523644,1031.916467,-1236.446089
10/3/2021 2:00,23.79772738,454.5811092,-323.7975279,-715.3093351,826.9104366,-2350.236366,-496.0911575,3967.020111,1036.000729,-1234.595726
10/3/2021 3:00,76.86981302,723.2291083,-473.8670934,-834.3608264,912.8305277,-2416.588749,-471.8153106,3971.476009,1040.06287,-1232.746349
10/3/2021 4:00,-74.77286614,664.3272369,-553.619111,-910.8602496,955.0372525,-2474.823459,-446.4341415,3975.890672,1044.102632,-1230.897966
10/3/2021 5:00,14.43838435,491.8786845,-565.0904849,-935.6923881,947.1616272,-2524.337982,-419.930442,3980.263435,1048.119756,-1229.050589
10/3/2021 6:00,67.12302267,293.9915484,-518.5788241,-903.5791735,889.5831336,-2564.835797,-392.287296,3984.593631,1052.113982,-1227.204227
10/3/2021 7:00,-48.4153482,99.34126303,-424.1463921,-813.6028472,787.4313064,-2596.090684,-363.4940553,3988.880595,1056.085053,-1225.358891
10/3/2021 8:00,13.33569426,-153.4455568,-290.2413622,-668.2078637,647.5838031,-2617.854903,-333.5615922,3993.123661,1060.03271,-1223.51459
10/3/2021 9:00,-47.4654906,-307.1826249,-122.3838418,-473.8798914,477.6058215,-2629.869945,-302.5115497,3997.322164,1063.956693,-1221.671335
10/3/2021 10:00,11.14590198,-437.1072661,76.26218654,-241.8709365,285.1799377,-2631.864255,-270.3786148,4001.475437,1067.856744,-1219.829136
10/3/2021 11:00,60.64291575,-520.4084501,303.8012756,14.01186529,77.98872785,-2623.54714,-237.2166128,4005.582816,1071.732605,-1217.988003
10/3/2021 12:00,-58.20328613,-491.6262483,560.1684887,279.5538498,-136.2852319,-2604.603754,-203.1035231,4009.643634,1075.584017,-1216.147946
10/3/2021 13:00,-57.8578457,-225.3642125,825.9186752,540.540353,-349.9593653,-2574.713929,-168.1226463,4013.657226,1079.41072,-1214.308975
10/3/2021 14:00,67.99499106,147.9198674,1057.920026,782.7567106,-555.3510963,-2533.557497,-132.3572827,4017.622926,1083.212457,-1212.471102
10/3/2021 15:00,13.81613092,414.0174351,1208.116346,991.9882584,-744.7778485,-2480.81429,-95.89073299,4021.540068,1086.988968,-1210.634335
10/3/2021 16:00,-72.52832952,479.9058627,1228.01915,1153.965868,-910.5814094,-2416.164141,-58.80629751,4025.407986,1090.739995,-1208.798685
10/3/2021 17:00,16.5802411,363.7527854,1085.679338,1255.037842,-1046.253181,-2339.286882,-21.18727676,4029.226016,1094.465278,-1206.964161
10/3/2021 18:00,81.94529534,125.0899808,820.2629004,1286.807871,-1149.840113,-2249.966239,16.88302878,4032.993491,1098.164561,-1205.130775
10/3/2021 19:00,-86.0439775,-130.8499902,483.0696588,1249.663852,-1221.778136,-2148.401516,55.32131864,4036.709745,1101.837582,-1203.298537
10/3/2021 20:00,-14.83535506,-299.9587978,123.6387917,1146.258603,-1263.012365,-2034.895911,94.04429234,4040.374112,1105.484085,-1201.467455
10/3/2021 21:00,69.68822143,-365.5774651,-210.3633967,979.5671393,-1274.764878,-1909.770467,132.9686494,4043.985928,1109.103809,-1199.63754
10/3/2021 22:00,63.75595012,-340.4903891,-472.0380712,755.0957778,-1259.061085,-1773.53549,172.0110894,4047.544527,1112.696497,-1197.808805
10/3/2021 23:00,63.62051845,-310.4675625,-614.2875436,484.8922353,-1217.685171,-1627.190662,211.0883118,4051.049241,1116.26189,-1195.981257
10/4/2021 0:00,-29.70746283,-216.7400493,-661.9564957,183.499747,-1152.30344,-1471.853544,250.1170161,4054.499407,1119.799728,-1194.154906
10/4/2021 1:00,-97.24079602,-22.60452658,-677.4018671,-132.7571676,-1064.582192,-1308.641699,289.0139019,4057.894357,1123.309754,-1192.329764
10/4/2021 2:00,42.44674644,194.3380125,-698.3276337,-447.0163594,-956.19304,-1138.672689,327.6956687,4061.233428,1126.791708,-1190.505841
10/4/2021 3:00,96.55482736,300.9317981,-751.4130116,-744.3278699,-828.8288208,-963.064077,366.0790161,4064.515952,1130.245332,-1188.683145
10/4/2021 4:00,-95.68356345,252.0080013,-887.5080483,-1018.695869,-684.1876802,-782.9334247,404.0806435,4067.741264,1133.670367,-1186.861688
10/4/2021 5:00,-39.86373076,266.6334598,-1179.178385,-1267.256307,-523.9677637,-599.3982947,441.6172505,4070.908697,1137.066554,-1185.041481
10/4/2021 6:00,94.37496178,342.2313843,-1584.764959,-1476.712148,-349.8672168,-413.5762495,478.6055365,4074.017589,1140.433634,-1183.222532
10/4/2021 7:00,-95.75382813,245.6762508,-1975.61113,-1630.994398,-163.498012,-226.5848515,514.9622013,4077.067271,1143.77135,-1181.404852
10/4/2021 8:00,99.94785727,-168.6536061,-2214.87664,-1714.78173,33.89377064,-39.54166289,550.6039441,4080.057078,1147.079441,-1179.588453
10/4/2021 9:00,-108.4194649,-404.6314778,-2187.139186,-1713.677266,240.583523,146.4357538,585.4474647,4082.986344,1150.35765,-1177.773341
10/4/2021 10:00,54.68413927,-139.1011225,-1819.796559,-1611.603377,451.9870279,330.2298363,619.4094625,4085.854405,1153.605718,-1175.95953
10/4/2021 11:00,144.6184979,245.5311268,-1200.97046,-1400.385127,661.7393532,510.7230221,652.406637,4088.660593,1156.823385,-1174.147028
10/4/2021 12:00,-175.4370799,363.8139548,-443.670801,-1091.391065,863.1927632,686.7977488,684.3556877,4091.404244,1160.010394,-1172.335846
10/4/2021 13:00,14.08703845,471.8596012,341.6818023,-700.6229146,1049.699522,857.3364542,715.1733143,4094.084692,1163.166485,-1170.525994
10/4/2021 14:00,267.7756821,499.1701961,1053.981647,-244.0823985,1214.611894,1021.221576,744.7762162,4096.701269,1166.2914,-1168.717482
10/4/2021 15:00,-150.8745524,282.9064186,1604.575306,259.3761674,1351.282144,1177.335551,773.0810929,4099.253314,1169.384879,-1166.91032
10/4/2021 16:00,-403.4194359,-143.2832712,1910.03983,776.6125767,1453.062536,1324.560818,800.004644,4101.740157,1172.446665,-1165.104519
10/4/2021 17:00,260.0408533,-612.7904072,1964.29877,1259.524524,1513.305334,1461.779814,825.4635689,4104.161134,1175.476499,-1163.300089
10/4/2021 18:00,580.6719187,-381.4244585,1808.770252,1655.147281,1525.362802,1587.874977,849.3745673,4106.515579,1178.474121,-1161.497039
10/4/2021 19:00,-682.6718222,650.7399096,1680.664321,1914.020585,1482.463477,1701.852472,871.6543387,4108.802826,1181.439273,-1159.69538
10/4/2021 20:00,-570.3083793,713.4579754,1815.185727,2007.683615,1377.559319,1803.213376,892.2195825,4111.02221,1184.371697,-1157.895122
10/4/2021 21:00,568.9749338,26.28824767,2115.341544,1952.27343,1207.482199,1891.684724,910.9869983,4113.173066,1187.271133,-1156.096276
10/4/2021 22:00,1015.654331,-621.7252835,2417.024932,1764.633547,981.8035159,1967.402473,927.8732856,4115.254729,1190.13732,-1154.298851
10/4/2021 23:00,493.1234973,-843.082987,2582.959689,1458.291202,713.2249687,2030.604808,942.795144,4117.26654,1192.969995,-1152.502857
10/5/2021 0:00,-343.0147251,-616.0461404,2547.659365,1049.39563,414.4482559,2081.529916,955.669273,4119.207835,1195.768895,-1150.708305
10/5/2021 1:00,-1326.95304,49.42047228,2233.766948,553.4256803,98.175076,2120.415983,966.4123721,4121.077954,1198.533758,-1148.915205
10/5/2021 2:00,-1017.534018,913.5302841,1580.530126,-8.172845128,-222.8928724,2147.501196,974.9411408,4122.876234,1201.264321,-1147.123566
10/5/2021 3:00,1483.429877,959.4222489,542.8763939,-591.3095818,-536.0538909,2163.023505,981.1725138,4124.602014,1203.960321,-1145.3334
10/5/2021 4:00,-1538.896051,-341.5521215,-735.8389017,-1146.282343,-828.6062809,2167.21851,985.0257769,4126.254632,1206.621495,-1143.544716
10/5/2021 5:00,440.6119266,-1011.72372,-1950.186433,-1623.388941,-1087.848344,2160.301707,986.4403189,4127.833428,1209.24758,-1141.757524
10/5/2021 6:00,1601.329198,-931.183532,-2775.878437,-1972.927189,-1301.078381,2142.42028,985.4235338,4129.338049,1211.838314,-1139.971835
10/5/2021 7:00,1071.169044,-525.4347408,-2999.948872,-2151.188879,-1455.594695,2113.667184,982.0358127,4130.769371,1214.393434,-1138.187659
10/5/2021 8:00,105.2210609,54.19799346,-2694.532887,-2147.305471,-1539.279562,2074.125376,976.3471873,4132.128631,1216.912676,-1136.405005
10/5/2021 9:00,-1192.504465,641.4744751,-2030.43591,-1988.768437,-1545.440124,2023.877814,968.4274598,4133.417293,1219.395779,-1134.623884
10/5/2021 10:00,-1569.331696,928.7449577,-1188.271649,-1699.577188,-1480.358179,1963.042328,958.3462947,4134.63696,1221.842479,-1132.844307
10/5/2021 11:00,-896.184598,804.9462453,-369.5705567,-1300.642183,-1353.638703,1891.970974,946.1733354,4135.789256,1224.252514,-1131.066283
10/5/2021 12:00,65.20408512,524.3767905,188.7940428,-812.87388,-1175.300444,1811.429578,931.978225,4136.875805,1226.62562,-1129.289822
10/5/2021 13:00,1121.505169,343.3367872,349.9365041,-259.965718,-955.4568757,1722.278695,915.8306068,4137.898232,1228.961534,-1127.514935
10/5/2021 14:00,1417.937123,389.4607272,138.6709353,321.8971607,-704.2214707,1625.378878,897.800124,4138.858165,1231.25999,-1125.741632
10/5/2021 15:00,524.9372636,625.4049516,-244.8220021,888.1923631,-431.7077027,1521.590678,877.95642,4139.757231,1233.52072,-1123.969923
10/5/2021 16:00,-1279.430576,474.9042464,-553.2128361,1392.173723,-148.0290449,1411.774649,856.3691379,4140.59706,1235.743458,-1122.199817
10/5/2021 17:00,-309.7541234,-351.6426941,-602.5845154,1788.06515,136.7010294,1296.791344,833.107921,4141.37928,1237.927934,-1120.431326
10/5/2021 18:00,57.60855846,-835.2635964,-347.5956269,2047.242945,412.3690469,1177.501315,808.2424126,4142.105522,1240.073883,-1118.664459
10/5/2021 19:00,-285.7688726,-516.2750483,188.7904218,2171.025373,668.8615343,1054.765117,781.8422559,4142.777411,1242.181036,-1116.899227
10/5/2021 20:00,-670.0061371,177.4364562,871.6741724,2168.114606,896.260444,929.4433003,753.9770941,4143.396578,1244.249125,-1115.135639
10/5/2021 21:00,-459.6113297,665.9725802,1538.741419,2045.496978,1086.568534,802.3964194,724.7165705,4143.964652,1246.277885,-1113.373706
10/5/2021 22:00,112.9874999,677.4349209,2053.527975,1804.939612,1237.03847,674.4543266,694.1303284,4144.48326,1248.267046,-1111.613438
10/5/2021 23:00,474.2452478,185.8344499,2372.16401,1447.794368,1348.054312,546.3240744,662.288011,4144.954032,1250.216341,-1109.854846
10/6/2021 0:00,1049.09436,-437.705812,2430.077362,988.6484633,1420.498189,418.6820151,629.2592616,4145.378596,1252.125504,-1108.097939
10/6/2021 1:00,-1012.953185,-528.2063625,2136.904557,458.7044141,1455.252232,292.2045011,595.1137234,4145.758582,1253.994266,-1106.342727
10/6/2021 2:00,-723.6064773,64.57155674,1442.161797,-104.7731271,1453.219279,167.5471754,559.9210396,4146.095617,1255.822359,-1104.58922
10/6/2021 3:00,936.0613516,430.9459732,488.3733728,-664.152823,1415.416896,45.25095664,523.7508536,4146.391331,1257.609518,-1102.837429
10/6/2021 4:00,-892.0398267,-56.81264175,-538.2974754,-1181.887734,1343.010903,-74.29149349,486.6728085,4146.647351,1259.355473,-1101.087364
10/6/2021 5:00,98.93687138,-341.6032165,-1403.955119,-1620.430921,1237.199008,-190.7194003,448.7565476,4146.865308,1261.059957,-1099.339035
10/6/2021 6:00,793.4193789,-278.2234281,-1901.07623,-1942.235446,1099.178918,-303.6719893,410.0717141,4147.04683,1262.722703,-1097.592452
10/6/2021 7:00,397.4538835,-45.99081742,-2001.514606,-2111.725632,930.1483424,-412.7884856,370.6879514,4147.193545,1264.343444,-1095.847626
10/6/2021 8:00,-144.4098882,161.5667487,-1796.78862,-2109.227209,731.4277509,-517.7081147,330.6749026,4147.307082,1265.921912,-1094.104565
10/6/2021 9:00,-546.6812237,206.1184253,-1381.939246,-1949.931047,505.7073545,-618.0701019,290.1022111,4147.389071,1267.457839,-1092.363282
10/6/2021 10:00,-446.3320246,24.50265795,-850.1412995,-1660.742156,259.6986635,-713.5136725,249.03952,4147.441139,1268.950958,-1090.623785
10/6/2021 11:00,-110.0315026,-189.1546515,-269.3699298,-1270.894237,2.492069744,-803.6780519,207.5564726,4147.464914,1270.401001,-1088.886085
10/6/2021 12:00,-148.4037357,-84.20237127,306.2893516,-809.8650919,-256.5779355,-888.2024654,165.7227122,4147.462027,1271.807702,-1087.150192
10/6/2021 13:00,-49.13557755,40.99763458,856.1568041,-307.0976042,-508.2117803,-966.7261384,123.607882,4147.434105,1273.170791,-1085.416118
10/6/2021 14:00,287.4865588,-63.2702723,1309.616021,207.9653437,-743.1098926,-1038.888296,81.28162526,4147.382779,1274.490003,-1083.683869
10/6/2021 15:00,129.497141,97.46739638,1443.095941,706.0155154,-951.9727005,-1104.328164,38.81358523,4147.309674,1275.765069,-1081.953459
10/6/2021 16:00,41.48519636,262.5512162,1290.447437,1159.961096,-1125.500632,-1162.684968,-3.726594837,4147.216423,1276.995722,-1080.224895
10/6/2021 17:00,256.6789561,166.8912064,948.860223,1548.152779,-1254.394115,-1213.597932,-46.26927169,4147.10465,1278.181694,-1078.49819
10/6/2021 18:00,355.9847692,-25.32005303,475.4794176,1845.005175,-1329.353579,-1256.706282,-88.74480208,4146.975988,1279.322719,-1076.773352
10/6/2021 19:00,-63.7582274,-144.4842519,-65.81489903,2023.529417,-1341.079449,-1291.649244,-131.0835428,4146.832063,1280.418527,-1075.050393
10/6/2021 20:00,-231.4186283,-249.8210571,-568.5769383,2056.736637,-1280.312351,-1318.025848,-173.2158505,4146.674506,1281.468853,-1073.329322
10/6/2021 21:00,-73.04994084,-376.3789743,-920.9371599,1921.894256,-1142.078388,-1335.405933,-215.072082,4146.504943,1282.473428,-1071.610151
10/6/2021 22:00,102.0240521,-482.5305412,-1024.861716,1613.303584,-937.9513943,-1343.845494,-256.582594,4146.325005,1283.431985,-1069.892887
10/6/2021 23:00,76.93457272,-522.7809348,-833.9820871,1138.300099,-683.6648267,-1343.532151,-297.6777073,4146.13632,1284.344256,-1068.177541
10/7/2021 0:00,-143.0287779,-400.0041869,-426.8897748,542.3385085,-394.9608699,-1334.654843,-338.2864213,4145.94052,1285.209971,-1066.464125
10/7/2021 1:00,-363.4094366,-8.304126031,85.48898733,-107.8289144,-87.58170884,-1317.407228,-378.3330205,4145.739234,1286.02886,-1064.752648
10/7/2021 2:00,-214.3385116,644.0957074,554.4966972,-742.3112453,222.7304713,-1291.984496,-417.7402525,4145.534094,1286.800654,-1063.043119
10/7/2021 3:00,392.6848132,812.2417954,808.5763784,-1291.620032,520.2334854,-1258.582856,-456.4298496,4145.326734,1287.525082,-1061.33555
10/7/2021 4:00,-251.3934902,57.55900893,737.510641,-1698.379953,789.1851484,-1217.394017,-494.3280435,4145.118782,1288.201875,-1059.629951
10/7/2021 5:00,170.5993292,-413.0607794,476.4921906,-1947.709564,1013.843275,-1168.602907,-531.3678442,4144.911869,1288.830762,-1057.926331
10/7/2021 6:00,205.8095453,-507.7697377,170.00121,-2036.641521,1179.562823,-1112.392982,-567.4837375,4144.707615,1289.411486,-1056.224701
10/7/2021 7:00,-224.0136521,-589.9000122,-129.046627,-1969.243193,1278.655032,-1048.947696,-602.6102092,4144.507592,1289.94383,-1054.525065
10/7/2021 8:00,48.97476697,-1033.934832,-387.3903985,-1761.279961,1314.799148,-978.4505024,-636.6817449,4144.313293,1290.42766,-1052.827429
10/7/2021 9:00,-91.55189357,-1075.499102,-573.1611227,-1432.56958,1294.316089,-901.1588079,-669.6328304,4144.126171,1290.862873,-1051.131796
10/7/2021 10:00,-173.8041484,-809.3144127,-620.9508989,-1004.478221,1223.865311,-817.6685618,-701.3979514,4143.947676,1291.249376,-1049.438169
10/7/2021 11:00,21.3772203,-588.6584272,-483.6552985,-502.9322409,1110.351172,-728.8206115,-731.9115937,4143.779245,1291.587085,-1047.746551
10/7/2021 12:00,-101.4458851,-198.0200331,-219.6770954,36.95774498,960.7207639,-635.4985403,-761.1082429,4143.622313,1291.875917,-1046.056942
10/7/2021 13:00,-49.61204623,345.0254548,87.5439469,577.9250218,781.9211796,-538.5859321,-788.9223848,4143.478317,1292.115787,-1044.369343
10/7/2021 14:00,144.6599762,894.1717915,353.9191745,1082.702875,580.8995118,-438.9663704,-815.2885051,4143.348692,1292.30661,-1042.683755
10/7/2021 15:00,-29.27973287,1246.178998,523.3948219,1514.02459,364.6028533,-337.5234389,-840.1410895,4143.234874,1292.448299,-1041.000174
10/7/2021 16:00,30.55793012,1191.170652,555.4199645,1834.628034,139.9782968,-235.1407212,-863.4146238,4143.138299,1292.540768,-1039.3186
10/7/2021 17:00,185.7130861,789.2069532,444.8685794,2014.9095,-85.82802778,-132.7018009,-885.0435937,4143.060402,1292.583934,-1037.639032
10/7/2021 18:00,100.5675047,225.9156344,226.8143577,2056.42705,-305.4706587,-31.09026175,-904.9624849,4143.002601,1292.577727,-1035.961469
10/7/2021 19:00,-237.1851873,-338.7533463,-48.67222059,1970.950788,-513.9770464,68.81031269,-923.1057831,4142.966293,1292.522097,-1034.285907
10/7/2021 20:00,-156.7492595,-806.8635683,-311.759242,1771.586375,-707.7101987,166.1163388,-939.4079741,4142.952871,1292.417006,-1032.612347
10/7/2021 21:00,150.5288781,-1104.620291,-487.5309721,1471.624158,-883.2178088,259.9442329,-953.8035436,4142.963723,1292.262412,-1030.940787
10/7/2021 22:00,294.1286835,-1189.993121,-510.5256915,1084.426978,-1037.04757,349.4104113,-966.2269773,4143.000238,1292.058276,-1029.271226
10/7/2021 23:00,274.1927188,-1047.367997,-362.4250564,626.704278,-1165.747175,433.6312905,-976.612761,4143.063807,1291.804558,-1027.603661
10/8/2021 0:00,-7.81755472,-641.5487371,-91.66077269,127.4645332,-1265.864317,511.7232867,-984.8953803,4143.155816,1291.501218,-1025.938093
10/8/2021 1:00,-333.2505373,46.9991535,214.8138496,-380.2206296,-1333.946689,582.8028165,-991.009321,4143.277659,1291.148218,-1024.274519
10/8/2021 2:00,-246.2415502,863.9204003,457.7073919,-860.8947848,-1366.63753,646.0818406,-994.8890688,4143.430723,1290.745516,-1022.612938
10/8/2021 3:00,321.4791583,1137.630179,541.6581542,-1286.076748,-1361.01709,701.209334,-996.4691087,4143.616397,1290.293073,-1020.953349
10/8/2021 4:00,-305.3564122,517.6818008,413.8385746,-1635.979857,-1314.48051,748.1491591,-995.6833968,4143.835542,1289.79085,-1019.29575
10/8/2021 5:00,124.0935122,192.2035057,184.639553,-1897.780615,-1224.477762,786.9200135,-992.4637861,4144.086913,1289.238806,-1017.640139
10/8/2021 6:00,257.7407947,184.152272,-45.85020999,-2060.058884,-1088.442089,817.5405951,-986.7416037,4144.368741,1288.636902,-1015.986517
10/8/2021 7:00,-190.9045039,98.94152152,-251.4966548,-2110.11981,-905.0814527,840.0296019,-978.4481768,4144.679258,1287.985098,-1014.334881
10/8/2021 8:00,77.72516103,-466.3517738,-439.3648305,-2031.338503,-679.465771,854.4057316,-967.5148326,4145.016694,1287.283354,-1012.685229
10/8/2021 9:00,-65.8046131,-625.812867,-646.7388961,-1812.91686,-422.0548978,860.6876821,-953.8728983,4145.379281,1286.531631,-1011.037561
10/8/2021 10:00,-88.40394658,-606.3398834,-779.8370291,-1456.252096,-144.3207565,858.8992122,-937.4587622,4145.765248,1285.729888,-1009.391875
10/8/2021 11:00,147.010854,-711.7542632,-729.3914534,-985.9478805,142.2647291,849.0973105,-918.242042,4146.172829,1284.878086,-1007.748169
10/8/2021 12:00,-47.05032011,-644.2670595,-502.4022085,-441.1866514,426.2296354,831.4063069,-896.2596971,4146.600252,1283.976184,-1006.106442
10/8/2021 13:00,-135.0019804,-333.2098696,-184.8145443,136.4093101,696.1020387,806.00494,-871.6030955,4147.04575,1283.024145,-1004.466694
10/8/2021 14:00,137.3805375,-43.08479637,153.1376193,705.2177231,940.4100153,773.090222,-844.3818785,4147.507554,1282.021926,-1002.828922
10/8/2021 15:00,47.00808635,43.51638418,455.4438471,1223.616307,1147.681642,732.8897559,-814.7362787,4147.983892,1280.96949,-1001.193125
10/8/2021 16:00,-153.8172507,76.82899453,693.0053746,1649.98278,1306.444994,685.6387729,-782.8141566,4148.472998,1279.866795,-999.5593021
10/8/2021 17:00,37.97970492,217.9948382,842.0838614,1942.694861,1405.228149,631.5725046,-748.763373,4148.973102,1278.713803,-997.9274506
