date,co,no,no2,o3,so2,pm2_5,pm10,nh3
2/24/2021 11:00,0.59009009,0.554054054,0.776276276,0.825325325,0.680680681,0.529864134,0.523587179,0.718718719
2/24/2021 12:00,0.684684685,0.59009009,0.907407407,0.658658659,0.707707708,0.574094272,0.580816224,0.787787788
2/24/2021 13:00,0.829329329,0.829329329,0.935435435,0.333733734,0.813813814,0.714130777,0.739877661,0.905905906
2/24/2021 14:00,0.912912913,0.925425425,0.896896897,0,0.867367367,0.836865529,0.854307352,0.951451451
2/24/2021 15:00,0.927427427,0.928928929,0.865365365,0,0.867367367,0.878475411,0.895017714,0.963963964
2/24/2021 16:00,0.93043043,0.915915916,0.852352352,0,0.850850851,0.898992249,0.911975769,0.965965966
2/24/2021 17:00,0.937937938,0.915915916,0.843843844,0,0.813813814,0.918566393,0.92976481,0.960960961
2/24/2021 18:00,0.93043043,0.902402402,0.828328328,0,0.658158158,0.912909544,0.92380455,0.908908909
2/24/2021 19:00,0.881881882,0.861861862,0.804804805,0,0.381381381,0.868736907,0.881445,0.650650651
2/24/2021 20:00,0.833333333,0.816316316,0.756256256,0,0.326326326,0.828161525,0.839829327,0.554554555
2/24/2021 21:00,0.784284284,0.755255255,0.731231231,0,0.4004004,0.796002872,0.805003855,0.597097097
2/24/2021 22:00,0.742242242,0.687687688,0.72022022,0.207707708,0.521521522,0.769021992,0.773425674,0.676176176
2/24/2021 23:00,0.735235235,0.677677678,0.704204204,0.207707708,0.637137137,0.770053572,0.770549189,0.771771772
2/25/2021 0:00,0.756756757,0.728728729,0.681681682,0,0.742742743,0.796022196,0.793331119,0.875875876
2/25/2021 1:00,0.810810811,0.818318318,0.672672673,0,0.825325325,0.840270097,0.837204732,0.93452381
2/25/2021 2:00,0.892892893,0.923923924,0.661661662,0.214214214,0.842842843,0.897256391,0.898677613,0.947947948
2/25/2021 3:00,0.934434434,0.971971972,0.672672673,0.296751297,0.795295295,0.916507219,0.919043949,0.916916917
2/25/2021 4:00,0.796796797,0.877377377,0.74974975,0.409002585,0.687187187,0.756396499,0.7638722,0.827827828
2/25/2021 5:00,0.75975976,0.801301301,0.810810811,0.537037037,0.72022022,0.726110286,0.732852573,0.854854855
2/25/2021 6:00,0.73023023,0.688688689,0.838838839,0.756756757,0.748248248,0.732597874,0.732185671,0.831831832
2/25/2021 7:00,0.238738739,0.456956957,0.22972973,0.901901902,0.563063063,0.364249093,0.315338175,0.416916917
2/25/2021 8:00,0.11961962,0.375612726,0.092592593,0.92992993,0.381381381,0.309744676,0.245229778,0.364864865
2/25/2021 9:00,0.087587588,0.346346346,0.069069069,0.932932933,0.30980981,0.272613285,0.209378858,0.36036036
2/25/2021 10:00,0.20970971,0.415415415,0.238738739,0.914414414,0.482482482,0.325109818,0.26822956,0.498498498
2/25/2021 11:00,0.365865866,0.455455455,0.505505506,0.871371371,0.595595596,0.384059162,0.342862673,0.602602603
2/25/2021 12:00,0.450950951,0.412412412,0.700700701,0.793793794,0.604604605,0.397107486,0.366502269,0.655655656
2/25/2021 13:00,0.581081081,0.216216216,0.843843844,0.641141141,0.62962963,0.464397691,0.452978086,0.758258258
2/25/2021 14:00,0.669169169,0.293293293,0.875875876,0.434434434,0.637137137,0.553082044,0.561543335,0.845345345
2/25/2021 15:00,0.687187187,0.445945946,0.833833834,0.354354354,0.585085085,0.589557027,0.610721175,0.867867868
2/25/2021 16:00,0.684684685,0.443443443,0.783283283,0.352231788,0.537037037,0.607308632,0.631059684,0.867867868
2/25/2021 17:00,0.682182182,0.434934935,0.756256256,0.356214019,0.492992993,0.616914206,0.640662156,0.851851852
2/25/2021 18:00,0.64964965,0.38988989,0.716216216,0.375375375,0.368868869,0.593479491,0.609197616,0.768768769
2/25/2021 19:00,0.577077077,0.268768769,0.628128128,0.415415415,0.1996997,0.544739191,0.539855693,0.591591592
2/25/2021 20:00,0.518018018,0.212212212,0.519019019,0.441441441,0.135135135,0.519351095,0.502924157,0.510510511
2/25/2021 21:00,0.493993994,0.218218218,0.44994995,0.433433433,0.125125125,0.523752779,0.503864151,0.439439439
2/25/2021 22:00,0.486986987,0.2997998,0.405905906,0.393893894,0.113613614,0.533947098,0.515584452,0.372872873
2/25/2021 23:00,0.493993994,0.43043043,0.355355355,0.341341341,0.113613614,0.54386933,0.525016784,0.333833834
2/26/2021 0:00,0.518018018,0.559059059,0.327827828,0.275275275,0.145145145,0.561684164,0.54355647,0.318318318
2/26/2021 1:00,0.594594595,0.675675676,0.347347347,0.214214214,0.266766767,0.603643081,0.594932066,0.449449449
2/26/2021 2:00,0.705705706,0.796296296,0.405905906,0.223723724,0.454454454,0.679765237,0.685163391,0.671671672
2/26/2021 3:00,0.753753754,0.845345345,0.498498498,0.334779224,0.531531532,0.704656529,0.712062427,0.774774775
2/26/2021 4:00,0.677677678,0.760760761,0.656156156,0.473473473,0.553553554,0.622271817,0.627322799,0.758258258
2/26/2021 5:00,0.622122122,0.67967968,0.650650651,0.644644645,0.604604605,0.589622449,0.586277314,0.75025025
2/26/2021 6:00,0.506506507,0.583583584,0.519019019,0.793793794,0.62962963,0.546888965,0.531877968,0.68018018
2/26/2021 7:00,0.125625626,0.395395395,0.091091091,0.903903904,0.354854855,0.309490998,0.271789967,0.35035035
2/26/2021 8:00,0.07007007,0.346346346,0.048048048,0.917917918,0.247247247,0.255072464,0.224663194,0.305805806
2/26/2021 9:00,0.057057057,0.334334334,0.045045045,0.915915916,0.221221221,0.238862279,0.21560875,0.276776777
2/26/2021 10:00,0.401901902,0.516016016,0.490990991,0.851351351,0.461961962,0.397107486,0.394946464,0.560560561
2/26/2021 11:00,0.662662663,0.635635636,0.852352352,0.718718719,0.644144144,0.567089881,0.579496845,0.758258258
2/26/2021 12:00,0.769269269,0.73973974,0.940940941,0.480980981,0.753753754,0.649103605,0.678472666,0.845345345
2/26/2021 13:00,0.873373373,0.885897008,0.956456456,0.295895896,0.89039039,0.772819738,0.794794795,0.937937938
2/26/2021 14:00,0.946446446,0.953953954,0.962462462,0,0.965965966,0.884461625,0.896899624,0.981332488
2/26/2021 15:00,0.976976977,0.976476476,0.975975976,0,0.986487142,0.940589626,0.94752472,0.991500794
2/26/2021 16:00,0.984520753,0.974974975,0.981981982,0,0.985985986,0.955479693,0.961362439,0.991746393
2/26/2021 17:00,0.978978979,0.958958959,0.978478478,0,0.961461461,0.950683605,0.953766796,0.985985986
2/26/2021 18:00,0.948448448,0.92042042,0.962462462,0,0.864864865,0.919703477,0.914147234,0.951451451
2/26/2021 19:00,0.756756757,0.661661662,0.896896897,0.258258258,0.665665666,0.751333232,0.734499199,0.706206206
2/26/2021 20:00,0.627627628,0.336836837,0.763763764,0.373235185,0.302802803,0.625312314,0.609528349,0.628628629
2/26/2021 21:00,0.518018018,0.183183183,0.534034034,0.44994995,0.118618619,0.539580258,0.517747442,0.628628629
2/26/2021 22:00,0.468468468,0.217217217,0.420920921,0.428428428,0.087087087,0.479094316,0.45943279,0.611611612
2/26/2021 23:00,0.473973974,0.449449449,0.362362362,0.327327327,0.101101101,0.460646958,0.450964501,0.611611612
2/27/2021 0:00,0.512012012,0.612112112,0.292792793,0.227727728,0.191191191,0.463729956,0.4656,0.663663664
2/27/2021 1:00,0.622122122,0.736236236,0.292792793,0,0.461961962,0.534934134,0.550381276,0.818818819
2/27/2021 2:00,0.765265265,0.872372372,0.343843844,0.219219219,0.658158158,0.662663502,0.702465551,0.908908909
2/27/2021 3:00,0.851351351,0.940940941,0.442942943,0.312562563,0.725725726,0.748425527,0.784781366,0.922922923
2/27/2021 4:00,0.684684685,0.816316316,0.616116116,0.437437437,0.687187187,0.524600628,0.58609185,0.827827828
2/27/2021 5:00,0.669169169,0.758258258,0.704204204,0.558558559,0.72022022,0.538538539,0.606560887,0.831831832
2/27/2021 6:00,0.615115115,0.650650651,0.681681682,0.75025025,0.725725726,0.543052212,0.610400439,0.787787788
2/27/2021 7:00,0.067567568,0.413413413,0.063063063,0.834334334,0.275275275,0.136999351,0.2929301,0.318318318
2/27/2021 8:00,0.024524525,0.345345345,0.023509224,0.853353353,0.110610611,0.099264487,0.241229651,0.21021021
2/27/2021 9:00,0.021021021,0.330830831,0.022022022,0.862362362,0.101101101,0.095613004,0.220516608,0.19019019
2/27/2021 10:00,0.266766767,0.506506507,0.309309309,0.806806807,0.317317317,0.214729279,0.364389602,0.461461461
2/27/2021 11:00,0.572572573,0.617117117,0.727727728,0.700700701,0.571571572,0.412616733,0.545381952,0.663663664
2/27/2021 12:00,0.714714715,0.7002002,0.887887888,0.495995996,0.732732733,0.549519588,0.648244249,0.7997998
2/27/2021 13:00,0.7997998,0.792292292,0.913413413,0.309027474,0.828828829,0.652186965,0.735302161,0.882382382
2/27/2021 14:00,0.851351351,0.837337337,0.89039039,0,0.850850851,0.750693869,0.807815107,0.926926927
2/27/2021 15:00,0.881881882,0.858858859,0.852352352,0,0.836336336,0.810855739,0.853977799,0.943443443
2/27/2021 16:00,0.889389389,0.857857858,0.804804805,0,0.78028028,0.831357908,0.872438485,0.943443443
2/27/2021 17:00,0.885385385,0.851851852,0.793793794,0,0.748248248,0.836566627,0.870130507,0.932932933
2/27/2021 18:00,0.855855856,0.826826827,0.804804805,0,0.700700701,0.809493064,0.836077045,0.886886887
2/27/2021 19:00,0.829329329,0.801301301,0.848348348,0,0.595595596,0.780311304,0.802775909,0.768768769
2/27/2021 20:00,0.846346346,0.82032032,0.852352352,0,0.466466466,0.81134592,0.823457091,0.692692693
2/27/2021 21:00,0.864864865,0.848348348,0.816316316,0,0.340840841,0.843374556,0.84824404,0.667667668
2/27/2021 22:00,0.874874875,0.867867868,0.763763764,0,0.347347347,0.858866939,0.864979532,0.684184184
2/27/2021 23:00,0.881881882,0.882882883,0.724224224,0,0.558058058,0.875677323,0.879359303,0.795295295
2/28/2021 0:00,0.905405405,0.907907908,0.72022022,0,0.790790791,0.907523417,0.905780531,0.891391391
2/28/2021 1:00,0.936436436,0.935935936,0.756256256,0,0.925925926,0.942043905,0.940147987,0.957459923
2/28/2021 2:00,0.966966967,0.965965966,0.763763764,0.207707708,0.962962963,0.96980536,0.970826047,0.982982983
2/28/2021 3:00,0.978978979,0.984984985,0.756256256,0.291417166,0.947947948,0.978061033,0.979586075,0.982982983
2/28/2021 4:00,0.851351351,0.852852853,0.879379379,0.433433433,0.902402402,0.864239394,0.860384855,0.905905906
2/28/2021 5:00,0.778278278,0.723223223,0.885385385,0.663663664,0.886386386,0.812751099,0.813331589,0.857357357
2/28/2021 6:00,0.69019019,0.593593594,0.783283283,0.871371371,0.88038038,0.769391962,0.770021064,0.761761762
2/28/2021 7:00,0.156656657,0.431431431,0.146646647,0.890890891,0.621621622,0.288931875,0.311606109,0.21021021
2/28/2021 8:00,0.065065065,0.356356356,0.059059059,0.92042042,0.418418418,0.19303917,0.230637354,0.106606607
2/28/2021 9:00,0.05955956,0.313313313,0.042542543,0.945445445,0.302802803,0.209752368,0.239990359,0.064564565
2/28/2021 10:00,0.493993994,0.55005005,0.640640641,0.86036036,0.543043043,0.42650431,0.471688671,0.538038038
2/28/2021 11:00,0.742242242,0.698698699,0.919419419,0.685185185,0.758758759,0.630996432,0.67917551,0.777777778
2/28/2021 12:00,0.851351351,0.818318318,0.967467467,0.458458458,0.864864865,0.760748503,0.791536244,0.875875876
2/28/2021 13:00,0.915415415,0.897397397,0.977977978,0.3003003,0.923423423,0.847807682,0.867932952,0.937937938
2/28/2021 14:00,0.93993994,0.923923924,0.96046046,0,0.931431431,0.898123341,0.911166895,0.951451451
2/28/2021 15:00,0.93043043,0.909409409,0.91041041,0,0.898398398,0.895830897,0.910104894,0.947947948
2/28/2021 16:00,0.7997998,0.73973974,0.822322322,0,0.737737738,0.749161929,0.785469552,0.8998999
2/28/2021 17:00,0.784284284,0.766766767,0.667167167,0,0.651151151,0.731532935,0.779200509,0.913913914
2/28/2021 18:00,0.762262262,0.774774775,0.555555556,0,0.537037037,0.705633488,0.762860947,0.895395395
2/28/2021 19:00,0.714714715,0.744744745,0.512512513,0,0.4004004,0.647904952,0.716381592,0.840840841
2/28/2021 20:00,0.674674675,0.709209209,0.498498498,0,0.381381381,0.62436703,0.687896117,0.814314314
2/28/2021 21:00,0.627627628,0.66016016,0.458458458,0.214214214,0.333833834,0.597864801,0.649664043,0.795295295
2/28/2021 22:00,0.572572573,0.612112112,0.413413413,0.231731732,0.295295295,0.563605715,0.59811315,0.782282282
2/28/2021 23:00,0.543543544,0.617117117,0.371871872,0.219219219,0.282782783,0.540412022,0.567883649,0.774774775
3/1/2021 0:00,0.548048048,0.650650651,0.362362362,0.195195195,0.30980981,0.530632185,0.551030441,0.782282282
3/1/2021 1:00,0.611111111,0.709209209,0.380880881,0,0.393893894,0.551570048,0.570922821,0.831831832
3/1/2021 2:00,0.70970971,0.798298298,0.442942943,0.243743744,0.558058058,0.615111877,0.650509888,0.895395395
3/1/2021 3:00,0.75025025,0.831331331,0.555555556,0.363671364,0.644144144,0.636548473,0.678730384,0.903903904
3/1/2021 4:00,0.687187187,0.747747748,0.704204204,0.516516517,0.764264264,0.56869353,0.596170676,0.854854855
3/1/2021 5:00,0.646646647,0.682682683,0.72022022,0.692192192,0.86036036,0.568277333,0.588794902,0.7997998
3/1/2021 6:00,0.528528529,0.587587588,0.604604605,0.836836837,0.894894895,0.544564717,0.547272405,0.634134134
3/1/2021 7:00,0.045045045,0.381881882,0.059059059,0.897897898,0.461961962,0.09284183,0.086623472,0.160660661
3/1/2021 8:00,0.016516517,0.315815816,0.016709017,0.905405405,0.16016016,0.043373313,0.04004004,0.12012012
3/1/2021 9:00,0.011011011,0.304304304,0.011681201,0.895395395,0.065065065,0.027099701,0.024788626,0.11011011
3/1/2021 10:00,0.022522523,0.333333333,0.033033033,0.876376376,0.093093093,0.032420239,0.027688585,0.19019019
3/1/2021 11:00,0.053053053,0.361361361,0.088088088,0.853353353,0.176676677,0.05199463,0.042035398,0.301301301
3/1/2021 12:00,0.094594595,0.325325325,0.174174174,0.822822823,0.221221221,0.072046478,0.060042343,0.376876877
3/1/2021 13:00,0.277777778,0.198698699,0.442942943,0.741741742,0.368868869,0.15587818,0.139262225,0.560560561
3/1/2021 14:00,0.432432432,0,0.570570571,0.648148148,0.454454454,0.26844296,0.256381219,0.71021021
3/1/2021 15:00,0.47997998,0,0.563063063,0.596096096,0.461961962,0.332132441,0.33533174,0.774774775
3/1/2021 16:00,0.500500501,0,0.541041041,0.574074074,0.454454454,0.368348653,0.369343308,0.795295295
3/1/2021 17:00,0.486986987,0.126626627,0.498498498,0.569069069,0.418418418,0.370342956,0.369082154,0.787787788
3/1/2021 18:00,0.418918919,0,0.420920921,0.577577578,0.288788789,0.313327634,0.300806505,0.730730731
3/1/2021 19:00,0.294794795,0,0.287787788,0.602602603,0.148648649,0.227531548,0.200913986,0.634134134
3/1/2021 20:00,0.20970971,0,0.191191191,0.632632633,0.118618619,0.195997894,0.161729163,0.597097097
3/1/2021 21:00,0.177677678,0,0.142642643,0.663663664,0.125125125,0.200247725,0.160389167,0.586086086
3/1/2021 22:00,0.167167167,0,0.112612613,0.694694695,0.128628629,0.220558221,0.170144256,0.580580581
3/1/2021 23:00,0.162162162,0,0.095595596,0.724224224,0.141641642,0.249524952,0.189035067,0.580580581
3/2/2021 0:00,0.172672673,0,0.105605606,0.75025025,0.191191191,0.288440431,0.218032889,0.591591592
3/2/2021 1:00,0.227727728,0,0.162662663,0.758258258,0.275275275,0.33733539,0.270231326,0.628628629
3/2/2021 2:00,0.335835836,0.172172172,0.323823824,0.729229229,0.374874875,0.38940053,0.33675088,0.692692693
3/2/2021 3:00,0.360860861,0.391891892,0.371871872,0.724224224,0.4004004,0.380450064,0.332774986,0.68018018
3/2/2021 4:00,0.303803804,0.478478478,0.262762763,0.767267267,0.4004004,0.321115051,0.270509676,0.607107107
3/2/2021 5:00,0.238738739,0.466466466,0.170670671,0.81981982,0.4004004,0.290837583,0.23402353,0.554554555
3/2/2021 6:00,0.172672673,0.409409409,0.092592593,0.881381381,0.362362362,0.263810381,0.205951676,0.491991992
3/2/2021 7:00,0.057057057,0.301801802,0.013359513,0.915915916,0.087087087,0.133605508,0.093748254,0.354854855
3/2/2021 8:00,0.045045045,0.288288288,0.008008008,0.914414414,0.053053053,0.101587446,0.06954984,0.343343343
3/2/2021 9:00,0.042542543,0.284784785,0.009969298,0.914414414,0.074074074,0.094861028,0.065225905,0.343343343
3/2/2021 10:00,0.054554555,0.298298298,0.024024024,0.914414414,0.141641642,0.109690917,0.075745917,0.36036036
3/2/2021 11:00,0.085085085,0.31031031,0.064064064,0.907407407,0.234234234,0.135796083,0.0978784,0.412912913
3/2/2021 12:00,0.11961962,0.265765766,0.132132132,0.888388388,0.275275275,0.146031005,0.106966059,0.445445445
3/2/2021 13:00,0.308308308,0.18018018,0.420920921,0.812312312,0.441941942,0.223556222,0.189381622,0.597097097
3/2/2021 14:00,0.450950951,0,0.555555556,0.726226226,0.521521522,0.322322322,0.302522787,0.730730731
3/2/2021 15:00,0.493993994,0,0.555555556,0.682682683,0.516516517,0.380937852,0.370509123,0.782282282
3/2/2021 16:00,0.518018018,0,0.534034034,0.661161161,0.505005005,0.410437529,0.404039024,0.810810811
3/2/2021 17:00,0.506506507,0,0.505505506,0.646646647,0.471471471,0.410658866,0.403823065,0.804804805
3/2/2021 18:00,0.444444444,0,0.436436436,0.641141141,0.362362362,0.357818127,0.341751786,0.754254254
3/2/2021 19:00,0.335835836,0,0.314314314,0.653153153,0.221221221,0.283305332,0.24239622,0.655655656
3/2/2021 20:00,0.266766767,0,0.210710711,0.668668669,0.168668669,0.258123887,0.211356032,0.616616617
3/2/2021 21:00,0.238738739,0,0.162662663,0.68018018,0.148648649,0.264092628,0.212369645,0.611611612
3/2/2021 22:00,0.227727728,0,0.135135135,0.687187187,0.132132132,0.280897247,0.222765712,0.616616617
3/2/2021 23:00,0.227727728,0,0.132132132,0.682682683,0.128628629,0.297456122,0.23509644,0.628628629
3/3/2021 0:00,0.25025025,0,0.166166166,0.663663664,0.153153153,0.317171732,0.256417247,0.645145145
3/3/2021 1:00,0.335835836,0.126626627,0.304804805,0.608608609,0.24024024,0.361996205,0.312536313,0.706206206
3/3/2021 2:00,0.473973974,0.25975976,0.563063063,0.499499499,0.4004004,0.443987026,0.414599887,0.7997998
3/3/2021 3:00,0.543543544,0.557557558,0.621621622,0.51001001,0.51001001,0.481747148,0.464596536,0.818818819
3/3/2021 4:00,0.533533534,0.598598599,0.555555556,0.653153153,0.595595596,0.483564691,0.464669111,0.7997998
3/3/2021 5:00,0.486986987,0.561561562,0.466966967,0.781781782,0.651151151,0.483287553,0.461363853,0.758258258
3/3/2021 6:00,0.398398398,0.483983984,0.318818819,0.895395395,0.658158158,0.466091677,0.429912882,0.663663664
3/3/2021 7:00,0.128128128,0.341341341,0.052052052,0.94044044,0.354854855,0.278448998,0.228951304,0.461461461
3/3/2021 8:00,0.082582583,0.316855691,0.033033033,0.942942943,0.254254254,0.220891221,0.184698567,0.436436436
3/3/2021 9:00,0.07007007,0.312312312,0.034034034,0.94044044,0.24024024,0.183400739,0.158568279,0.425925926
3/3/2021 10:00,0.177677678,0.38988989,0.162662663,0.923923924,0.387887888,0.226226226,0.20502857,0.498498498
3/3/2021 11:00,0.347847848,0.443443443,0.436436436,0.886386386,0.521521522,0.297360309,0.281098381,0.580580581
3/3/2021 12:00,0.463463463,0.418418418,0.686686687,0.817317317,0.604604605,0.338331737,0.33814297,0.650650651
3/3/2021 13:00,0.738238238,0.669169169,0.928928929,0.451451451,0.78028028,0.569597037,0.595742021,0.862362362
3/3/2021 14:00,0.867367367,0.850850851,0.919419419,0,0.877877878,0.76076289,0.79027159,0.937937938
3/3/2021 15:00,0.915415415,0.893393393,0.893393393,0,0.898398398,0.846219484,0.868303428,0.957459923
3/3/2021 16:00,0.93993994,0.912412412,0.875875876,0,0.908908909,0.896532634,0.91039324,0.966966967
3/3/2021 17:00,0.965465465,0.939439439,0.856356356,0,0.917917918,0.938236859,0.947294493,0.97097245
3/3/2021 18:00,0.977977978,0.960960961,0.833833834,0,0.902402402,0.963501649,0.968714454,0.960462926
3/3/2021 19:00,0.980980981,0.967967968,0.816316316,0,0.83983984,0.969528266,0.971954633,0.926926927
3/3/2021 20:00,0.97997998,0.968467067,0.788788789,0,0.775775776,0.971530239,0.972078312,0.886886887
3/3/2021 21:00,0.975975976,0.965631676,0.741241241,0,0.732732733,0.970002758,0.969363001,0.864864865
3/3/2021 22:00,0.96996997,0.957957958,0.708208208,0,0.72022022,0.96560133,0.962826414,0.851851852
3/3/2021 23:00,0.965465465,0.955242556,0.661661662,0,0.674174174,0.965853685,0.961365035,0.831831832
3/4/2021 0:00,0.961961962,0.956956957,0.634634635,0,0.62962963,0.968420704,0.964313761,0.827827828
3/4/2021 1:00,0.965465465,0.963963964,0.621621622,0,0.687187187,0.972019239,0.969089454,0.893393393
3/4/2021 2:00,0.982982983,0.986986987,0.656156156,0.214214214,0.825325325,0.985159157,0.985036675,0.951451451
3/4/2021 3:00,0.996496496,0.997670395,0.763763764,0.298611111,0.888388388,0.993976165,0.994450826,0.965463
3/4/2021 4:00,0.946446446,0.934934935,0.953453453,0.442460159,0.931431431,0.939821735,0.931089816,0.936936937
3/4/2021 5:00,0.94994995,0.804804805,0.996162728,0.775775776,0.935935936,0.96094475,0.951736161,0.928928929
3/4/2021 6:00,0.951451451,0.626126126,0.993993994,0.992992993,0.941941942,0.984180221,0.978484602,0.895395395
3/4/2021 7:00,0.586086086,0.537037037,0.793793794,0.974974975,0.974974975,0.709117536,0.687448598,0.36036036
3/4/2021 8:00,0.414914915,0.440940941,0.498498498,0.986486486,0.928928929,0.614910109,0.58649987,0.221721722
3/4/2021 9:00,0.383883884,0.363363363,0.33983984,0.99225553,0.905905906,0.634836951,0.610213246,0.216716717
3/4/2021 10:00,0.538538539,0.364864865,0.563063063,0.993493056,0.93993994,0.745958266,0.722807403,0.412912913
3/4/2021 11:00,0.687187187,0.356356356,0.798798799,0.992992993,0.968968969,0.845566549,0.827556913,0.580580581
3/4/2021 12:00,0.756756757,0.272772773,0.896896897,0.990343113,0.974974975,0.887961887,0.872909017,0.676176176
3/4/2021 13:00,0.870870871,0.183183183,0.981981982,0.844844845,0.970970971,0.928160843,0.921942111,0.884384384
3/4/2021 14:00,0.944444444,0.662662663,0.994327256,0.345345345,0.95995996,0.9566152,0.961086031,0.954954955
3/4/2021 15:00,0.966966967,0.813313313,0.986986987,0,0.947947948,0.965942543,0.9729845,0.971544342
3/4/2021 16:00,0.965465465,0.843343343,0.972472472,0,0.925925926,0.960292479,0.96963468,0.97447694
3/4/2021 17:00,0.958458458,0.855855856,0.950950951,0,0.902402402,0.949390071,0.961929531,0.96996997
3/4/2021 18:00,0.942442442,0.851851852,0.933433433,0,0.857357357,0.931396024,0.94071194,0.948948949
3/4/2021 19:00,0.895895896,0.798298298,0.921421421,0,0.748248248,0.881655018,0.890889254,0.870870871
3/4/2021 20:00,0.864864865,0.781281281,0.872872873,0,0.604604605,0.854262896,0.867542421,0.810810811
3/4/2021 21:00,0.821821822,0.755255255,0.763763764,0,0.424424424,0.819218667,0.833937758,0.735735736
3/4/2021 22:00,0.762262262,0.709209209,0.650650651,0,0.282782783,0.765222435,0.783564046,0.554554555
3/4/2021 23:00,0.70970971,0.669169169,0.584584585,0.214214214,0.221221221,0.716854226,0.735366202,0.445445445
3/5/2021 0:00,0.669169169,0.635635636,0.563063063,0.24974975,0.214214214,0.679036118,0.694314225,0.416916917
3/5/2021 1:00,0.633633634,0.525525526,0.667167167,0.337337337,0.333833834,0.634470442,0.64540589,0.560560561
3/5/2021 2:00,0.6996997,0.688688689,0.708208208,0.279279279,0.492992993,0.666666667,0.683826534,0.804804805
3/5/2021 3:00,0.718718719,0.755255255,0.677677678,0.400930342,0.537037037,0.656534351,0.676393224,0.845345345
3/5/2021 4:00,0.500500501,0.574074074,0.519019019,0.694694695,0.543043043,0.472472472,0.46423034,0.692692693
3/5/2021 5:00,0.406406406,0.523023023,0.33983984,0.796796797,0.537037037,0.414197126,0.400824847,0.655655656
3/5/2021 6:00,0.303803804,0.447947948,0.186186186,0.888388388,0.482482482,0.36851018,0.345295028,0.586086086
3/5/2021 7:00,0.031031031,0.303303303,0.012012012,0.897897898,0.058558559,0.107107107,0.131990744,0.265765766
3/5/2021 8:00,0.016516517,0.286286286,0.005493973,0.890890891,0.01951952,0.077922388,0.108644329,0.21021021
3/5/2021 9:00,0.014014014,0.284784785,0.006319216,0.886386386,0.014014014,0.067559249,0.094009126,0.203203203
3/5/2021 10:00,0.021021021,0.307307307,0.02002002,0.878878879,0.038538539,0.076009447,0.097827594,0.24974975
3/5/2021 11:00,0.041041041,0.327327327,0.058058058,0.868868869,0.096096096,0.095647511,0.110360975,0.318318318
3/5/2021 12:00,0.067567568,0.293293293,0.122622623,0.844844845,0.128628629,0.107657964,0.117106801,0.368868869
3/5/2021 13:00,0.172672673,0.189189189,0.304804805,0.793793794,0.266766767,0.155361938,0.16250327,0.504504505
3/5/2021 14:00,0.287787788,0,0.380880881,0.747747748,0.362362362,0.216228389,0.225439175,0.622122122
3/5/2021 15:00,0.321321321,0,0.355355355,0.733233233,0.362362362,0.25431332,0.260829772,0.68018018
3/5/2021 16:00,0.33033033,0,0.327827828,0.731231231,0.362362362,0.278302478,0.277777778,0.71021021
3/5/2021 17:00,0.321321321,0,0.292792793,0.739239239,0.354854855,0.291897959,0.280835651,0.713713714
3/5/2021 18:00,0.260760761,0,0.22022022,0.760760761,0.275275275,0.277475105,0.249529042,0.667667668
3/5/2021 19:00,0.167167167,0,0.128628629,0.781781782,0.172172172,0.243387966,0.202833138,0.580580581
3/5/2021 20:00,0.114614615,0,0.069069069,0.791291291,0.096096096,0.22634368,0.177495677,0.538038038
3/5/2021 21:00,0.101601602,0,0.055055055,0.784784785,0.077577578,0.227531548,0.175299713,0.526526527
3/5/2021 22:00,0.114614615,0,0.058058058,0.767267267,0.071071071,0.24185223,0.186024734,0.526526527
3/5/2021 23:00,0.140640641,0,0.074574575,0.735235235,0.071071071,0.263810381,0.207055709,0.543543544
3/6/2021 0:00,0.182182182,0,0.116116116,0.692192192,0.081081081,0.296329869,0.236236236,0.570570571
3/6/2021 1:00,0.282282282,0.126626627,0.252752753,0.619119119,0.132132132,0.347884096,0.30559103,0.655655656
3/6/2021 2:00,0.44044044,0.304304304,0.505505506,0.488488488,0.24024024,0.430397483,0.404362964,0.761761762
3/6/2021 3:00,0.473973974,0.557557558,0.498498498,0.516516517,0.288788789,0.448042944,0.424480074,0.777777778
3/6/2021 4:00,0.370870871,0.541541542,0.331831832,0.685185185,0.333833834,0.387387387,0.35384671,0.706206206
3/6/2021 5:00,0.321321321,0.50950951,0.248248248,0.781781782,0.406406406,0.374362823,0.340330443,0.655655656
3/6/2021 6:00,0.238738739,0.440940941,0.150650651,0.876376376,0.441941942,0.343217581,0.309272641,0.570570571
3/6/2021 7:00,0.065065065,0.312312312,0.024024024,0.92992993,0.176676677,0.214216064,0.189430058,0.416916917
3/6/2021 8:00,0.045045045,0.284784785,0.013013013,0.932932933,0.104104104,0.180733557,0.15869447,0.388888889
3/6/2021 9:00,0.038538539,0.278778779,0.012541954,0.92992993,0.087087087,0.166152967,0.143744673,0.372872873
3/6/2021 10:00,0.099099099,0.345345345,0.07957958,0.92042042,0.234234234,0.210046468,0.186186186,0.442442442
3/6/2021 11:00,0.227727728,0.379379379,0.248248248,0.899399399,0.411911912,0.283892703,0.256198474,0.521021021
3/6/2021 12:00,0.335835836,0.341341341,0.466966967,0.858358358,0.531531532,0.321381988,0.304352191,0.580580581
