nh3,nh3,nh3,nh3,nh3,nh3,nh3,nh3,nh3,nh3,nh3,nh3,nh3
0.581819603,5.67103448,-1.254777126,-1.175004658,-2.719646539,3.132281017,-0.83673486,0.385145608,-2.060047458,-0.141627307,-0.756369564,-9.351388789,23.72531559
2.721229502,7.037267777,-2.469995861,-1.053890823,-2.547697696,2.974639476,-0.857450422,0.534810617,-2.086461131,-0.141368524,-0.75225979,-9.353861066,23.72503794
-2.738899502,6.703240837,-3.309032128,-0.879726958,-2.347933635,2.797108399,-0.873836176,0.682529798,-2.112651025,-0.14109552,-0.74814258,-9.356322733,23.72476122
-2.468073766,4.756532766,-3.778287447,-0.642227084,-2.123652876,2.601255235,-0.88602553,0.828208513,-2.138615144,-0.140808334,-0.744017983,-9.358773788,23.72448544
-0.652382422,1.870428877,-3.923667002,-0.331235906,-1.877643019,2.388647432,-0.89415715,0.971757383,-2.16435149,-0.14050701,-0.73988605,-9.36121423,23.72421059
1.219548015,-1.319248141,-3.785782656,0.057785302,-1.612368416,2.160852441,-0.898384256,1.11310158,-2.189858064,-0.140191588,-0.735746828,-9.363644057,23.72393667
2.894417997,-4.19200256,-3.378369408,0.502435083,-1.330230099,1.919437709,-0.898876768,1.25218298,-2.215132871,-0.139862111,-0.731600367,-9.366063267,23.72366368
2.968997055,-6.067407737,-2.708347985,0.973497706,-1.033629099,1.665970687,-0.895815948,1.388954796,-2.240173911,-0.13951862,-0.727446717,-9.368471859,23.72339163
2.085168884,-6.666956002,-1.795834296,1.44175744,-0.724966448,1.402018822,-0.889385582,1.523372768,-2.264979189,-0.139161158,-0.723285926,-9.370869831,23.72312052
0.43158794,-5.798038019,-0.721816683,1.877998553,-0.406643178,1.129149565,-0.879769569,1.65539275,-2.289546706,-0.138789765,-0.719118045,-9.373257182,23.72285034
-3.107395153,-3.408178653,0.387154545,2.253005316,-0.08106032,0.848930364,-0.867151812,1.784970598,-2.313874464,-0.138404484,-0.714943121,-9.375633909,23.72258109
-3.455262677,0.041021834,1.396437385,2.537561996,0.249381094,0.562928668,-0.851716212,1.912062167,-2.337960467,-0.138005356,-0.710761204,-9.378000011,23.72231278
0.005654647,3.716811617,2.171389835,2.702452863,0.582280032,0.272711926,-0.83364667,2.036623311,-2.361802716,-0.137592423,-0.706572344,-9.380355487,23.72204541
3.473332599,6.246132371,2.577369891,2.718326433,0.915371215,-0.020152412,-0.813127087,2.158609884,-2.385399215,-0.137165728,-0.70237659,-9.382700335,23.72177897
3.529538299,6.247741472,2.520846514,2.559240473,1.246262109,-0.314096898,-0.790341365,2.277977743,-2.408747966,-0.136725311,-0.69817399,-9.385034553,23.72151347
0.394623975,3.43235554,2.077989355,2.222024505,1.569543381,-0.607554082,-0.765473405,2.394682742,-2.43184697,-0.136271215,-0.693964595,-9.38735814,23.72124891
-3.049916433,-0.702378762,1.387106388,1.73585429,1.877249381,-0.898956516,-0.738707107,2.508680736,-2.454694232,-0.135803481,-0.689748453,-9.389671093,23.72098528
-3.415591689,-4.247695883,0.591762429,1.13700408,2.160942946,-1.18673675,-0.710226374,2.619927579,-2.477287753,-0.135322151,-0.685525614,-9.391973412,23.72072259
-0.194551585,-5.874189249,-0.164477707,0.461748128,2.412186912,-1.469327336,-0.680215106,2.728379127,-2.499625535,-0.134827267,-0.681296126,-9.394265095,23.72046084
2.370460356,-5.660399459,-0.759508296,-0.253639313,2.622544115,-1.745160824,-0.648857205,2.833991234,-2.521705582,-0.134318871,-0.677060039,-9.396546139,23.72020002
3.088005361,-4.126117492,-1.16127799,-0.97288399,2.783576975,-2.012669349,-0.616336571,2.936719756,-2.543525896,-0.133797004,-0.672817403,-9.398816544,23.71994015
0.258820956,-1.744979498,-1.376091364,-1.659686849,2.88674708,-2.270184213,-0.582837107,3.036520547,-2.565084479,-0.133261708,-0.668568266,-9.401076308,23.71968121
-2.602485465,0.979726511,-1.415348743,-2.276871093,2.923039976,-2.515560677,-0.548542714,3.133349462,-2.586379334,-0.132713025,-0.664312677,-9.403325429,23.71942321
-2.58229906,3.405705075,-1.295011235,-2.782699147,2.883024652,-2.746237446,-0.513637292,3.227162356,-2.607408463,-0.132150997,-0.660050687,-9.405563905,23.71916615
0.793257487,5.170398261,-1.037946948,-3.128526431,2.757665757,-2.96004888,-0.478304743,3.317915084,-2.628169869,-0.131575665,-0.655782344,-9.407791735,23.71891003
2.195655957,5.238477019,-0.668297237,-3.269252006,2.539842903,-3.156750773,-0.442728968,3.405563501,-2.648661554,-0.130987072,-0.651507697,-9.410008918,23.71865484
-1.989622656,3.070343428,-0.212900939,-3.189622732,2.225721385,-3.336579656,-0.407093868,3.490063461,-2.668881521,-0.130385258,-0.647226795,-9.412215451,23.7184006
-0.615183698,0.131097021,0.263682591,-2.896129586,1.824320019,-3.49977206,-0.371583346,3.57137082,-2.688827772,-0.129770267,-0.642939688,-9.414411332,23.7181473
0.237781809,-2.325130052,0.686985618,-2.404813195,1.353668702,-3.646564516,-0.336381301,3.649441432,-2.70849831,-0.129142139,-0.638646426,-9.416596561,23.71789494
-0.2313152,-3.654807593,0.98254041,-1.733526527,0.833609677,-3.777193555,-0.301671635,3.724231153,-2.727891138,-0.128500916,-0.634347056,-9.418771136,23.71764352
0.364696937,-4.602166136,1.076045074,-0.900893514,0.284590307,-3.891895709,-0.267638249,3.795695837,-2.747004257,-0.12784664,-0.630041629,-9.420935054,23.71739304
0.787821381,-4.865851978,0.902688173,0.064412731,-0.272799053,-3.990907509,-0.234465046,3.863791339,-2.76583567,-0.127179354,-0.625730194,-9.423088315,23.7171435
0.383423067,-4.307839092,0.459343087,1.092000179,-0.817968047,-4.074465424,-0.202335986,3.928473514,-2.784383381,-0.126499098,-0.621412799,-9.425230917,23.7168949
0.143978573,-3.384418853,-0.14223198,2.083797737,-1.33032632,-4.142818459,-0.1714225,3.989698217,-2.80264539,-0.125805914,-0.617089494,-9.427362857,23.71664724
-0.732807796,-1.733163677,-0.759738202,2.937247004,-1.789283515,-4.196266832,-0.1418448,4.047421302,-2.820619702,-0.125099845,-0.612760329,-9.429484135,23.71640053
-0.179067907,0.357084077,-1.251785677,3.551804616,-2.174249277,-4.235124133,-0.113709729,4.101598625,-2.838304318,-0.124380932,-0.608425352,-9.431594749,23.71615476
0.640774542,2.399773882,-1.482262768,3.832209944,-2.464637717,-4.259704045,-0.087124037,4.152186041,-2.85569724,-0.123649216,-0.604084613,-9.433694697,23.71590993
-0.279899301,4.060550361,-1.351596878,3.724817824,-2.644939374,-4.270336446,-0.062178279,4.199139404,-2.872796472,-0.12290474,-0.599738161,-9.435783977,23.71566604
-0.533654237,4.781004092,-0.838870562,3.274876931,-2.719883149,-4.267408136,-0.038907272,4.242415432,-2.889600016,-0.122147545,-0.595386045,-9.437862589,23.7154231
0.553909532,3.852553835,0.007566903,2.565168434,-2.699386203,-4.251148699,-0.017383068,4.281980559,-2.906105874,-0.121377674,-0.591028315,-9.439930529,23.7151811
0.389073848,0.70196877,0.988048578,1.682558703,-2.593837503,-4.221283602,0.002262937,4.31782826,-2.922312049,-0.120595167,-0.586665019,-9.441987797,23.71494004
-0.569592666,-3.00923071,1.865775052,0.714008581,-2.413549703,-4.177641604,0.019915507,4.349962822,-2.938216543,-0.119800067,-0.582296207,-9.444034391,23.71469993
0.141197112,-4.824181399,2.411466971,-0.261102453,-2.168783627,-4.120142933,0.035497661,4.378389919,-2.953817359,-0.118992415,-0.577921928,-9.446070309,23.71446076
0.445549777,-4.839483945,2.47147163,-1.196377191,-1.8698001,-4.048834412,0.049058096,4.403116142,-2.9691125,-0.118172254,-0.573542231,-9.44809555,23.71422254
0.273271002,-3.932836753,2.08603161,-2.063915032,-1.526859945,-3.963803315,0.06068423,4.424149812,-2.984099967,-0.117339624,-0.569157166,-9.450110111,23.71398526
-0.123409353,-2.646298344,1.361138649,-2.839628602,-1.150223987,-3.865139259,0.070465287,4.441499787,-2.998777763,-0.116494568,-0.564766781,-9.452113992,23.71374893
-0.5972329,-1.021804267,0.407940322,-3.499737862,-0.750153051,-3.752931862,0.078489938,4.455175481,-3.013143892,-0.115637128,-0.560371127,-9.454107191,23.71351354
-0.293057496,1.180819345,-0.662404106,-4.020239443,-0.337136154,-3.627270741,0.084846604,4.465187089,-3.027196891,-0.114767345,-0.555970251,-9.456089706,23.7132791
0.831359562,3.594645794,-1.738735368,-4.376248166,0.077455873,-3.488245514,0.089622517,4.471548142,-3.040937441,-0.113885261,-0.551564204,-9.458061535,23.7130456
0.103758157,5.28725121,-2.709894197,-4.543443623,0.482816975,-3.335945799,0.092891831,4.474285845,-3.054366822,-0.112990917,-0.547153035,-9.460022677,23.71281305
-0.521312879,5.339331205,-3.484649762,-4.500468719,0.871104408,-3.170461213,0.094693827,4.473462743,-3.067486777,-0.112084357,-0.542736792,-9.46197313,23.71258145
0.064554351,4.007115458,-4.051147211,-4.227693241,1.236185153,-2.991881374,0.095059361,4.469150608,-3.080299858,-0.11116562,-0.538315525,-9.463912893,23.71235079
-0.367321485,2.762568842,-4.41283283,-3.709156813,1.572251211,-2.800295899,0.094019291,4.461421054,-3.092808454,-0.11023475,-0.533889284,-9.465841963,23.71212108
-0.121388595,0.773102486,-4.553483605,-2.948265046,1.87351188,-2.595794407,0.091604477,4.450345522,-3.105014785,-0.109291788,-0.529458117,-9.46776034,23.71189232
1.202289315,-1.968256984,-4.424229955,-1.981070114,2.134176459,-2.378466514,0.087845791,4.435995419,-3.116921053,-0.108336776,-0.525022073,-9.469668021,23.7116645
1.881696173,-4.32653057,-3.951259619,-0.868566872,2.348454247,-2.148401839,0.082774114,4.418442147,-3.128529456,-0.107369754,-0.520581203,-9.471565006,23.71143764
0.309183602,-5.661087664,-3.052860008,0.320330184,2.510554544,-1.905689999,0.076420326,4.397757104,-3.139842197,-0.106390767,-0.516135555,-9.473451291,23.71121172
-1.276509033,-5.819321975,-1.68479186,1.515816462,2.614686648,-1.650420612,0.068815332,4.374011669,-3.150861474,-0.105399854,-0.511685178,-9.475326876,23.71098675
-3.102720671,-4.562685786,0.027327916,2.648080425,2.655032416,-1.382655854,0.059990038,4.347277215,-3.161589489,-0.104397058,-0.507230121,-9.477191759,23.71076273
-3.296004179,-1.828334749,1.852799696,3.647310539,2.625938417,-1.102622611,0.049975351,4.317625114,-3.172028442,-0.10338242,-0.502770435,-9.479045939,23.71053966
-0.426396761,1.796758961,3.544224724,4.443695268,2.52290234,-0.811698893,0.03880218,4.28512674,-3.182180534,-0.102355983,-0.498306167,-9.480889413,23.71031754
2.700328371,4.88135918,4.854204241,4.967423078,2.342019551,-0.511860382,0.026501432,4.249853467,-3.192047964,-0.101317788,-0.493837368,-9.48272218,23.71009636
4.352703908,5.919923834,5.535339489,5.148144523,2.080046085,-0.205205525,0.013104013,4.211876667,-3.201632933,-0.100267877,-0.489364086,-9.484544239,23.70987614
2.182273647,3.952899606,5.415004346,4.936796699,1.738839855,0.106006323,-0.001359167,4.171267714,-3.210937642,-0.099206291,-0.484886371,-9.486355587,23.70965687
-1.681347247,0.208661235,4.619639528,4.377555182,1.331994132,0.419475705,-0.016857202,4.12809798,-3.219964291,-0.098133073,-0.480404271,-9.488156224,23.70943855
-4.977277108,-3.416683182,3.350363583,3.538128522,0.875891522,0.73290316,-0.033359184,4.08243884,-3.22871508,-0.097048264,-0.475917837,-9.489946147,23.70922117
-3.643003905,-5.458655914,1.808271359,2.486248971,0.386914631,1.043989231,-0.050834206,4.034361666,-3.23719221,-0.095951906,-0.471427117,-9.491725355,23.70900475
-1.093469061,-5.815324945,0.194456874,1.28964878,-0.118553936,1.350434459,-0.06925136,3.983937832,-3.245397882,-0.094844041,-0.46693216,-9.493493846,23.70878929
0.430073953,-4.905132351,-1.313299715,0.0160602,-0.624131571,1.649939384,-0.088579739,3.931238711,-3.253334294,-0.09372471,-0.462433017,-9.495251619,23.70857477
0.591135218,-3.195413671,-2.633088341,-1.266784517,-1.11343567,1.940204548,-0.108788436,3.876335675,-3.261003649,-0.092593955,-0.457929735,-9.496998672,23.7083612
0.433390699,-0.919774099,-3.716895161,-2.491153121,-1.570083626,2.218930492,-0.129846542,3.819300099,-3.268408146,-0.091451819,-0.453422364,-9.498735003,23.70814859
1.474629005,1.495391117,-4.518028929,-3.589313359,-1.977692833,2.483817757,-0.15172315,3.760203355,-3.275549986,-0.090298343,-0.448910954,-9.50046061,23.70793693
4.931753636,3.648233381,-4.983459939,-4.49353298,-2.319880685,2.732566885,-0.174387353,3.699116817,-3.282431369,-0.089133568,-0.444395554,-9.502175493,23.70772622
5.929769932,5.127333612,-5.057208868,-5.137560705,-2.580264577,2.962878417,-0.197808244,3.636111858,-3.289054496,-0.087957536,-0.439876212,-9.503879649,23.70751647
3.559423062,5.465543995,-4.665585365,-5.472867375,-2.742461903,3.172452893,-0.221954914,3.57125985,-3.295421566,-0.08677029,-0.435352978,-9.505573077,23.70730767
2.339035111,4.471197032,-3.731906924,-5.506827619,-2.790685124,3.359440322,-0.246796457,3.504632168,-3.301534781,-0.08557187,-0.430825902,-9.507255775,23.70709982
1.274967484,2.656424733,-2.360029821,-5.282657343,-2.71633161,3.523716845,-0.272301964,3.436300185,-3.30739634,-0.084362319,-0.426295032,-9.508927741,23.70689292
-1.549039164,0.769887036,-0.740342056,-4.83129685,-2.530612324,3.665321147,-0.298440529,3.366335273,-3.313008445,-0.083141679,-0.421760418,-9.510588974,23.70668699
-2.905368822,-1.16922104,0.912357931,-4.178810084,-2.24954286,3.78422018,-0.325181244,3.294808806,-3.318373296,-0.081909991,-0.417222109,-9.512239473,23.706482
-3.533311211,-3.001226139,2.3796991,-3.351260984,-1.889138813,3.880366057,-0.35247836,3.221792158,-3.323493092,-0.080667297,-0.412680154,-9.513879234,23.70627797
-4.315976759,-4.402693174,3.443369382,-2.374713495,-1.465415775,3.953637358,-0.380212598,3.1473567,-3.328370025,-0.079413648,-0.408134603,-9.515508258,23.70607489
-5.273925053,-5.152780312,3.885099122,-1.275231556,-0.994389342,4.003833721,-0.408185734,3.071573808,-3.333006253,-0.078149129,-0.403585504,-9.517126542,23.70587277
-6.568827978,-4.501012635,3.549029248,-0.079810479,-0.492075108,4.030711016,-0.436155779,2.994514853,-3.337403923,-0.076873833,-0.399032906,-9.518734085,23.70567161
-2.170759131,-2.228058164,2.549344232,1.174055534,0.025511333,4.034021039,-0.463876667,2.916251209,-3.341565183,-0.075587858,-0.39447686,-9.520330884,23.7054714
1.957066215,1.010191401,1.148610112,2.418856066,0.542354387,4.01354395,-0.491130699,2.836854249,-3.345492173,-0.074291302,-0.389917414,-9.521916939,23.70527215
2.225190495,3.789822709,-0.359388444,3.570126015,1.042438459,3.969151235,-0.5177915,2.756395347,-3.349187044,-0.072984259,-0.385354618,-9.523492247,23.70507385
4.552317097,5.068640086,-1.668307181,4.530962062,1.509747956,3.900808453,-0.543826769,2.674945875,-3.352651954,-0.071666812,-0.38078852,-9.525056808,23.70487651
6.728286723,4.616182399,-2.511121731,5.200908923,1.928267284,3.808500343,-0.569223384,2.592577207,-3.355889067,-0.070339039,-0.376219171,-9.526610619,23.70468013
3.08165156,2.816479997,-2.817221992,5.502722606,2.281980847,3.692211645,-0.593968223,2.509360717,-3.358900563,-0.069001002,-0.371646618,-9.528153678,23.70448471
-3.039639312,0.187103705,-2.604127396,5.401748509,2.557475832,3.551927097,-0.618048166,2.425367776,-3.361688626,-0.067652761,-0.367070912,-9.529685985,23.70429024
-3.309282535,-2.67283492,-1.977585021,4.93995088,2.753005795,3.387678854,-0.641450091,2.340669759,-3.364255437,-0.066294375,-0.362492101,-9.531207537,23.70409673
-2.34767914,-4.747519934,-1.067881717,4.176020289,2.874431908,3.199704905,-0.664160876,2.255338039,-3.366603181,-0.064925902,-0.357910235,-9.532718333,23.70390418
-2.542559796,-5.093605372,-0.028180915,3.180020835,2.92877769,2.988383563,-0.686167401,2.169443989,-3.36873404,-0.063547403,-0.353325363,-9.534218372,23.70371258
-4.523961372,-3.356324788,0.953099023,2.028157267,2.922652561,2.754507239,-0.707456543,2.083058982,-3.370650197,-0.062158936,-0.348737535,-9.53570765,23.70352195
-6.513430626,-0.235950459,1.722376427,0.798346254,2.861487708,2.500046575,-0.728015182,1.996254392,-3.372353834,-0.060760561,-0.344146799,-9.537186168,23.70333227
-4.337580138,3.070623916,2.133940595,-0.427679259,2.750389843,2.227296689,-0.747830196,1.90910159,-3.373847135,-0.059352338,-0.339553204,-9.538653923,23.70314356
2.499680211,5.113801939,2.04962425,-1.575729748,2.59445582,1.938562558,-0.766888464,1.821671952,-3.375132271,-0.057934335,-0.334956801,-9.540110914,23.7029558
6.030571248,4.33961322,1.424761587,-2.606873884,2.398782492,1.63614916,-0.785176864,1.73403685,-3.376211399,-0.05650664,-0.330357637,-9.541557138,23.70276901
-5.760914495,0.269342536,0.458513115,-3.493033519,2.168466712,1.322361472,-0.802682274,1.646267657,-3.377086672,-0.055069342,-0.325755763,-9.542992595,23.70258317
-1.077439506,-3.297313597,-0.591177158,-4.206670726,1.908605333,0.999504471,-0.819391575,1.558435746,-3.377760241,-0.053622531,-0.321151227,-9.544417282,23.70239829
3.414034601,-5.056359539,-1.466365223,-4.720247574,1.624295208,0.669883135,-0.835291643,1.470612492,-3.378234259,-0.052166296,-0.31654408,-9.545831199,23.70221438
4.484151383,-4.873897991,-1.946613899,-5.006226136,1.320633191,0.33580244,-0.850369358,1.382869266,-3.378510878,-0.050700728,-0.311934369,-9.547234343,23.70203142
3.604509946,-3.294160751,-1.98427103,-5.047011033,1.002617256,-0.000432636,-0.864611598,1.295277442,-3.37859225,-0.049225918,-0.307322144,-9.548626713,23.70184943
1.629883562,-0.935850383,-1.662112103,-4.862545049,0.674507783,-0.336517117,-0.878005242,1.207908393,-3.378480527,-0.047741954,-0.302707455,-9.550008306,23.7016684
-0.208663484,1.33883868,-1.090305667,-4.477064697,0.339452801,-0.670146024,-0.890537169,1.120833493,-3.378177861,-0.046248926,-0.298090351,-9.551379123,23.70148833
-1.196937597,2.954582695,-0.369212275,-3.925664816,0.001650666,-0.99901438,-0.902194257,1.034124115,-3.377686406,-0.044746926,-0.29347088,-9.55273916,23.70130922
-2.301761343,4.437119472,0.403686619,-3.246608291,-0.334456706,-1.320817209,-0.912963384,0.947851631,-3.377008312,-0.043236043,-0.288849092,-9.554088416,23.70113107
-0.388325737,4.801392957,1.130071869,-2.477997254,-0.664588154,-1.633249533,-0.92283143,0.862087416,-3.376145732,-0.041716366,-0.284225037,-9.55542689,23.70095389
1.628349811,4.483748028,1.720051799,-1.657445955,-0.984950401,-1.934006375,-0.931785273,0.776902842,-3.375100818,-0.040187986,-0.279598763,-9.55675458,23.70077767
0.32562472,4.080559035,2.131326427,-0.822447451,-1.291871359,-2.220782758,-0.939811791,0.692369283,-3.373875723,-0.038650993,-0.27497032,-9.558071484,23.70060242
-1.053871371,3.049948332,2.354577548,-0.010494803,-1.58167894,-2.491273704,-0.946897864,0.608558112,-3.372472598,-0.037105476,-0.270339757,-9.559377601,23.70042812
0.018912527,0.754271854,2.407305534,0.743445426,-1.850701054,-2.743174236,-0.953030369,0.525540702,-3.370893597,-0.035551526,-0.265707124,-9.560672928,23.70025479
0.640990824,-1.837260373,2.298597443,1.418002466,-2.095265614,-2.974179378,-0.958196186,0.443388425,-3.36914087,-0.033989233,-0.261072468,-9.561957465,23.70008243
-0.369657194,-3.61537943,2.020055616,2.008266506,-2.311700532,-3.181984151,-0.962382193,0.362172657,-3.36721657,-0.032418687,-0.25643584,-9.56323121,23.69991103
-0.319354327,-4.433560929,1.557036863,2.512619876,-2.49633372,-3.364283578,-0.965575268,0.281964769,-3.365122849,-0.030839977,-0.251797289,-9.564494161,23.69974059
0.10086014,-4.351388634,0.89614094,2.929026597,-2.645493088,-3.518772683,-0.96776229,0.202836135,-3.362861861,-0.029253194,-0.247156865,-9.565746316,23.69957112
0.131971946,-3.625370325,0.048964969,3.255391232,-2.755545464,-3.643146489,-0.968930139,0.124858128,-3.360435755,-0.027658427,-0.242514615,-9.566987674,23.69940261
0.151894476,-2.601888232,-0.899947125,3.489914845,-2.823154174,-3.735100017,-0.969065516,0.048101946,-3.357846686,-0.026055767,-0.23787059,-9.568218233,23.69923507
-0.217401809,-1.103573551,-1.833859523,3.631538894,-2.845722939,-3.792328291,-0.968152246,-0.027364093,-3.355096805,-0.024445304,-0.233224838,-9.569437992,23.6990685
-0.257502219,1.000091163,-2.625629282,3.679969027,-2.820873684,-3.813061547,-0.966174081,-0.101482517,-3.352188264,-0.022827128,-0.22857741,-9.570646948,23.69890289
0.193826353,3.302421055,-3.144729573,3.635528913,-2.744464036,-3.797882928,-0.96313363,-0.174206403,-3.349123216,-0.021201327,-0.223928354,-9.571845101,23.69873825
0.377244023,4.327875215,-3.260193506,3.500674236,-2.613155251,-3.748749081,-0.958993038,-0.245495197,-3.345903812,-0.019567994,-0.219277719,-9.573032448,23.69857457
-0.41926407,3.357366352,-2.884626564,3.283573636,-2.42932945,-3.667782406,-0.953737385,-0.315318009,-3.342532205,-0.017927217,-0.214625554,-9.574208988,23.69841186
-0.072429314,1.731524821,-2.10508927,2.995488431,-2.199007518,-3.557068785,-0.947385546,-0.383646674,-3.339010547,-0.016279086,-0.20997191,-9.57537472,23.69825012
0.306297433,0.099448843,-1.052683271,2.648746909,-1.928984577,-3.418687449,-0.939960315,-0.450455761,-3.335340991,-0.014623692,-0.205316835,-9.576529641,23.69808935
0.26146092,-1.455758968,0.141376052,2.25584877,-1.626113426,-3.254717628,-0.931473874,-0.515730445,-3.331525687,-0.012961125,-0.200660377,-9.57767375,23.69792954
0.268498724,-2.971884703,1.345869196,1.829297237,-1.297250392,-3.067238552,-0.921935246,-0.579459068,-3.32756679,-0.011291474,-0.196002588,-9.578807046,23.6977707
0.188826016,-4.102341009,2.429225619,1.381596579,-0.949252843,-2.858329451,-0.911353314,-0.641630107,-3.32346645,-0.009614829,-0.191343515,-9.579929526,23.69761283
0.128024689,-4.521670862,3.256838385,0.925251245,-0.58897833,-2.630069557,-0.899736961,-0.70223204,-3.31922682,-0.007931281,-0.186683208,-9.581041189,23.69745593
0.022322525,-3.863169374,3.722206809,0.472762069,-0.22328079,-2.384538098,-0.88709507,-0.761253345,-3.314850052,-0.00624092,-0.182021716,-9.582142034,23.6973
-0.956874734,-1.844484255,3.858154324,0.036446225,0.14102002,-2.123814307,-0.873436526,-0.818682499,-3.310338299,-0.004543834,-0.177359088,-9.583232058,23.69714503
-0.273771701,1.397129956,3.734518691,-0.373283255,0.497211337,-1.849977411,-0.858770212,-0.87450798,-3.305693712,-0.002840115,-0.172695374,-9.584311261,23.69699104
1.186791927,4.205053803,3.425923437,-0.750940915,0.838722214,-1.565106643,-0.843104918,-0.928718359,-3.300918444,-0.001129853,-0.168030623,-9.58537964,23.69683801
0.292906931,4.889651609,3.007631733,-1.091751492,1.159137995,-1.271281233,-0.826446032,-0.98130561,-3.296014647,0.000586863,-0.163364883,-9.586437194,23.69668596
-1.362508642,3.577272232,2.543921774,-1.390976948,1.452254422,-0.97058041,-0.808786746,-1.032273902,-3.290984473,0.002309943,-0.158698205,-9.587483921,23.69653488
-0.678416278,1.1906775,2.054535157,-1.644171833,1.712162986,-0.665083405,-0.790117226,-1.081630428,-3.285830074,0.004039296,-0.154030638,-9.58851982,23.69638476
-0.557624137,-0.89236929,1.548058685,-1.84733246,1.933396943,-0.356869449,-0.770427641,-1.129382384,-3.280553603,0.005774833,-0.14936223,-9.589544889,23.69623562
-1.185499786,-2.411545433,1.033079159,-1.99684858,2.110882984,-0.048017771,-0.749708156,-1.175536963,-3.275157211,0.007516464,-0.144693031,-9.590559126,23.69608745
0.449201603,-4.243140619,0.518183383,-2.089491567,2.239929426,0.259392398,-0.727948939,-1.220101361,-3.269643052,0.009264099,-0.14002309,-9.59156253,23.69594025
2.126971289,-5.562690972,0.011958159,-2.122573179,2.316384966,0.563281827,-0.705140156,-1.26308277,-3.264013276,0.011017647,-0.135352456,-9.592555099,23.69579402
2.09359685,-5.188920285,-0.479118358,-2.094798215,2.337490338,0.861572295,-0.681271974,-1.304488387,-3.258270037,0.012777019,-0.130681179,-9.593536831,23.69564876
0.22082807,-3.178079969,-0.9570026,-2.008438122,2.303901035,1.152337465,-0.65633456,-1.344325405,-3.252415486,0.014542125,-0.126009308,-9.594507725,23.69550448
-2.288623215,-0.095274842,-1.425759648,-1.869641758,2.219541171,1.434259793,-0.630318046,-1.382601054,-3.246451775,0.016312874,-0.121336892,-9.595467779,23.69536117
-2.895893577,3.30823869,-1.88945458,-1.686199924,2.089736946,1.706261592,-0.603210709,-1.419324418,-3.240381058,0.018089178,-0.11666398,-9.596416991,23.69521883
-0.112570009,5.991654637,-2.352152476,-1.46618553,1.919947769,1.967414073,-0.574993927,-1.454511478,-3.234205485,0.019870945,-0.111990621,-9.59735536,23.69507746
3.100513705,6.246404736,-2.820909351,-1.217691442,1.715519498,2.216921955,-0.545647366,-1.488179933,-3.22792721,0.021658086,-0.107316865,-9.598282885,23.69493707
-3.162152161,3.32518004,-3.299364589,-0.948822964,1.481780433,2.454019953,-0.515150689,-1.52034748,-3.221548384,0.02345051,-0.102642761,-9.599199562,23.69479765
-2.041153013,-0.152783234,-3.732627064,-0.667636909,1.224019892,2.677933274,-0.483483559,-1.551031815,-3.215071159,0.025248129,-0.097968358,-9.600105392,23.69465921
0.129710993,-3.000414481,-4.050425614,-0.382086426,0.947465358,2.887845623,-0.450625641,-1.580250637,-3.208497688,0.027050852,-0.093293705,-9.601000372,23.69452174
0.633033155,-4.777036548,-4.182470571,-0.100395221,0.657606739,3.082930334,-0.416556598,-1.608021642,-3.201830123,0.028858588,-0.088618852,-9.601884501,23.69438524
1.875846013,-6.00641153,-4.059111963,0.169196462,0.360590175,3.262360738,-0.381256096,-1.634362529,-3.195070617,0.030671248,-0.083943848,-9.602757776,23.69424972
2.760269603,-6.77738454,-3.613466379,0.420793866,0.062978411,3.425310168,-0.344703796,-1.659290993,-3.18822132,0.032488742,-0.079268741,-9.603620197,23.69411518
2.447052908,-6.753673092,-2.802754499,0.648735275,-0.228551307,3.570951956,-0.306879364,-1.682824733,-3.181284387,0.034310981,-0.074593582,-9.604471762,23.69398161
0.62571447,-5.482249208,-1.689619274,0.847312834,-0.507368376,3.698459434,-0.267762463,-1.704981447,-3.174261967,0.036137873,-0.069918419,-9.605312469,23.69384901
-2.71407648,-2.714273262,-0.40266599,1.010952179,-0.766975685,3.807005935,-0.227332756,-1.72577883,-3.167156215,0.037969329,-0.065243302,-9.606142316,23.69371739
-0.449595976,1.216595552,0.918944151,1.134240345,-1.001037521,3.895764791,-0.185569909,-1.745234581,-3.159969282,0.039805259,-0.060568279,-9.606961301,23.69358675
2.385929673,4.782648318,2.136049945,1.211751065,-1.203204867,3.963909335,-0.142453585,-1.763366397,-3.15270332,0.041645573,-0.055893401,-9.607769424,23.69345708
-0.870482235,6.615932512,3.109490188,1.237968726,-1.367039363,4.010612898,-0.097963448,-1.780191975,-3.145360481,0.043490181,-0.051218715,-9.608566682,23.69332839
-2.008122422,6.98480363,3.700103677,1.208645528,-1.487370461,4.035048196,-0.052078545,-1.795729013,-3.137942918,0.045338993,-0.046544273,-9.609353075,23.69320068
0.80469443,6.456194849,3.808529569,1.123373592,-1.562221617,4.036388494,-0.004778472,-1.809995208,-3.130452783,0.047191919,-0.041870122,-9.610128599,23.69307395
1.625736923,4.569170951,3.493880814,0.988200853,-1.592787793,4.013848134,0.043943109,-1.823008299,-3.122892186,0.049048869,-0.037196312,-9.610893254,23.69294819
-0.927481515,0.962605611,2.852160118,0.813422859,-1.58115565,3.966858912,0.094075692,-1.834786198,-3.115263064,0.050909753,-0.032522892,-9.611647038,23.69282341
