no,no,no,no,no,no,no,no,no,no,no,no,no
-7.064515769,43.04446565,-40.8386337,-17.46158657,13.92047579,4.094651453,-32.30127459,-8.609030722,15.64301166,-15.34997753,2.590333435,19.83095933,32.22112156
0.518700516,28.97162172,-36.71704863,-18.68242143,16.39865548,5.883967651,-33.0065607,-9.347366158,16.02355604,-15.32063717,2.626987359,19.81873582,32.22180951
9.075460521,11.84408159,-30.56461654,-18.94286625,18.61354092,7.648183345,-33.67642084,-10.08027325,16.40090209,-15.29064273,2.663656795,19.80649656,32.2224978
12.87464455,-4.369546975,-22.82212998,-18.34035376,20.54199433,9.380382826,-34.31025476,-10.80753044,16.775018,-15.25999297,2.700341181,19.79424155,32.22318644
11.00981531,-18.31533861,-13.93038147,-17.00059632,22.18915758,11.07365038,-34.9074622,-11.52891616,17.14587197,-15.22868663,2.737039957,19.78197077,32.22387542
5.543269345,-30.70533707,-4.352928318,-15.05595003,23.56681624,12.72107031,-35.4674429,-12.24420884,17.5134322,-15.19672246,2.773752561,19.76968423,32.22456474
2.593043916,-42.60626784,5.35561324,-12.63877102,24.68675593,14.31572689,-35.9895966,-12.95318692,17.87766688,-15.16409921,2.810478432,19.7573819,32.22525441
-0.549762699,-48.67448405,14.53719356,-9.88141537,25.56076222,15.85070442,-36.47332305,-13.65562884,18.2385442,-15.13081562,2.847217009,19.7450638,32.22594442
-14.45876243,-41.4066505,22.35878491,-6.916239202,26.20062071,17.31908718,-36.91802197,-14.35131302,18.59603237,-15.09687045,2.883967732,19.7327299,32.22663477
-10.60758615,-17.90953055,28.49747702,-3.875598618,26.618117,18.71395947,-37.32309312,-15.04001791,18.95009958,-15.06226243,2.920730037,19.72038021,32.22732547
7.003914728,12.20863651,32.77805613,-0.891849725,26.82503668,20.02840557,-37.68793624,-15.72152194,19.30071403,-15.02699033,2.957503366,19.70801471,32.22801651
13.72165833,35.57384181,35.02530849,1.902651372,26.83284308,21.25583204,-38.01195106,-16.39560355,19.6478439,-14.99105288,2.994287155,19.69563341,32.2287079
9.752046116,41.98159316,35.06335479,4.376214129,26.65136308,22.39128187,-38.29453732,-17.06204116,19.9914574,-14.95444883,3.031080845,19.68323629,32.22939962
7.258595975,30.0917234,32.90449757,6.427524686,26.28842805,23.4317936,-38.53509477,-17.72061322,20.33152273,-14.91717693,3.067883874,19.67082335,32.23009169
6.340609118,6.174047855,29.32413279,8.066409968,25.75030949,24.37596559,-38.73302314,-18.37109816,20.66800807,-14.87923594,3.10469568,19.65839457,32.23078411
-9.884841715,-19.26794823,25.29003037,9.328881479,25.04248998,25.22318515,-38.88772218,-19.01327442,21.00088163,-14.84062458,3.141515703,19.64594997,32.23147686
-8.801886891,-35.1595765,21.77034268,10.24985802,24.17020103,25.97380089,-38.99859163,-19.64692043,21.3301116,-14.80134163,3.178343382,19.63348951,32.23216996
-8.250647743,-35.59914873,19.48221321,10.85768626,23.14463419,26.62877354,-39.06503123,-20.27181463,21.65566617,-14.76138581,3.215178155,19.62101321,32.2328634
-11.48765748,-22.39238602,18.09660663,11.16434892,21.99324062,27.18916812,-39.08644072,-20.88773545,21.97751355,-14.72075588,3.252019461,19.60852105,32.23355719
0.958857348,-1.803734362,16.86490585,11.17871933,20.74658088,27.65604969,-39.06222744,-21.49445371,22.29562193,-14.67945059,3.288866739,19.59601303,32.23425131
9.48221873,18.8229549,14.9963506,10.92409105,19.4207953,28.03048326,-38.99184379,-22.09169522,22.6099595,-14.63746869,3.325719427,19.58348914,32.23494578
5.280489985,30.6990891,11.70018058,10.43127991,18.02450194,28.31353389,-38.87481257,-22.67911532,22.92049446,-14.59480892,3.362576965,19.57094938,32.23564059
10.63691777,24.54086649,6.465661265,9.732097705,16.5653229,28.50626662,-38.7106876,-23.25633839,23.22719501,-14.55147002,3.399438792,19.55839373,32.23633575
5.340655881,3.79847518,-0.097838879,8.858356249,15.05088024,28.60974647,-38.49900129,-23.82301019,23.53002934,-14.50745076,3.436304346,19.54582219,32.23703124
-10.92318514,-17.38387926,-7.100925619,7.841867342,13.48879606,28.62503146,-38.23918099,-24.37887453,23.82896564,-14.46274987,3.473173066,19.53323475,32.23772708
-0.769999634,-26.24148632,-13.65420473,6.714442786,11.88669245,28.55312278,-37.93049069,-24.92378172,24.12397212,-14.4173661,3.51004439,19.52063141,32.23842326
3.682738178,-25.51835809,-18.92747955,5.507894387,10.25219149,28.39489729,-37.57199492,-25.45765725,24.41501697,-14.37129821,3.546917759,19.50801216,32.23911978
3.790778614,-19.37582114,-22.43646345,4.254033947,8.592915268,28.15123197,-37.16274407,-25.98044085,24.70206839,-14.32454493,3.58379261,19.495377,32.23981664
0.06142224,-8.484980185,-24.21864192,2.98467327,6.916485867,27.82321626,-36.70200096,-26.49207225,24.98509457,-14.27710502,3.620668382,19.48272591,32.24051384
-5.448822645,3.43735579,-24.52575256,1.732372822,5.230525373,27.41223287,-36.18932173,-26.9924912,25.26406371,-14.22897722,3.657544514,19.47005889,32.24121139
2.974781643,11.50224437,-23.63752747,0.531591597,3.542655872,26.91974598,-35.62434394,-27.48163742,25.53894399,-14.18016028,3.694420446,19.45737594,32.24190927
8.833464613,16.56425129,-21.82665903,-0.590251094,1.860499451,26.3473013,-35.00678672,-27.95945065,25.80970363,-14.13065295,3.731295615,19.44467704,32.2426075
-0.850657835,19.86705594,-19.35109958,-1.620476023,0.191678194,25.69693216,-34.33685678,-28.42587063,26.07631082,-14.08045398,3.768169461,19.43196219,32.24330607
-6.078549925,19.14741146,-16.51477793,-2.550421127,-1.456185812,24.97181438,-33.61590337,-28.8808371,26.33873374,-14.02956212,3.805041423,19.41923139,32.24400498
0.677625389,12.39532105,-13.72163918,-3.373459373,-3.075470482,24.17560956,-32.84576148,-29.32428978,26.59694061,-13.9779761,3.841910938,19.40648462,32.24470422
6.821302689,4.893490614,-11.03339148,-4.083500947,-4.658553731,23.31203642,-32.02832323,-29.75616841,26.8508996,-13.92569469,3.878777447,19.39372189,32.24540382
2.093609652,1.349009606,-8.41381009,-4.674465527,-6.197813472,22.38481367,-31.16548073,-30.17641273,27.10057893,-13.87271662,3.915640388,19.38094317,32.24610375
-5.266648523,-1.368710042,-5.826670302,-5.140272788,-7.68562762,21.39766002,-30.25912609,-30.58496247,27.34594678,-13.81904065,3.9524992,19.36814848,32.24680402
-3.247066679,-7.103856354,-3.235747397,-5.474869054,-9.114347445,20.35429417,-29.31115144,-30.98175737,27.58697135,-13.76466552,3.989353321,19.35533779,32.24750463
1.460766358,-13.21662337,-0.604816656,-5.670707895,-10.47781697,19.25843484,-28.32344888,-31.36673716,27.82362083,-13.70958998,4.026202191,19.34251111,32.24820558
3.068588041,-15.82053143,2.102346639,-5.713052301,-11.77707079,18.11380075,-27.29791053,-31.73984158,28.05586343,-13.65381278,4.063045248,19.32966842,32.24890687
0.324939297,-13.37191778,4.947980681,-5.582374735,-13.01793403,16.9241106,-26.2364285,-32.10101037,28.28366734,-13.59733266,4.099881931,19.31680973,32.24960851
-3.34332483,-5.166793657,8.045683496,-5.258641308,-14.20673819,15.6930831,-25.14089491,-32.45018325,28.50700076,-13.54014838,4.136711679,19.30393501,32.25031048
-0.655485314,7.199728559,11.32429029,-4.721745236,-15.34988763,14.42443696,-24.01320187,-32.78729997,28.72583187,-13.48225868,4.173533931,19.29104428,32.25101279
2.592934071,15.42147336,14.6599422,-3.951539395,-16.45382706,13.12189091,-22.85524149,-33.11230025,28.94012888,-13.4236623,4.210348125,19.27813751,32.25171544
-0.751596742,12.88931124,17.61974064,-2.927876658,-17.52500121,11.78916363,-21.66890588,-33.42512384,29.14985998,-13.36435801,4.247153701,19.26521471,32.25241844
-0.90069545,2.644131793,18.75974594,-1.632734205,-18.56862087,10.42997386,-20.45608717,-33.72571047,29.35499338,-13.30434454,4.283950097,19.25227586,32.25312177
1.031522398,-9.348547538,17.25499377,-0.084130258,-19.5849611,9.048040299,-19.21867747,-34.01399987,29.55549725,-13.24362064,4.320736752,19.23932097,32.25382544
-1.528044523,-15.88845097,12.62190571,1.581524548,-20.57306307,7.647081657,-17.95856888,-34.28993219,29.75134021,-13.18218506,4.357513105,19.22635002,32.25452945
0.647209332,-12.18615972,4.859968414,3.17590463,-21.53196793,6.230816646,-16.67765353,-34.55344918,29.94249248,-13.12003654,4.394278595,19.213363,32.2552338
-0.146599008,-2.803010242,-4.293994912,4.504591632,-22.46071682,4.802963979,-15.37782352,-34.80449301,30.12892468,-13.05717384,4.43103266,19.20035991,32.25593849
-0.089568997,6.328154171,-12.64543776,5.371525079,-23.35670877,3.367242365,-14.06097098,-35.04300586,30.31060745,-12.99359571,4.46777474,19.18734075,32.25664351
0.957172327,12.00624871,-18.06054451,5.574595095,-24.21129343,1.927370517,-12.728988,-35.26892988,30.4875114,-12.92930088,4.504504273,19.17430551,32.25734888
0.260619122,13.55500556,-18.93843776,4.917790534,-25.02191916,0.487067145,-11.38376672,-35.48220724,30.65960717,-12.86428811,4.541220697,19.16125417,32.25805459
-0.947983752,11.28757371,-15.10688662,3.321291184,-25.8072462,-0.949949039,-10.02719924,-35.68278011,30.82686539,-12.79855615,4.577923453,19.14818674,32.25876063
-0.370813721,6.430376783,-7.913428755,1.082994693,-26.58373647,-2.37995663,-8.661180376,-35.87059066,30.98925667,-12.73210374,4.614611978,19.1351032,32.25946701
-0.095154319,0.595290925,0.889072684,-1.406187993,-27.36588614,-3.799222249,-7.2876169,-36.04558156,31.14675217,-12.66492963,4.651285712,19.12200356,32.26017374
0.124250722,-5.203657278,9.563064326,-3.755345923,-28.16819138,-5.204005052,-5.908423065,-36.20769755,31.29932508,-12.59703257,4.687944093,19.10888779,32.2608808
0.202778805,-9.637879419,16.48630984,-5.573568148,-29.00514836,-6.590562998,-4.525514311,-36.35688387,31.4469491,-12.5284113,4.72458656,19.09575591,32.26158819
0.252733459,-11.9035065,20.36436618,-6.469943721,-29.89125324,-7.95515405,-3.140806081,-36.49308579,31.58959795,-12.45906458,4.761212552,19.08260789,32.26229593
0.405398371,-11.69313019,20.47108083,-6.155514077,-30.82985984,-9.294036167,-1.756213818,-36.61624853,31.72724532,-12.38899115,4.797821508,19.06944374,32.26300401
0.433607083,-8.929321187,17.04957434,-4.766439501,-31.78004701,-10.60346731,-0.373652961,-36.72631735,31.85986494,-12.31818976,4.834412867,19.05626344,32.26371242
0.498682598,-4.343680758,10.92473358,-2.610069898,-32.6909292,-11.87970544,1.004961046,-36.82323883,31.98743183,-12.24665916,4.870986067,19.043067,32.26442117
0.437542991,1.529003174,3.066640772,-0.011064478,-33.5119153,-13.11900852,2.377712762,-36.90696541,32.1099269,-12.17439809,4.907540547,19.02985439,32.26513026
0.222777159,7.960575303,-5.496925289,2.705917547,-34.19241424,-14.31763451,3.742686744,-36.97745304,32.22733458,-12.1014053,4.944075747,19.01662563,32.26583968
-0.270748537,14.25461724,-13.67220019,5.216216966,-34.68183493,-15.47185485,5.097981028,-37.03465824,32.33963983,-12.02767955,4.980591104,19.00338069,32.26654945
-1.270807508,19.7648778,-20.30294696,7.195174567,-34.92947417,-16.57811297,6.441753527,-37.07853751,32.4468276,-11.95321957,5.017086058,18.99011958,32.26725955
-2.533353763,23.72735229,-24.2969945,8.320711168,-34.88619124,-17.63390721,7.772199526,-37.10904733,32.54888286,-11.87802411,5.053560048,18.97684228,32.26796999
-0.22577663,25.56229451,-24.85088781,8.349178532,-34.51307927,-18.6390461,9.087520288,-37.12614616,32.64579251,-11.80209193,5.090012512,18.96354879,32.26868076
2.72609185,24.66651231,-22.01254631,7.32856643,-33.77960048,-19.59334399,10.38591707,-37.12980015,32.73755117,-11.72542177,5.12644289,18.95023911,32.26939188
1.102689411,20.50682246,-16.72082688,5.449296911,-32.6539789,-20.4956373,11.66560152,-37.11997742,32.82415541,-11.64801238,5.162850619,18.93691322,32.27010333
-0.992551694,13.2625752,-10.25980585,2.949858088,-31.13303913,-21.34457977,12.92482855,-37.09664949,32.90560522,-11.5698625,5.199235139,18.92357112,32.27081511
-2.493701308,3.97281986,-3.305756574,0.076600925,-29.22146864,-22.13884272,14.16187071,-37.05980465,32.98191735,-11.49097089,5.235595889,18.9102128,32.27152724
-0.632863836,-5.789417197,4.109105159,-2.924428306,-26.92365022,-22.87709928,15.37500232,-37.00944686,33.05312422,-11.41133628,5.271932308,18.89683826,32.2722397
0.12330205,-15.05153785,12.00754605,-5.808541988,-24.24260797,-23.55802258,16.56249772,-36.9455831,33.11926128,-11.33095744,5.308243834,18.8834475,32.2729525
1.221595129,-24.36901167,20.05694304,-8.331916749,-21.18050177,-24.18028909,17.72263459,-36.86822039,33.180364,-11.2498331,5.344529906,18.87004049,32.27366563
2.789059564,-34.26624074,27.0433602,-10.2508691,-17.73935161,-24.74259709,18.8537124,-36.77736573,33.23646782,-11.16796202,5.380789963,18.85661724,32.2743791
2.168521598,-42.35804667,30.75749905,-11.32171557,-13.92117748,-25.24368206,19.95406785,-36.6730261,33.28760823,-11.08534294,5.417023444,18.84317774,32.27509291
-3.158026247,-39.84836669,29.34271369,-11.36687856,-9.734596693,-25.68228797,21.0220461,-36.55520852,33.33382067,-11.00197461,5.453229788,18.82972198,32.27580705
2.319194212,-21.88301236,23.23725978,-10.46315076,-5.224669198,-26.05715954,22.05599309,-36.42391998,33.37514061,-10.91785578,5.489408433,18.81624996,32.27652153
-0.206841221,-0.558951446,13.74738199,-8.730544437,-0.483265795,-26.36705903,23.05427227,-36.27916748,33.4116035,-10.83298519,5.525558818,18.80276167,32.27723635
-2.429449988,19.57915156,2.322623787,-6.348327295,4.387689339,-26.61080723,24.01530565,-36.12095803,33.44324482,-10.74736159,5.561680383,18.7892571,32.2779515
2.601430284,37.31325234,-9.570144148,-3.513094235,9.286272025,-26.78723995,24.93753023,-35.94929863,33.47010002,-10.66098373,5.597772566,18.77573625,32.27866699
2.119630395,48.64592773,-20.47844073,-0.421440162,14.11055809,-26.89521291,25.81940294,-35.76419626,33.49220456,-10.57385036,5.633834805,18.76219911,32.27938281
-2.748623124,45.1574834,-29.10754354,2.737674133,18.75862335,-26.93365317,26.65945205,-35.56565794,33.5095939,-10.48596023,5.66986654,18.74864567,32.28009897
3.314251229,22.55152414,-34.57792071,5.805824316,23.12854364,-26.90151944,27.45623746,-35.35369067,33.52230351,-10.39731208,5.70586721,18.73507592,32.28081546
3.957504049,-2.017448209,-36.15221359,8.67419315,27.11839477,-26.79792383,28.20847251,-35.12830144,33.53036884,-10.30790466,5.741836252,18.72148987,32.28153229
-5.724271734,-21.47027416,-33.20073577,11.3416356,30.62625257,-26.62251638,28.91540842,-34.88949726,33.53382536,-10.21773672,5.777773107,18.7078875,32.28224946
7.464318373,-46.29859576,-24.89489479,13.60810062,33.55019287,-26.37564108,29.57699041,-34.63728512,33.53270852,-10.12680701,5.813677213,18.69426881,32.28296696
5.588003019,-52.75765164,-10.54161608,15.21331743,35.78829148,-26.05802295,30.19354467,-34.37167203,33.52705379,-10.03511427,5.849548009,18.68063378,32.28368479
-10.52895928,-30.31872414,8.71868879,15.89701524,37.23862423,-25.67044883,30.76545927,-34.09266498,33.51689685,-9.942657461,5.885384933,18.66698242,32.28440296
-7.582033893,17.29450873,27.34772783,15.39973671,37.7984535,-25.21370557,31.29312227,-33.80027099,33.5022742,-9.849436393,5.921187424,18.65331471,32.28512147
13.08931656,54.12290189,38.75667334,13.43519362,37.39222077,-24.68892826,31.77692172,-33.49449703,33.48322288,-9.755451371,5.956954922,18.63963066,32.28584031
-14.04733499,49.69143187,38.11666434,9.766448686,36.06528555,-24.09864479,32.21724569,-33.17535013,33.45978105,-9.660703862,5.992686865,18.62593024,32.28655948
14.72808067,20.9572074,27.63870678,4.801984564,33.89360652,-23.44589762,32.61448223,-32.84283727,33.4319872,-9.565195626,6.028382692,18.61221346,32.28727899
8.096582575,-18.67245548,11.29377336,-0.880839967,30.95380763,-22.73439445,32.96901941,-32.49696546,33.39987979,-9.468928419,6.064041841,18.59848032,32.28799884
-15.37619807,-49.71485289,-6.947163233,-6.704666122,27.32267915,-21.96800929,33.28124529,-32.1377417,33.3634973,-9.371904,6.099663753,18.58473079,32.28871902
10.23442297,-55.53633399,-23.11313031,-12.09213512,23.07701134,-21.15061617,33.55154792,-31.76517299,33.32287819,-9.274124127,6.135247864,18.57096488,32.28943953
15.46395434,-43.58188527,-33.95534226,-16.46588817,18.29359447,-20.2860891,33.78031536,-31.37926632,33.27806137,-9.17559098,6.170793615,18.55718258,32.29016038
9.28393316,-24.0737129,-39.28382227,-19.2485665,13.04921878,-19.37830211,33.96793568,-30.9800287,33.2290874,-9.076308423,6.206300443,18.54338389,32.29088156
-1.797914387,-4.677783225,-40.31097658,-19.86285715,7.420674563,-18.43112921,34.11479693,-30.56746714,33.17599729,-8.976280742,6.241767789,18.52956878,32.29160307
-15.53705698,9.233192723,-38.23025597,-17.93273709,1.497026089,-17.44844442,34.22128717,-30.14158862,33.11883204,-8.875512224,6.27719509,18.51573727,32.29232492
-5.893074095,13.78061473,-33.48744285,-13.88031153,-4.582202532,-16.43412176,34.28781163,-29.70241731,33.05763265,-8.774007155,6.312581785,18.50188934,32.2930471
16.08569929,21.60463805,-26.37031895,-8.30543268,-10.65774081,-15.39203525,34.31485474,-29.25005661,32.99244011,-8.67176982,6.347927314,18.48802499,32.29376962
-2.193570165,42.81991633,-17.17437399,-1.809678185,-16.56088487,-14.32605891,34.30296867,-28.78467759,32.92329542,-8.568804508,6.383231116,18.47414421,32.29449247
-17.29766966,56.64505706,-6.195097707,5.00335691,-22.12091342,-13.24006675,34.25274922,-28.30649502,32.8502396,-8.465115502,6.418492628,18.46024699,32.29521565
0.118343381,42.70570377,6.073254385,11.53007756,-27.16710517,-12.1379328,34.16480577,-27.8157372,32.77331362,-8.360707091,6.45371129,18.44633332,32.29593917
18.24967116,12.19155682,18.32211029,17.16688872,-31.52873885,-11.02353108,34.03976614,-27.31265091,32.69255851,-8.255583559,6.48888654,18.43240321,32.29666302
20.2115186,-18.66190736,28.96711921,21.31019534,-35.03509315,-9.900735599,33.87826788,-26.79749264,32.60801525,-8.149749193,6.524017818,18.41845663,32.2973872
13.02201784,-43.22288628,36.40467712,23.35640238,-37.51544678,-8.77342038,33.68096917,-26.27053949,32.51972484,-8.04320828,6.559104563,18.4044936,32.29811172
2.208566067,-57.36884254,39.03117997,22.74531685,-38.84246122,-7.645478757,33.44853331,-25.73207372,32.42772828,-7.935965106,6.594146212,18.39051409,32.29883657
-15.4235697,-57.65903565,35.05954589,19.27775897,-39.06232891,-6.520881317,33.18162362,-25.18237758,32.33206658,-7.828023956,6.629142205,18.37651811,32.29956175
-22.88785247,-41.84002907,23.07910719,13.54757081,-38.26512953,-5.403113496,32.88090848,-24.6217384,32.23278073,-7.719389117,6.664091982,18.36250564,32.30028726
