E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12
2.254808352,-1.7297374,-18.84390289,16.61250028,-7.573234272,-24.81168082,14.35505029,-5.419080229,-7.266862059,-14.66469092,-19.64092869,66.72775836
2.430525185,2.601062696,-21.71995928,14.89431636,-5.181498815,-26.78941562,14.02522906,-5.425350971,-7.277984044,-14.62660219,-19.65748857,66.72716618
1.102499773,4.795966723,-20.754402,12.72658371,-2.683704831,-28.62073637,13.6893156,-5.430865263,-7.2887312,-14.58846133,-19.67403873,66.72657391
0.798157068,3.831499998,-17.31709508,10.03676019,-0.156664359,-30.29111888,13.34805967,-5.435628463,-7.29910398,-14.55026854,-19.69057917,66.72598155
0.984870208,0.545854646,-11.81624822,6.989034338,2.322810561,-31.78603892,13.00221101,-5.439645684,-7.309103083,-14.51202407,-19.70710987,66.72538908
0.508543986,-3.112338462,-5.192044861,3.810598041,4.677907892,-33.09097228,12.65251938,-5.442921924,-7.31872932,-14.47372813,-19.72363083,66.72479652
-1.243657211,-5.040968589,1.250592084,0.728643181,6.831815593,-34.19139475,12.29973452,-5.445462028,-7.327983656,-14.43538095,-19.74014205,66.72420387
-2.8575833,-4.370924505,6.442753524,-2.029638358,8.707721625,-35.07278212,11.94460618,-5.447270712,-7.336867187,-14.39698276,-19.75664351,66.72361112
-3.167064439,-0.913414223,9.753333529,-4.236558373,10.22881395,-35.72061017,11.58788412,-5.448352582,-7.345381117,-14.35853377,-19.7731352,66.72301827
-1.344912995,3.267468076,11.07885403,-5.650188153,11.31828053,-36.12035468,11.23031809,-5.44871215,-7.353526744,-14.32003421,-19.78961712,66.72242532
3.33796143,4.795748623,10.47233031,-5.995166521,11.89936035,-36.25749145,10.87265783,-5.448353867,-7.361305428,-14.28148431,-19.80608925,66.72183228
1.453868607,1.366123939,8.332759829,-5.148384852,11.91948428,-36.11922193,10.51556757,-5.447282133,-7.36871858,-14.24288428,-19.8225516,66.72123915
-2.810323967,-3.200425885,5.176301109,-3.403494225,11.42584439,-35.7033896,10.15934973,-5.445501326,-7.375767631,-14.20423436,-19.83900415,66.72064591
0.554440531,-4.535496258,1.517491018,-1.154314456,10.50465676,-35.02452114,9.804142463,-5.443015819,-7.382454021,-14.16553477,-19.85544689,66.72005258
-0.302639979,-2.347650906,-2.132306364,1.205334642,9.245896554,-34.10088262,9.450064243,-5.43982998,-7.388779195,-14.12678573,-19.87187982,66.71945916
-0.29081846,0.333203853,-5.13202099,3.281720763,7.739538925,-32.95074011,9.097233543,-5.435948174,-7.394744612,-14.08798745,-19.88830292,66.71886564
0.184739936,2.277110363,-6.789568528,4.696245148,6.075374725,-31.59235967,8.745768837,-5.431374769,-7.400351729,-14.04914014,-19.90471619,66.71827202
0.780892939,2.462793711,-6.601063676,5.183519572,4.337477679,-30.04400735,8.395788597,-5.426114132,-7.405602006,-14.01024401,-19.92111963,66.71767831
0.273158545,0.700388519,-4.73731199,4.737210786,2.585487591,-28.32394923,8.047411298,-5.420170628,-7.410496903,-13.97129927,-19.93751321,66.7170845
-0.547361983,-1.697160054,-1.882463539,3.518508715,0.856471801,-26.45045138,7.700755411,-5.413548625,-7.415037878,-13.93230612,-19.95389694,66.71649059
0.102457762,-3.26267659,1.179090803,1.718008644,-0.817795309,-24.44190684,7.35593941,-5.406252489,-7.41922639,-13.89326478,-19.97027081,66.71589659
0.232272461,-4.044951821,3.843591463,-0.474615079,-2.405300064,-22.31722047,7.013081768,-5.398286586,-7.423063899,-13.85417546,-19.98663481,66.71530249
-0.187916061,-4.162126464,5.67319348,-2.87659988,-3.873886648,-20.09543926,6.672300959,-5.389655284,-7.426551864,-13.81503835,-20.00298892,66.7147083
-0.256148328,-3.868328258,6.390385834,-5.31148775,-5.191398386,-17.79561105,6.333715456,-5.380362949,-7.429691744,-13.77585369,-20.01933315,66.71411401
0.116178688,-2.552678523,5.850444704,-7.597257854,-6.325829497,-15.43663279,5.997443731,-5.370413947,-7.432484998,-13.73662166,-20.03566747,66.71351962
0.360268104,-0.313442683,4.139371896,-9.586070968,-7.2457358,-13.03683983,5.663604258,-5.359812645,-7.434933085,-13.69734249,-20.0519919,66.71292514
-0.143424979,3.039584183,1.54497858,-11.18961956,-7.919993524,-10.61424711,5.33231551,-5.34856341,-7.437037466,-13.65801638,-20.06830641,66.71233056
-1.192986688,6.944868457,-1.551277376,-12.33290753,-8.318545391,-8.185858584,5.00369596,-5.336670608,-7.438799606,-13.61864353,-20.084611,66.71173589
-2.575315564,11.05066063,-4.708909795,-12.9397736,-8.414590935,-5.76658656,4.677864082,-5.324138606,-7.440220971,-13.57922415,-20.10090566,66.71114112
-0.883398281,13.4308923,-7.487025495,-12.92142524,-8.197382657,-3.367921632,4.354938348,-5.310971771,-7.441303031,-13.53975843,-20.11719038,66.71054626
3.019524754,13.8004524,-9.613868665,-12.15401314,-7.695296495,-0.998853943,4.035037232,-5.297174468,-7.442047253,-13.50024657,-20.13346516,66.70995129
4.476293122,11.61871406,-11.00957981,-10.51167631,-6.947847543,1.332085965,3.718279206,-5.282751065,-7.442455106,-13.46068878,-20.14972998,66.70935624
2.798283742,6.310106518,-11.61344454,-7.932505459,-5.995047566,3.616367551,3.404782745,-5.267705929,-7.442528063,-13.42108525,-20.16598484,66.70876108
1.778276803,-1.259940092,-11.33642756,-4.575308984,-4.876915679,5.845460274,3.094666321,-5.252043425,-7.442267596,-13.38143617,-20.18222972,66.70816584
1.540336719,-9.225070515,-10.09103342,-0.6695648,-3.633470998,8.010833593,2.788048407,-5.235767921,-7.441675179,-13.34174174,-20.19846463,66.70757049
-0.803583637,-15.85857053,-7.800380494,3.567615594,-2.304732639,10.10395697,2.485047477,-5.218883782,-7.440752288,-13.30200216,-20.21468956,66.70697505
-6.978098344,-19.85937024,-4.402214747,7.935959545,-0.930719716,12.11629985,2.185782003,-5.201395377,-7.439500395,-13.26221762,-20.23090448,66.70637951
-9.134435046,-19.79201864,0.084633948,12.23851078,0.448548654,14.03933171,1.890370459,-5.18330707,-7.437920975,-13.2223883,-20.2471094,66.70578388
-8.488385336,-14.72730232,5.292137256,16.27831303,1.793053357,15.864522,1.598931319,-5.164623229,-7.436015501,-13.18251442,-20.26330432,66.70518815
-4.804911258,-5.384069667,10.60949909,19.85841002,3.062775276,17.58334019,1.311583054,-5.145348221,-7.433785448,-13.14259615,-20.27948921,66.70459233
2.612192076,5.589138392,15.38444898,22.78184547,4.217695297,19.18725572,1.028444138,-5.125486412,-7.43123229,-13.1026337,-20.29566407,66.70399641
8.563923972,16.05898652,18.96471642,24.85166312,5.217794303,20.66773805,0.749633045,-5.105042168,-7.428357501,-13.06262726,-20.3118289,66.70340039
8.167285525,23.2261376,20.69803094,25.87090669,6.02305318,22.01625666,0.475268248,-5.084019857,-7.425162553,-13.02257702,-20.32798368,66.70280428
11.31073372,23.75593257,19.93069787,25.69282783,6.598535097,23.22428099,0.205468219,-5.062423844,-7.421648923,-12.98248319,-20.34412841,66.70220807
12.97420212,15.87026195,16.26399641,24.38047082,6.936508443,24.28328265,-0.059648567,-5.040258497,-7.417818083,-12.94234594,-20.36026308,66.70161177
2.268349789,1.800385753,10.34046366,22.08293182,7.060273836,25.18629626,-0.319963639,-5.017528182,-7.413671507,-12.90216548,-20.37638768,66.70101537
-11.36556711,-13.26954285,3.063307246,18.95826798,6.993788318,25.9325782,-0.575358522,-4.994237265,-7.40921067,-12.86194201,-20.3925022,66.70041888
-14.18464368,-23.04701944,-4.6642652,15.16453645,6.759445956,26.52294787,-0.825714744,-4.970390114,-7.404437045,-12.82167571,-20.40860663,66.69982229
-10.2657376,-23.98155812,-11.96726492,10.85979436,6.378606011,26.95925944,-1.070913832,-4.945991094,-7.399352107,-12.78136678,-20.42470097,66.6992256
-1.600392964,-18.35782363,-18.15086612,6.202098875,5.868497138,27.24749771,-1.310837311,-4.921044573,-7.393957329,-12.74101541,-20.44078521,66.69862882
9.624794954,-9.723952114,-22.84172042,1.349507126,5.245315336,27.39473016,-1.545416735,-4.895554916,-7.388254185,-12.7006218,-20.45685934,66.69803194
13.55403302,-0.963705457,-25.83165586,-3.539923736,4.525256608,27.40822372,-1.774783122,-4.869526492,-7.38224415,-12.66018615,-20.47292335,66.69743497
10.54069591,5.821538024,-26.97391474,-8.308273638,3.724516955,27.29528389,-1.999106059,-4.842963665,-7.375928697,-12.61970864,-20.48897724,66.6968379
7.937637738,10.24959215,-26.25358726,-12.81444624,2.859292377,27.06317984,-2.218518784,-4.815870803,-7.369309301,-12.57918947,-20.50502099,66.69624074
5.927057313,12.07400587,-23.70394963,-16.98423895,1.945778876,26.71917179,-2.433145607,-4.788252273,-7.362387434,-12.53862884,-20.52105459,66.69564348
3.953442019,11.49592564,-19.39408828,-20.7675251,1.000172454,26.27051997,-2.643110835,-4.76011244,-7.355164572,-12.49802695,-20.53707805,66.69504613
1.956277757,8.925247389,-13.57799825,-24.12301735,0.038669112,25.72448461,-2.848538777,-4.731455672,-7.347642188,-12.45738397,-20.55309134,66.69444867
-0.129227242,4.855879004,-6.718385991,-27.02045128,-0.92253515,25.08832594,-3.049553742,-4.702286335,-7.339821756,-12.41670012,-20.56909447,66.69385113
-2.902565551,0.156429836,0.674501881,-29.43202293,-1.86724433,24.36930418,-3.246280038,-4.672608796,-7.33170475,-12.37597557,-20.58508742,66.69325349
-8.196587191,-3.726055009,8.085340449,-31.32992838,-2.779262427,23.57467957,-3.438841974,-4.642427422,-7.323292645,-12.33521054,-20.60107018,66.69265575
-10.70289137,-6.935296932,14.99832049,-32.68636367,-3.642393439,22.71171232,-3.627363858,-4.611746578,-7.314586914,-12.29440521,-20.61704276,66.69205792
-6.967689702,-9.28153033,20.88875816,-33.47352487,-4.440441365,21.78766268,-3.811969998,-4.580570632,-7.30558903,-12.25355977,-20.63300513,66.69145999
-1.953102314,-8.796015948,25.24890452,-33.66327846,-5.157539773,20.80979086,-3.992784705,-4.548903949,-7.296300469,-12.21267443,-20.64895729,66.69086196
-1.377243785,-4.311403734,27.76839424,-33.22370742,-5.78160574,19.78535709,-4.169932285,-4.516750898,-7.286722704,-12.17174937,-20.66489924,66.69026385
-5.132426286,3.471297665,28.61832915,-32.11081184,-6.311550079,18.7216216,-4.343537048,-4.484115844,-7.276857208,-12.13078479,-20.68083096,66.68966563
-0.240889792,12.50550602,28.10301048,-30.2925655,-6.752007914,17.62584463,-4.513723302,-4.451003154,-7.266705457,-12.08978088,-20.69675245,66.68906732
5.820142934,19.19962189,26.62289683,-27.83211178,-7.108602175,16.50528639,-4.680615355,-4.417417194,-7.256268924,-12.04873784,-20.7126637,66.68846891
8.603741661,20.50646321,24.64190253,-24.8507135,-7.387001937,15.36720712,-4.844337516,-4.383362331,-7.245549082,-12.00765586,-20.72856469,66.68787041
4.306554567,14.22552587,22.5624828,-21.4784308,-7.592876276,14.21886704,-5.005014095,-4.348842933,-7.234547407,-11.96653514,-20.74445543,66.68727182
-1.928261179,3.170173567,20.42195406,-17.84056177,-7.731894267,13.06752638,-5.162769398,-4.313863364,-7.223265371,-11.92537588,-20.7603359,66.68667312
-5.055805788,-8.396555879,18.14816953,-14.04435806,-7.809724986,11.92044537,-5.317727735,-4.278427992,-7.211704449,-11.88417825,-20.7762061,66.68607434
-6.595420303,-16.81738383,15.65410594,-10.1821948,-7.832035563,10.7848823,-5.470013415,-4.242541184,-7.199866115,-11.84294247,-20.79206601,66.68547545
-3.907665979,-21.07381144,12.83904333,-6.332750447,-7.804167686,9.667769995,-5.619750746,-4.206207306,-7.187751843,-11.80166872,-20.80791564,66.68487648
-3.419663689,-20.69345512,9.607580965,-2.547347793,-7.729940193,8.574518456,-5.767064036,-4.169430725,-7.175363107,-11.7603572,-20.82375496,66.6842774
-3.961278217,-15.20331186,5.99749926,1.131633696,-7.611723476,7.509089225,-5.912077594,-4.132215807,-7.16270138,-11.7190081,-20.83958398,66.68367823
-2.581257163,-6.66987022,2.124310719,4.662456854,-7.450993443,6.474549364,-6.054915728,-4.094566918,-7.149768137,-11.67762162,-20.85540268,66.68307897
-2.673698511,4.074306766,-1.885047282,8.003384517,-7.248440515,5.473180444,-6.195702748,-4.056488427,-7.136564852,-11.63619795,-20.87121105,66.68247961
3.954608697,14.15934711,-5.903637365,11.11267952,-7.003855677,4.506364606,-6.334562961,-4.017984698,-7.123092999,-11.59473729,-20.8870091,66.68188016
7.222734637,20.5295196,-9.804522155,13.9486047,-6.716243553,3.574697623,-6.471620676,-3.979060099,-7.109354051,-11.55323983,-20.9027968,66.68128061
2.987114523,21.12979069,-13.43882697,16.46942288,-6.384400976,2.678567483,-6.607000203,-3.939718996,-7.095349483,-11.51170576,-20.91857416,66.68068096
-3.932706083,17.05859002,-16.58425066,18.63339691,-6.006976064,1.818213456,-6.740825848,-3.899965756,-7.081080768,-11.47013528,-20.93434115,66.68008122
-6.368626201,10.28114538,-19.05384565,20.39878962,-5.582073957,0.993331834,-6.873221922,-3.859804746,-7.066549381,-11.42852858,-20.95009779,66.67948138
-5.208363743,2.71282618,-20.67499786,21.72387462,-5.107658924,0.20347804,-7.004312731,-3.819240332,-7.051756796,-11.38688586,-20.96584405,66.67888145
-3.728577624,-4.272057167,-21.27395413,22.56578643,-4.581693869,-0.551793872,-7.134222586,-3.77827688,-7.036704486,-11.34520731,-20.98157993,66.67828143
-1.700533785,-10.54458722,-20.68528555,22.88991763,-4.002075506,-1.272929845,-7.263075794,-3.736918757,-7.021393925,-11.30349313,-20.99730542,66.67768131
3.587930595,-16.6992753,-18.79646496,22.7148021,-3.366940106,-1.960375825,-7.390996665,-3.695170331,-7.005826588,-11.26174351,-21.01302051,66.67708109
7.952290849,-20.80394524,-15.51566678,22.08284796,-2.677613955,-2.614560353,-7.518109506,-3.653035966,-6.990003949,-11.21995864,-21.02872519,66.67648078
4.48462292,-20.38204353,-10.87395826,21.04376876,-1.940954464,-3.235771469,-7.644538626,-3.610520031,-6.97392748,-11.17813873,-21.04441946,66.67588037
-7.691815465,-14.09718796,-5.38341709,19.64849963,-1.165341591,-3.823996244,-7.770408333,-3.567626892,-6.957598658,-11.13628395,-21.06010331,66.67527987
-7.386703067,-1.910687056,0.334506236,17.94797571,-0.359226189,-4.379150856,-7.895842937,-3.524360914,-6.941018954,-11.09439452,-21.07577673,66.67467927
0.482751452,11.61077926,5.661262537,15.99313215,0.46894089,-4.901151484,-8.020966746,-3.480726466,-6.924189844,-11.05247061,-21.09143971,66.67407858
7.252543024,19.88732746,9.978302631,13.83490406,1.310708796,-5.389914305,-8.145904068,-3.436727913,-6.907112802,-11.01051243,-21.10709224,66.67347779
5.454549166,17.95773573,12.80253304,11.5242266,2.157626676,-5.845355498,-8.270779212,-3.392369622,-6.8897893,-10.96852018,-21.12273432,66.67287691
-3.341286101,8.80067455,14.18856296,9.116373449,3.001243679,-6.267391242,-8.395716487,-3.347655959,-6.872220814,-10.92649404,-21.13836593,66.67227593
-5.98633031,-2.750203381,14.31347058,6.680478604,3.833108953,-6.655937715,-8.5208402,-3.302591292,-6.854408817,-10.88443421,-21.15398707,66.67167486
-3.2346389,-12.04877583,13.36539812,4.27483041,4.644771647,-7.010911096,-8.646274661,-3.257179987,-6.836354784,-10.84234088,-21.16959773,66.67107369
1.530026339,-17.01921422,11.54081592,1.949389113,5.42778091,-7.332227562,-8.772144179,-3.21142641,-6.818060187,-10.80021425,-21.1851979,66.67047243
2.592299336,-17.73391954,9.037236707,-0.247093585,6.173685889,-7.619803293,-8.89857306,-3.165334928,-6.799526502,-10.75805451,-21.20078758,66.66987107
3.359398715,-15.25108555,6.055381267,-2.265865982,6.874035733,-7.873554466,-9.025685615,-3.118909907,-6.780755202,-10.71586186,-21.21636675,66.66926962
1.358693266,-10.00109302,2.818007257,-4.058176377,7.52037959,-8.09339726,-9.153606152,-3.072155715,-6.761747761,-10.67363649,-21.23193541,66.66866807
-1.790047373,-3.347529118,-0.421322127,-5.575273069,8.10426661,-8.279247854,-9.282458979,-3.025076718,-6.742505653,-10.6313786,-21.24749355,66.66806642
-2.275360898,3.437278202,-3.401995583,-6.768404355,8.617245939,-8.431022425,-9.412368405,-2.977677282,-6.723030352,-10.58908837,-21.26304115,66.66746469
0.957457352,9.027674677,-5.863317839,-7.588818535,9.050866728,-8.548637153,-9.543458739,-2.929961773,-6.703323333,-10.54676601,-21.27857823,66.66686285
1.36529873,12.97581934,-7.54459362,-7.98776436,9.396678577,-8.632008216,-9.675854288,-2.88193456,-6.683386068,-10.50441171,-21.29410475,66.66626093
-0.097549853,14.48647568,-8.176657856,-7.925798835,9.647069544,-8.681051791,-9.809679362,-2.833600008,-6.663220032,-10.46202566,-21.30962072,66.6656589
0.054476832,10.98299902,-7.572753118,-7.415195979,9.798682157,-8.695684058,-9.945058269,-2.784962483,-6.642826699,-10.41960806,-21.32512613,66.66505678
0.912606605,4.422562884,-6.002799514,-6.535499503,9.852625436,-8.675841826,-10.08209469,-2.736026353,-6.622207544,-10.3771591,-21.34062097,66.66445457
0.675660255,-3.045382038,-3.853003985,-5.380743935,9.811154474,-8.621819112,-10.22077369,-2.686795983,-6.601364039,-10.33467898,-21.35610523,66.66385226
-0.384777844,-9.144148617,-1.509573474,-4.044963802,9.67739723,-8.534948265,-10.3609149,-2.637275742,-6.580297659,-10.29216789,-21.3715789,66.66324986
-1.418054126,-11.86412638,0.639292542,-2.622193632,9.454345626,-8.416463823,-10.5022997,-2.587469994,-6.559009878,-10.24962602,-21.38704198,66.66264736
1.222242029,-10.72047153,2.274404194,-1.20646795,9.144689669,-8.267298946,-10.64470894,-2.537383107,-6.537502169,-10.20705357,-21.40249445,66.66204477
0.355077123,-7.456503041,3.382178513,0.108178715,8.750960313,-8.088251671,-10.78789953,-2.487019448,-6.515776008,-10.16445073,-21.41793632,66.66144208
-1.336678747,-2.565144858,4.024733909,1.227711836,8.275669402,-7.880196653,-10.93153268,-2.436383382,-6.493832867,-10.1218177,-21.43336756,66.6608393
1.459901535,1.970941643,4.263852381,2.058113703,7.721620321,-7.644324019,-11.07524564,-2.385479277,-6.471674222,-10.07915467,-21.44878818,66.66023643
-1.313872801,4.464160735,4.139108723,2.524088117,7.092536365,-7.382705879,-11.21867567,-2.3343115,-6.449301544,-10.03646184,-21.46419816,66.65963345
-0.319934469,6.503904927,3.593410446,2.631621328,6.393994938,-7.097629905,-11.36146003,-2.282884416,-6.42671631,-9.993739401,-21.47959749,66.65903039
1.046707482,7.947461407,2.553612713,2.433425428,5.636081606,-6.791383767,-11.50323599,-2.231202392,-6.403919992,-9.950987545,-21.49498618,66.65842723
0.144947048,7.303608059,1.123041482,1.994769438,4.824460468,-6.466255138,-11.6436408,-2.179269795,-6.380914065,-9.908206468,-21.5103642,66.65782397
0.553294622,3.898650126,-0.432121041,1.382399448,3.96331855,-6.124531689,-11.78231173,-2.127090992,-6.357700003,-9.865396365,-21.52573155,66.65722062
-0.469134664,-0.357935584,-1.809468955,0.663061551,3.056842878,-5.76850109,-11.91888603,-2.074670348,-6.334279279,-9.82255743,-21.54108823,66.65661717
-0.506113441,-3.905700193,-2.704680666,-0.09649816,2.109220476,-5.400451015,-12.05300096,-2.022012232,-6.310653368,-9.779689857,-21.55643422,66.65601363
-0.035335588,-5.341092537,-2.81386007,-0.828289143,1.12463837,-5.022669134,-12.18429379,-1.969121009,-6.286823744,-9.736793841,-21.57176952,66.65541
0.00013171,-4.778860385,-1.964036612,-1.459723063,0.107283585,-4.637443118,-12.31240178,-1.916001045,-6.262791879,-9.693869575,-21.58709411,66.65480627
-0.022998696,-3.10394959,-0.469330657,-1.920702622,-0.938656853,-4.24706064,-12.43696218,-1.862656708,-6.23855925,-9.650917255,-21.602408,66.65420244
-0.19191877,-0.45455364,1.232531675,-2.150372314,-2.00899592,-3.85380937,-12.55761226,-1.809092365,-6.214127329,-9.607937074,-21.61771116,66.65359853
0.374838114,2.096836226,2.701678874,-2.092290456,-3.097348213,-3.45997698,-12.67398927,-1.755312381,-6.18949759,-9.564929227,-21.6330036,66.65299451
0.422590363,3.082010996,3.50010542,-1.699375602,-4.187968099,-3.067851142,-12.78573049,-1.701321123,-6.164671508,-9.521893909,-21.64828531,66.6523904
-0.031529926,2.23695015,3.285641029,-0.940844474,-5.26064919,-2.679719526,-12.89247308,-1.647123044,-6.139650557,-9.478831313,-21.66355627,66.6517862
-0.316569223,0.765306386,2.105511955,0.142646586,-6.294636664,-2.297869805,-12.99385363,-1.592723181,-6.114436209,-9.435741634,-21.67881648,66.6511819
-0.167457887,-0.175168759,0.254985809,1.404189496,-7.269180273,-1.92458965,-13.08950769,-1.53812761,-6.089029941,-9.392625066,-21.69406594,66.65057751
0.443830503,-0.656863409,-1.918933828,2.672323088,-8.163529768,-1.562166733,-13.17907058,-1.483342647,-6.063433224,-9.349481804,-21.70930462,66.64997302
-0.248286228,-0.984176501,-4.04337107,3.7753333,-8.956934901,-1.212888724,-13.2621776,-1.42837461,-6.037647534,-9.306312042,-21.72453253,66.64936844
-0.99843827,-1.339984976,-5.757924014,4.54150607,-9.628645422,-0.879043295,-13.33846407,-1.373229813,-6.011674344,-9.263115974,-21.73974966,66.64876377
-0.182578318,-0.705741468,-6.754753882,4.801588658,-10.15791108,-0.562918118,-13.4075653,-1.317914573,-5.985515128,-9.219893795,-21.75495599,66.648159
0.369363204,0.439689769,-6.781425966,4.437425672,-10.52828453,-0.266801897,-13.46911659,-1.262435207,-5.959171361,-9.176645698,-21.77015152,66.64755413
0.582191648,1.38815852,-5.646335837,3.503457881,-10.74042998,0.006912528,-13.52275326,-1.206798029,-5.932644516,-9.133371879,-21.78533625,66.64694917
1.24196361,0.807967928,-3.253038287,2.115884603,-10.79900316,0.255519929,-13.56811063,-1.151009358,-5.905936067,-9.090072532,-21.80051016,66.64634412
1.619685403,-0.728888132,0.091144819,0.396031778,-10.7090393,0.476694534,-13.60482399,-1.095075507,-5.879047488,-9.04674785,-21.81567324,66.64573897
0.343852428,-2.150673544,3.851660288,-1.534774655,-10.47660434,0.669141327,-13.63252866,-1.039002795,-5.851980253,-9.003398029,-21.83082549,66.64513372
-3.012900105,-1.710470336,7.454633261,-3.555208755,-10.10966201,0.833463047,-13.65085997,-0.982797526,-5.824735837,-8.960023262,-21.8459669,66.64452839
0.056969915,0.857258568,10.49266288,-5.543944583,-9.61662476,0.970711179,-13.65945328,-0.926465957,-5.797315712,-8.916623744,-21.86109745,66.64392295
3.707652099,3.646545326,12.74320569,-7.379656198,-9.005906527,1.081938677,-13.6579441,-0.870014211,-5.769721354,-8.87319967,-21.87621715,66.64331743
3.866167373,3.810885791,13.95178085,-8.951375275,-8.285921241,1.168204318,-13.64597411,-0.813448057,-5.741954235,-8.829751233,-21.89132599,66.64271181
-2.50132761,0.315054689,13.6730525,-10.19769306,-7.46508283,1.230634652,-13.62325285,-0.756773174,-5.714015831,-8.786278628,-21.90642395,66.64210609
-5.215255101,-4.064374967,11.73942981,-11.10031027,-6.55166019,1.270547636,-13.58968127,-0.699995238,-5.685907615,-8.742782049,-21.92151103,66.64150028
-1.338464073,-6.567039246,8.070448205,-11.65008351,-5.553256752,1.28935027,-13.54524938,-0.643119927,-5.65763106,-8.699261691,-21.93658721,66.64089438
1.90303123,-5.672003563,2.718328045,-11.83833818,-4.477097493,1.288522258,-13.49001987,-0.586152917,-5.629187642,-8.655717748,-21.9516525,66.64028838
2.491755866,-1.231666522,-3.699916414,-11.65465992,-3.332147149,1.26959334,-13.42410548,-0.529099884,-5.600578833,-8.612150415,-21.96670688,66.63968229
1.551387754,4.707203234,-10.29405374,-11.08295151,-2.133053309,1.234102264,-13.34762795,-0.471966506,-5.571806109,-8.568559885,-21.98175035,66.6390761
0.648808975,9.738373946,-16.12759354,-10.10572199,-0.895857318,1.183587774,-13.26070902,-0.41475846,-5.542870942,-8.524946353,-21.99678289,66.63846982
0.961197127,10.98546603,-20.45419314,-8.705480381,0.36339948,1.119588619,-13.16347044,-0.357481422,-5.513774807,-8.481310013,-22.0118045,66.63786344
3.324396906,8.462962019,-23.24833094,-6.863443815,1.628675743,1.043643543,-13.05603395,-0.300141069,-5.484519178,-8.43765106,-22.02681517,66.63725697
6.08422128,3.256864365,-24.46865081,-4.558152188,2.883930125,0.957291293,-12.93852128,-0.242743078,-5.455105529,-8.393969688,-22.04181489,66.6366504
7.705658486,-3.12890484,-23.98697831,-1.802058577,4.113121283,0.862070616,-12.8110542,-0.185293126,-5.425535333,-8.350266091,-22.05680365,66.63604375
6.254449161,-9.077825,-21.57502578,1.288919795,5.300207874,0.759520258,-12.67375442,-0.12779689,-5.395810066,-8.306540464,-22.07178145,66.63543699
1.150493017,-13.77413097,-16.99266574,4.573622269,6.429148552,0.651178964,-12.52674371,-0.070260046,-5.3659312,-8.262793001,-22.08674828,66.63483014
-6.667400131,-15.97948186,-10.05125656,7.910888189,7.483901974,0.538585482,-12.37014379,-0.012688271,-5.335900209,-8.219023896,-22.10170413,66.6342232
-12.35006266,-13.80015535,-0.957895844,11.1595569,8.448426797,0.423278557,-12.20407642,0.044912757,-5.305718569,-8.175233344,-22.11664899,66.63361617
-8.079870638,-5.479952712,9.219386074,14.17846773,9.306681676,0.306796937,-12.02866333,0.102537363,-5.275387752,-8.131421538,-22.13158285,66.63300904
0.928008814,6.293315289,19.20935942,16.82646004,10.04262527,0.190679366,-11.84402627,0.160179868,-5.244909232,-8.087588674,-22.1465057,66.63240181
13.94071756,16.14952889,27.74079442,18.96237317,10.64021623,0.076464592,-11.65028698,0.217834598,-5.214284484,-8.043734946,-22.16141754,66.63179449
8.630316794,19.24364903,33.5424613,20.44504645,11.08341321,-0.034308639,-11.44756721,0.275495873,-5.183514982,-7.999860548,-22.17631836,66.63118708
8.204646672,16.45538096,35.57260696,21.13331923,11.3561647,-0.140091403,-11.23598868,0.333158019,-5.1526022,-7.955965674,-22.19120814,66.63057957
3.202571282,10.23229807,33.80534196,20.9277192,11.44609417,-0.239443596,-11.01568339,0.390815357,-5.12154761,-7.912050519,-22.20608689,66.62997197
-1.402383555,1.355030185,28.83608156,19.8944639,11.35691183,-0.331679877,-10.78682797,0.448462212,-5.090352689,-7.868115277,-22.2209546,66.62936427
-6.535536175,-8.600150028,21.35819799,18.13720522,11.10097599,-0.416927819,-10.54962427,0.506092905,-5.059018908,-7.824160142,-22.23581124,66.62875649
-12.63948486,-16.80968994,12.06506348,15.75853153,10.69180741,-0.495410218,-10.30427789,0.563701761,-5.027547744,-7.780185309,-22.25065683,66.6281486
-17.01044309,-21.58642172,1.650050291,12.86103121,10.14269788,-0.567120898,-10.05099441,0.621283103,-4.995940668,-7.736190972,-22.26549134,66.62754062
-9.968002511,-21.67422027,-9.199048472,9.547292632,9.466882905,-0.631997397,-9.78997944,0.678831254,-4.964199156,-7.692177325,-22.28031477,66.62693255
0.275969445,-17.3161083,-19.82301607,5.919904182,8.677597998,-0.689977253,-9.521438559,0.736340536,-4.932324682,-7.648144563,-22.29512712,66.62632439
6.375866492,-9.264210048,-29.57979541,2.081454232,7.788078665,-0.740998002,-9.245577364,0.793805274,-4.900318719,-7.60409288,-22.30992836,66.62571612
8.714567212,1.211986928,-37.77845092,-1.865468842,6.811560411,-0.784996922,-8.962601707,0.85121979,-4.868182741,-7.560022471,-22.32471851,66.62510777
8.827565682,11.78137124,-43.70903872,-5.818276662,5.761278746,-0.821902656,-8.672726076,0.908578407,-4.835918222,-7.515933529,-22.33949754,66.62449932
8.60030398,19.89979594,-46.65852733,-9.674380851,4.650469175,-0.851612487,-8.376196319,0.965875449,-4.803526637,-7.471826249,-22.35426545,66.62389078
9.672702797,23.6043546,-45.95745031,-13.33334717,3.492367206,-0.874011898,-8.073270081,1.023105239,-4.771009459,-7.427700826,-22.36902223,66.62328214
